Time(s),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),EulerAngleX(rad),EulerAngleY(rad),EulerAngleZ(rad),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),TimeStep(s),VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s)
0,0.0,0.0,0.0,-3.141592653589793,-8.659560562354932e-17,1.5707963267948963,1.0,0.0,0.0,0.0,0.0,12.35,0.01,0.0,0.0,50.0
0.01,-0.0009382075832262755,-0.005405860256008806,-1.4802973661668753e-18,3.1415879652375787,2.701529997621427e-05,1.5707963267315745,0.9999999999060242,-2.344176106783289e-06,-1.3507649987776779e-05,0.00012328455892137414,-2.1667034635466947e-05,12.850825569312784,0.01,0.024652200327501768,-0.004332641782076583,50.298441759354844
0.02,-0.0018849953445175623,-0.010858362230805612,-1.0361943870252619e-17,3.141573858541349,0.00010828547684297193,1.570796325777375,0.9999999984901252,-9.397524180793045e-06,-5.414273839746693e-05,0.0004931223756900646,-8.666864900944699e-05,13.357301943137218,0.009999999999999998,0.049319819559226964,-0.008668583486144667,50.996819840059
0.03,-0.0028428175789734266,-0.016371135562649027,-1.6282819980904272e-17,3.141550228546059,0.0002443834615306334,1.5707963216115628,0.9999999923096049,-2.1212521390498504e-05,-0.000122191730488774,0.0011096821645185067,-0.00019504147010914757,13.870761704441435,0.010000000000000002,0.0739877503371657,-0.01300534531744622,51.69511942051002
0.04,-0.0038113673357931086,-0.021942411637529483,-2.2203550741374355e-17,3.1415169664243794,0.00043590320959248987,1.5707963103014615,0.9999999755324808,-3.78435800018049e-05,-0.0002179516032267497,0.001972700306502481,-0.00034674731259037536,14.391204073213272,0.010000000000000002,0.09860250684610111,-0.017333624941012468,52.393341501746626
0.05,-0.004790319581200747,-0.027570318289479027,-2.51635742092754e-17,3.141473966504435,0.0006834204743716706,1.5707962862464824,0.9999999398562298,-5.93435322518114e-05,-0.0003417102311373125,0.003081374180528106,-0.000541654221499687,14.918628279521556,0.010000000000000002,0.12310977698311182,-0.021643971197105084,53.09148709706418
0.060000000000000005,-0.005779330731263708,-0.03325287735543071,-3.1084076462920464e-17,3.1414211264497545,0.0009874917589623043,1.5707962421243356,0.9999998744298122,-8.576353855742106e-05,-0.0004937458612348669,0.004434353978609463,-0.0007795349972779038,15.453033563581702,0.010000000000000002,0.14745443825404256,-0.025926786795787023,53.78955722051597
0.07,-0.006778038187936837,-0.03898800224941323,-3.996498154723409e-17,3.141358347442817,0.0013486532437188556,1.5707961688396945,0.9999997657793955,-0.00011715299332765654,-0.0006743265753798623,0.006029734687889392,-0.0010600657490560613,15.994419175703175,0.009999999999999995,0.1715805752188886,-0.03017233128252323,54.4875528747863
0.08,-0.00778605987945309,-0.04477349556237802,-4.8845653365048575e-17,3.141285534372108,0.0017674196895332847,1.5707960554756157,0.9999995977382178,-0.00015355942839495322,-0.0008837097401581501,0.007865048255068695,-0.0013828244790045734,16.542784376112593,0.009999999999999995,0.1954314985412503,-0.0343707242849001,55.18547503844618
0.09,-0.008802993806237763,-0.050607046694212954,-6.068664370009877e-17,3.141202596022577,0.002244283317164265,1.5707958892480132,0.999999351381038,-0.0001950284140867255,-0.0011221414444077574,0.009937255949578349,-0.0017472897005970033,17.098128434646345,0.009999999999999995,0.21894976569654473,-0.038511949050491184,55.8833246526048
0.09999999999999999,-0.009828417593583064,-0.05648622952477017,-7.25273132863261e-17,3.141109445269402,0.0027797126629700696,1.5707956554635005,0.999999004963644,-0.0002416034579648699,-0.0013898559245540732,0.012242740942353048,-0.0021528390937496536,17.660450630306777,0.009999999999999995,0.2420772033929925,-0.042585856285800174,56.58110260697321
0.10999999999999999,-0.010861888052381995,-0.06240850013102665,-7.844654273869192e-17,3.141005999274924,0.0033741514114669253,1.5707953374809127,0.9999985338678925,-0.0002933259012675909,-0.0016870749779515294,0.014777301117600347,-0.0025987481998968613,18.22975025067614,0.009999999999999995,0.2647549317585247,-0.046582168306078656,57.278809725359125
0.11999999999999998,-0.011902940749285263,-0.0683711945578022,-8.584589099760994e-17,3.1408921796886533,0.00402801720520796,1.5707949166768382,0.999997910552773,-0.00035023481309503113,-0.002014007364468754,0.017536142135485856,-0.0030841891601590303,18.806026591182757,0.009999999999999995,0.28692339034565234,-0.05049048350564184,57.97644675061526
0.12999999999999998,-0.012951089587712242,-0.07437152664978218,-9.324497840068655e-17,3.140767912850203,0.004741700432554358,1.5707943724154925,0.9999971045119996,-0.00041236688238767427,-0.00237084819659496,0.02051387076416883,-0.003608229499855602,19.389278954214024,0.010000000000000009,0.3085223660049995,-0.054300281158088146,58.67401432906683
0.13999999999999999,-0.01400582640121651,-0.08040658595292859,-9.916358172514463e-17,3.1406331299950243,0.005515562993990235,1.5707936820232673,0.9999960822386416,-0.00047975630775436655,-0.0027577783183881,0.023704488500121763,-0.004169830962707963,19.979506648071215,0.010000000000000009,0.32949102267660435,-0.058000926555565185,59.371512994447194
0.15,-0.015066620560778272,-0.08647333569371507,-1.065622518348574e-16,3.140487767462801,0.006349937047716101,1.5707928207683,0.9999948071973124,-0.0005524346852151044,-0.0031749636736301337,0.027101385496149506,-0.004767848398167181,20.576708985761307,0.010000000000000009,0.3497679331462224,-0.06158167649591174,60.068943151374484
0.16,-0.01613291859766968,-0.0925686108449851,-1.1544098442438134e-16,3.140331766908358,0.0072451237353429575,1.5707917618454086,0.9999932398044485,-0.0006304308939324504,-0.003622554663601707,0.030697334816985222,-0.005401028705387979,21.180885283621443,0.010000000000000009,0.3692911128117073,-0.06503168512614094,60.76630505840556
0.17,-0.017204143843614673,-0.09868911628761048,-1.257996922087533e-16,3.140165075514931,0.008201391888599781,1.5707904763667428,0.9999913374172098,-0.0007137709800145975,-0.004100685494937684,0.034484487042779254,-0.0060680098374529595,21.792034859771967,0.010000000000000009,0.38799805550208694,-0.06834001015031006,61.46359881070778
0.18000000000000002,-0.018279696090042024,-0.10483142507751567,-1.3615811330468111e-16,3.1399876462096445,0.009218976718061989,1.5707889333584957,0.9999890543315383,-0.0008024780384826922,-0.004609473518076361,0.03845436524120943,-0.006767319869529216,22.410157032394476,0.010000000000000009,0.405825771389169,-0.07149561940934447,62.16082432239285
0.19000000000000003,-0.019358951268308926,-0.11099197682803331,-1.46516200215173e-16,3.1397994378810323,0.010298078485007283,1.5707870997640345,0.9999863417899179,-0.0008965720935050729,-0.0051490185568688965,0.04259786032932454,-0.007497376134712481,23.035251117831688,0.010000000000000009,0.42271082702839957,-0.07448739783984527,62.85798130856127
0.20000000000000004,-0.020441261152851973,-0.11716707621796538,-1.524330970019552e-16,3.1396004155984336,0.011438861157608126,1.5707849404537926,0.9999831479993714,-0.0009960699770115763,-0.00571940222997155,0.04690522684658275,-0.008256484431381324,23.66731642850656,0.010000000000000009,0.438589387562235,-0.07730415481830781,63.555069267110056
0.21000000000000005,-0.021525953089302913,-0.12335289163614169,-1.613103280150194e-16,3.139390550833094,0.012641451052777211,1.5707824182422792,0.9999794181602333,-0.0011009852058120166,-0.006320687264701707,0.05136607916086068,-0.009042838305944883,24.306352270658497,0.010000000000000009,0.4533972611154622,-0.07993463189651019,64.25208746036057
0.22000000000000006,-0.022612329749687497,-0.1295454539736922,-1.6426614793611505e-16,3.1391698216807917,0.013905935465093746,1.5707794939125386,0.9999750945062269,-0.001211327857354351,-0.006952916804099538,0.05596938812948247,-0.009854518414921585,24.952357941895237,0.010000000000000009,0.4670699454077048,-0.0823675109330941,64.94903489656778
0.23000000000000007,-0.023699668916906776,-0.13574065557567896,-1.7166267856740744e-16,3.138938213085806,0.015232361284354037,1.5707761262484112,0.9999701163563744,-0.0013271044442699099,-0.007616113708000349,0.060703478237547834,-0.010689491970332556,25.60533272855946,0.010000000000000009,0.4795426766037637,-0.08459142262555229,65.64591031137634
0.24000000000000007,-0.02478722330078119,-0.14193424936416732,-1.7609834170448125e-16,3.1386957170660374,0.016620733603409942,1.5707722720749147,0.9999644201792466,-0.0014483177878653844,-0.008310279848988316,0.06555602523602026,-0.01154561227243122,26.265275902910027,0.009999999999999981,0.490750480417457,-0.08659495544595594,66.34271214929343
0.25000000000000006,-0.025874220388017885,-0.14812184814525062,-1.849746644187085e-16,3.1384423329390905,0.018071014318083473,1.5707678863070835,0.999957939670056,-0.00157496689073402,-0.00903539540417037,0.07051405430216622,-0.012420618333819194,26.9321867201183,0.010000000000000009,0.5006282254792316,-0.08836666498279959,67.03943854525251
0.26000000000000006,-0.026959862328540897,-0.1542989241129781,-1.9385066051536183e-16,3.1381780675491107,0.01958312072107433,1.5707629220075614,0.9999506058410718,-0.001707046808671649,-0.009791418143779332,0.07556393874501047,-0.013312134599017283,27.606064415080894,0.010000000000000009,0.5091106789720129,-0.0898950836903085,67.73608730634614
0.2700000000000001,-0.028043325860701285,-0.1604608085635675,-1.997657757323537e-16,3.137902935494174,0.021156924091910938,1.5707573304532632,0.9999423471258201,-0.0018445485220968112,-0.010578282717688185,0.08069139927848656,-0.014217670763568325,28.286908199050963,0.010000000000000009,0.5161325645335308,-0.09116873104544364,68.43265589381062
0.2800000000000001,-0.029123762277959746,-0.1666026918337107,-2.1160174290500623e-16,3.137616959354013,0.02279224828513267,1.5707510612113829,0.9999330894975045,-0.0019874588071882118,-0.011395899940992242,0.08588150388491074,-0.015134621696745123,28.97471725609091,0.010000000000000009,0.5216286224167124,-0.09217612411165124,69.12914140534885
0.2900000000000001,-0.030200297439706897,-0.17271962347720038,-2.175161785719927e-16,3.1373201699178597,0.024488868319033196,1.5707440622250217,0.9999227566020568,-0.002135760106967159,-0.012244156079893154,0.09111866829128862,-0.016060267471920894,29.66949073935043,0.010000000000000009,0.5255336718926529,-0.09290578850713689,69.82554055788167
0.3000000000000001,-0.03127203182895583,-0.17880651269451336,-2.249106102595864e-16,3.137012606412173,0.026246508967440577,1.5707362799086853,0.9999112699061942,-0.002289430402567362,-0.013122912139197834,0.0963866570807721,-0.016991773508630816,30.371227767174577,0.010000000000000009,0.5277826758731854,-0.09334626977409867,70.52184967082201
0.3100000000000001,-0.03233804065970703,-0.18485812903038085,-2.3674558134525003e-16,3.136694316728015,0.028064843357160002,1.570727659253879,0.9998985488608221,-0.0024484430849495364,-0.014032003152826515,0.10166858546131453,-0.01792619083031053,31.079927419047603,0.010000000000000009,0.5283108077221488,-0.093486145143931,71.21806464996915
0.3200000000000001,-0.033397374036846436,-0.1908691033547519,-2.456195513710335e-16,3.136365357647824,0.029943491573858543,1.5707181439450124,0.9998845110800834,-0.0026127668273336377,-0.01497123747880698,0.10694692171322227,-0.018860456441640146,31.795588731379247,0.010000000000000009,0.5270535202161328,-0.09331403569191128,71.91418097212382
0.3300000000000001,-0.03444905717149309,-0.19683392914291184,-2.5449315713583404e-16,3.1360257950713324,0.03188201927932926,1.5707076764857932,0.9998690725363083,-0.002782365458637138,-0.015940396100316667,0.11220349033686504,-0.01979139382934963,32.51821069314122,0.010000000000000009,0.5239466166067593,-0.09281861887330826,72.61019367052776
0.34000000000000014,-0.03549209065476194,-0.20274696407084722,-2.633663934301497e-16,3.1356757042403443,0.033879936343232143,1.5706961983362582,0.9998521477710665,-0.002957197838223598,-0.016939231934420006,0.11741947592128302,-0.02071571359025264,33.247792241362646,0.010000000000000009,0.5189263237274501,-0.0919886414312051,73.3060973212338
0.35000000000000014,-0.0365254507929499,-0.20860243194224895,-2.692787089517888e-16,3.1353151699621047,0.03593669549257397,1.5706836500605754,0.9998336501224748,-0.003137217732281772,-0.017967469150235785,0.122575427753811,-0.021630014190170292,33.984332256494305,0.010000000000000009,0.5119293670781726,-0.09081293266461768,74.0018860305147
0.36000000000000015,-0.0375480900071878,-0.21439442496381125,-2.7371049654907376e-16,3.134944286830943,0.038051690982355266,1.5706699714856964,0.9998134919688484,-0.0033223736921715722,-0.019024802498357078,0.127651265190126,-0.022530782857283424,34.72782955765261,0.010000000000000009,0.5028930478118488,-0.08928041804371138,74.69755342342054
0.37000000000000016,-0.038558937300626844,-0.22011690638571074,-2.8110259492382167e-16,3.1345631594478864,0.040224257290981655,1.5706551018709167,0.9997915849887198,-0.003512608935089381,-0.020110896653435153,0.1326262838033116,-0.023414396613310597,35.47828289775539,0.010000000000000009,0.4917553215360001,-0.08738013315708407,75.39309263359611
0.38000000000000017,-0.03955689879624478,-0.2257637135243339,-2.8849435527180704e-16,3.134171902637901,0.04245366784420805,1.5706389800883598,0.9997678404371846,-0.0037078612274213203,-0.02122538557192788,0.13747916232961577,-0.0242771234457496,36.235690958562564,0.010000000000000009,0.4784548788328154,-0.08510123797419485,76.08849629446972
0.3900000000000002,-0.0405408583483625,-0.2313285611844531,-2.9440547570752965e-16,3.1337706416644044,0.04473913377155592,1.5706215448143523,0.9997421694384513,-0.0039080627711691575,-0.022367871867101995,0.14218797042755854,-0.025115123624241217,37.00005234563607,0.010000000000000009,0.4629312273902067,-0.08243303140408516,76.78375653192572
0.4000000000000002,-0.041509678230956644,-0.23680504549813106,-3.0327684358496665e-16,3.133359512440671,0.04707980269931781,1.5706027347316305,0.9997144832944017,-0.004113140093849424,-0.02353792620346767,0.14673017726591686,-0.025924451163915736,37.7713655832344,0.010000000000000009,0.4451247756255985,-0.0793649661295673,77.47886495857206
0.4100000000000002,-0.04246219990583558,-0.24218664819765,-3.1066756274822965e-16,3.1329386617377253,0.04947475758443556,1.5705824887422362,0.9996846938088727,-0.004323013942281986,-0.02473508671291138,0.15108266095487727,-0.026701055438364416,38.54962910915821,0.010000000000000009,0.42497691767323853,-0.07588666369405589,78.17381266971331
0.4200000000000002,-0.043397244873714554,-0.24746674133971347,-3.195381706894674e-16,3.132508247388294,0.05192301559371334,1.5705607461909579,0.9996527136272916,-0.0045375991806996625,-0.02595885843488026,0.15522171883329952,-0.027440782944639818,39.334841269564684,0.010000000000000009,0.40243011959477043,-0.07198792981619984,78.86859024113761
0.4300000000000002,-0.044313615611180114,-0.25263859249804466,-3.2692806726347176e-16,3.1320684384863444,0.05442352703299692,1.5705374470990734,0.9996184565911956,-0.004756804693625448,-0.02720871278305602,0.15912307862357628,-0.028139379222430354,40.127000313769244,0.010000000000000009,0.3774280066617294,-0.06765876990544602,79.56318772882355
0.4400000000000002,-0.045210096596472175,-0.25769537044130425,-3.357978952040464e-16,3.1316194155817287,0.05697517433112173,1.5705125324081228,0.9995818381070689,-0.004980533293978284,-0.028484087041039524,0.16276191046400532,-0.02879249092927559,40.9261043890544,0.010000000000000009,0.34991545154758497,-0.06288940474964468,80.25759467066987
0.45000000000000023,-0.046085455426934194,-0.2626301513129604,-3.417067579143248e-16,3.1311613708693846,0.059576771083599156,1.5704859442333623,0.9995427755288269,-0.005208681636882258,-0.029784383889647742,0.16611283982691244,-0.029395668073389926,41.73215153550637,0.010000000000000009,0.31983866325602167,-0.057670286343802245,80.95180009034631
0.46000000000000024,-0.04693844403088631,-0.26743592532936306,-3.461350028122979e-16,3.130694508372539,0.06222706116117391,1.5704576261265062,0.9995011885531707,-0.005441140139667119,-0.031108970968501518,0.16914996132897575,-0.029944366405343384,42.54513968090125,0.010000000000000009,0.28714527660139827,-0.05199211382711373,81.64579250335947
0.47000000000000025,-0.04776779997656211,-0.2721056040117922,-3.476024930348135e-16,3.130219044119286,0.0649247178885446,1.5704275233472758,0.999456999626922,-0.005677792908560477,-0.03245718047465641,0.17184685343830924,-0.03043394996950995,43.36506663566329,0.010000000000000009,0.2517844420468446,-0.04584584949348036,82.33955992542171
0.48000000000000026,-0.04857224788061591,-0.27663202796766223,-3.535106038703044e-16,3.1297352063118957,0.06766834329869234,1.5703955831432186,0.9994101343653299,-0.005918517672583296,-0.033828308801097454,0.17417659408086666,-0.030859693815836517,44.191930087918664,0.010000000000000009,0.21370691569531994,-0.039222734838852566,83.0330898832043
0.49000000000000027,-0.04935050091855317,-0.28100797523536125,-3.623789241525007e-16,3.1292432354881337,0.07045646746840917,1.570361755037193,0.9993605219802315,-0.006163185725170801,-0.035221616217983094,0.17611177714663162,-0.031216786872109898,45.02572759866906,0.009999999999999953,0.17286514921926313,-0.03211430660695149,83.7263694275488
0.5000000000000002,-0.05010126243926068,-0.28522617020638275,-3.653257215688214e-16,3.128743384673844,0.07328754794075516,1.570325991121819,0.9993080957168162,-0.0064116618740500154,-0.036636326599581166,0.17762452989386937,-0.0315003349765064,45.86645659710993,0.010000000000000009,0.12921337950530387,-0.024512412793230864,84.41938514920226
0.5100000000000002,-0.050823227685615306,-0.2892792931374568,-3.6975259209949016e-16,3.1282359195259737,0.07615996924030394,1.5702882463601422,0.9992527932976287,-0.0066638043999131796,-0.03807162719989265,0.17868653124743736,-0.031705364069799014,46.71411437611895,0.010000000000000009,0.08270771778197487,-0.01640922856536281,85.11212319713246
0.5200000000000002,-0.051515085622928475,-0.29315999026430495,-3.712185853105504e-16,3.127721118465176,0.07907204248715229,1.5702484788916595,0.9991945573723158,-0.006919465024432726,-0.03952666848000287,0.1792690309847917,-0.031826823546172785,47.568698087940724,0.010000000000000009,0.033306237990563835,-0.007797272057084959,85.80456929946972
0.5300000000000002,-0.05217552087673829,-0.2968608845274186,-3.7416470528919004e-16,3.1271992727970526,0.08202200511577802,1.5702066503427836,0.9991333359715002,-0.007178488888168672,-0.041000563990237764,0.17934286980089184,-0.031859589761160725,48.43020474009421,0.010000000000000009,-0.019030935847727228,0.0013305800090502463,86.49670878711032
0.5400000000000003,-0.052803215781191445,-0.30037458691889196,-3.778507447956613e-16,3.1266706868210417,0.08500802070492185,1.5701627261407312,0.9990690829630376,-0.007440714538922507,-0.042492390310231054,0.17887850024070717,-0.03179846969476221,49.29863119152957,0.010000000000000009,-0.07434154352118348,0.0109810769156099,87.18852662000548
0.5500000000000003,-0.053396852538961724,-0.30369370845781807,-3.837568824378743e-16,3.12613567792589,0.08802817892474732,1.5701166758297402,0.9990017585087851,-0.007705973931093404,-0.04400118705002783,0.17784600848547388,-0.03163820476734507,50.1739741490614,0.010000000000000009,-0.13266110403141254,0.02116057880742361,87.88000741614674
0.5600000000000003,-0.053955115493331075,-0.3068108728000789,-3.8596204313582336e-16,3.1255945766705784,0.09108049560759442,1.5700684733884258,0.9989313295198929,-0.007974092436592294,-0.04552595691535982,0.17621513697625218,-0.03137347480546357,51.056230164105294,0.010000000000000009,-0.19402283277335342,0.03187504185919255,88.57113548324585
0.5700000000000003,-0.054476693512712344,-0.3097187294865197,-3.889071170316678e-16,3.1250477268494907,0.09416291294868587,1.5700180975470046,0.9988577701085053,-0.008244888867867077,-0.04706566584022622,0.17395530785570162,-0.030998902154249053,51.94539562974462,0.010000000000000009,-0.25845756075583315,0.04313000380132943,89.26189485309283
0.5800000000000003,-0.054960282487519295,-0.3124099678314912,-3.8889141896449625e-16,3.1244954855405633,0.09727329984316878,1.5699655321030244,0.9987810620336423,-0.008518175513587942,-0.04861924318990209,0.1710356472063413,-0.03050905593255101,52.84146677815412,0.010000000000000009,-0.32599365612834846,0.05493056985205916,89.95226931856166
0.5900000000000003,-0.055404587938889784,-0.31487733145156954,-3.925762559349778e-16,3.123938223135054,0.10040945236587642,1.5699107662341352,0.998701195138919,-0.008793758187535115,-0.05018558203747121,0.16742501006090402,-0.02989845642652553,53.74443967840669,0.010000000000000009,-0.39665694827963593,0.06728139910381543,90.64224247321779
0.6000000000000003,-0.05580832773834129,-0.3171136334319139,-3.925601704020433e-16,3.1233763233475154,0.10356909440017494,1.5698537948063764,0.998618167779659,-0.009071436291222581,-0.05176353951694391,0.1630920061577452,-0.029161579616889168,54.65431023468889,0.010000000000000009,-0.4704706547719685,0.08018669141169833,91.33179775346582
0.6100000000000003,-0.05617023493698613,-0.3191117721252065,-3.9402423266334693e-16,3.122810183204474,0.10674987842221331,1.5697946186763314,0.9985319872368513,-0.009351002890779869,-0.05335193725596875,0.15800502641164163,-0.028292861834580848,55.57107418495042,0.010000000000000009,-0.5474553113719223,0.09365017483119979,92.02091848316013
0.6200000000000003,-0.05648906070245381,-0.3208647475754189,-3.9437792225541135e-16,3.1222402130102416,0.10994938644682488,1.5697332449854486,0.9984426701153191,-0.009632244808600312,-0.0549495618910835,0.15213227006773178,-0.027286704539106678,56.494727100011545,0.010000000000000009,-0.6276287054334938,0.10767509365153984,92.7095879205844
0.6300000000000003,-0.0567635773611647,-0.3223656785557848,-3.9621172793107597e-16,3.1216668362882185,0.11316513114122634,1.569669687444725,0.9983502427233768,-0.00991494273024764,-0.05655516566837013,0.14544177250382084,-0.02613747921338453,57.425264383151784,0.010000000000000009,-0.7110058128828952,0.12226419706978217,93.39778930768995
0.6400000000000003,-0.05699258154306951,-0.32360782020731943,-3.969351442867992e-16,3.1210904896959812,0.11639455711253315,1.5696039666078725,0.9982547414311949,-0.010198871327093812,-0.058167467132285045,0.13790143364382143,-0.024839532368460916,58.3626812702017,0.010000000000000009,-0.7975987390460356,0.13741972854939621,94.08550592146577
0.6500000000000004,-0.057174897425415566,-0.32458458226101344,-3.972883508339877e-16,3.120511622912373,0.1196350423749466,1.5695361101310152,0.9981562130050201,-0.010483799395139052,-0.05978515190532474,0.12947904694273912,-0.02338719065104483,59.30697283015847,0.010000000000000009,-0.887416663549593,0.15314341590509806,94.77272112729699
0.6600000000000004,-0.05730938007152317,-0.32528954782345826,-3.9690128106314515e-16,3.119930698494761,0.12288390000227635,1.5694661530169058,0.9980547149143699,-0.01076949001044057,-0.0614068735610608,0.12014232890136134,-0.021774766046395593,60.25813396634436,0.010000000000000009,-0.9804657895146793,0.1694364621536179,95.45941843415169
0.6700000000000004,-0.0573949188599516,-0.3257164927021246,-3.9632907035656325e-16,3.1193481917045744,0.12613837997123137,1.569394137841567,0.9979503156092797,-0.01105570070154891,-0.06303125459293486,0.10985894906668493,-0.01999656116871769,61.2161594181254,0.010000000000000009,-1.076749297248392,0.18629953716745865,96.14558155142034
0.6800000000000004,-0.05743044099879294,-0.3258594052428383,-3.952941834323483e-16,3.118764590299176,0.12939567120064854,1.5693201149612288,0.9978430947646751,-0.011342183639320552,-0.06465688748104353,0.09859656047214088,-0.0180468746308603,62.18104376320603,0.010000000000000009,-1.1762673026231116,0.2037327701655227,96.83119444721599
0.6900000000000004,-0.05741491511905575,-0.3257125066481957,-3.929755548603785e-16,3.1181803942880966,0.13265290379152683,1.5692441426973842,0.9977331434889497,-0.01162868584444188,-0.06628233585896658,0.08632283046985935,-0.01592000648480286,63.15278142051311,0.010000000000000009,-1.2790168203165533,0.2217357430692163,97.51624140792879
0.7000000000000004,-0.057347354938371266,-0.3252702717421237,-3.9018276358322027e-16,3.117596115651634,0.1359071514723952,1.5691662874977486,0.997620564493847,-0.011914949412960401,-0.06790613578249637,0.0730054719054475,-0.013610263724186174,64.13136665368175,0.010000000000000009,-1.3849917321350613,0.24030748472841423,98.20070709926779
0.7100000000000004,-0.0572268300370666,-0.3245275213286918,-3.8785255834078143e-16,3.1170122780224525,0.13915543430966104,1.5690866240695045,0.9975054722208869,-0.012200711758659043,-0.06952679712960406,0.05861227374344059,-0.011111965884276742,65.11679357505633,0.010000000000000009,-1.4941838384137283,0.2594465721857315,98.88457647868707
0.7200000000000004,-0.05705262669810287,-0.32348039199242,-3.8505976317892854e-16,3.1164294155738013,0.14239472652494223,1.569005235359538,0.9973879927444811,-0.012485706239963671,-0.07114280754661832,0.043111058126844314,-0.008419439632857982,66.1090561397017,0.010000000000000009,-1.6065970910165195,0.2791534880529812,99.56783278247839
0.7300000000000004,-0.056824231423974005,-0.3221260440550106,-3.828220718126758e-16,3.1158480706967246,0.14562196998885332,1.5689222123444646,0.9972682633975128,-0.01276966337455632,-0.07275263922240581,0.026469556880633786,-0.005526996404041485,67.10814812750164,0.010000000000000009,-1.7222425909564492,0.29943027289535346,100.25045816295193
0.7400000000000004,-0.05654119956512001,-0.320462015488263,-3.802143083311804e-16,3.1152687929052196,0.14883408035954493,1.568837653951391,0.9971464325858302,-0.01305231144650838,-0.07435475198844298,0.008655404291587572,-0.0024289293301942762,68.1140631415898,0.010000000000000009,-1.8411284241550245,0.32027846328526616,100.93243517427318
0.7500000000000004,-0.05620315225789584,-0.31848621470646976,-3.7612626829867867e-16,3.1146921382952586,0.15202795073311776,1.5687516670075408,0.9970226596446901,-0.013333376835909376,-0.07594759517419106,-0.010363829167782838,0.0008804808193180079,69.12679461319905,0.010000000000000009,-1.963259249476561,0.34169899204551785,101.61374689553689
0.7600000000000005,-0.05580977858434509,-0.316196932998887,-3.7314850781640903e-16,3.1141186689713565,0.15520045541892716,1.5686643661557935,0.9968971146460591,-0.01361258435865831,-0.0775296095212689,-0.030620602031785495,0.004406959505532275,70.14633580731599,0.010000000000000009,-2.0886361918982654,0.36369216933403664,102.2943770120483
0.7700000000000005,-0.05536083766912452,-0.31359285663952624,-3.7017077218936843e-16,3.1135489524398032,0.15834845383656457,1.5685758737350521,0.9967699781559637,-0.013889657616098422,-0.07909922915442384,-0.05214736598299809,0.008156232101323845,71.1726798291546,0.010000000000000009,-2.2172567392033713,0.3862576643734604,102.97430989781522
0.7800000000000005,-0.05485616070848827,-0.31067307864865795,-3.657128002613331e-16,3.112983560967913,0.16146879453104548,1.5684863196244554,0.9966414409412938,-0.014164319354090299,-0.08065488360718569,-0.07497652898035272,0.01213401739365555,72.20581963145946,0.010000000000000009,-2.3491146426986895,0.40939448789822136,103.65353069887522
0.7900000000000005,-0.05429565292721586,-0.30743711018052133,-3.612549263276884e-16,3.1124230709086937,0.16455831930247872,1.5683958410505967,0.9965117036256982,-0.014436291831099885,-0.08219499989998219,-0.09914041741661846,0.01634602091424359,73.2457480226446,0.010000000000000009,-2.4841998224609223,0.43310097540538367,104.33202541705629
