Time(s),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),EstimatedIntegrationError,EulerAngleX(rad),EulerAngleY(rad),EulerAngleZ(rad),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),TimeStep(s),VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s)
0,0.0,0.0,0.0,2.5330432464423176e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.01,0.0,0.0,0.0
0.01,0.0,0.0,0.0,7.3223612650787e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.010097515690231937,0.0,0.0,0.0
0.020097515690231937,0.0,0.0,0.0,3.492964913260135e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.010191243225610755,0.0,0.0,0.0
0.030288758915842692,0.0,0.0,0.0,8.912849387906424e-06,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.010289841638126199,0.0,0.0,0.0
0.04057860055396889,0.0,0.0,0.0,1.5019015195501126e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.010392174619526164,0.0,0.0,0.0
0.050970775173495055,0.0,0.0,0.0,3.141759992433992e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.010494997449053162,0.0,0.0,0.0
0.061465772622548216,0.0,0.0,0.0,4.239806940530873e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,1.547031196166125e-06,0.0,874.6032041175663,0.010597224190455938,-0.0006046320726718722,0.0,-0.005752689900112187
0.07206299681300415,0.0,0.0,0.0,7.245297485751405e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,4.0281861831312495e-05,0.0,874.603731546408,0.01069939120496391,0.005962591940323444,0.0,0.05673027281204745
0.08276238801796806,0.0,0.0,0.0,2.8884340488862765e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.00018625148149783917,0.0,874.6052807367097,0.010799435414877129,0.019377185360542882,0.0,0.18436160361723145
0.09356182343284519,0.0,0.0,0.0,4.6212368220472394e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0005183704633886839,0.0,874.6086024776579,0.010905230968951074,0.040458840018692446,0.0,0.38494014933292564
0.10446705440179627,0.0,0.0,0.0,1.2963056412571443e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.001137682248486289,0.0,874.6146582185637,0.011010287735460991,0.07165717153887093,0.0,0.6817724457795638
0.11547734213725726,0.0,0.0,0.0,0.00011473098508722918,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0021654156959861246,0.0,874.6246013628299,0.011120135062645545,0.11349226346900171,0.0,1.079806757378734
