Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AirbrakesAssemblyFX(N),FirstStage.AirbrakesAssemblyFY(N),FirstStage.AirbrakesAssemblyFZ(N),FirstStage.AirbrakesAssemblyMX(Nm),FirstStage.AirbrakesAssemblyMY(Nm),FirstStage.AirbrakesAssemblyMZ(Nm),FirstStage.AirbrakesFX(N),FirstStage.AirbrakesFY(N),FirstStage.AirbrakesFZ(N),FirstStage.AirbrakesMX(Nm),FirstStage.AirbrakesMY(Nm),FirstStage.AirbrakesMZ(Nm),FirstStage.Avionics+UpperplumbingFX(N),FirstStage.Avionics+UpperplumbingFY(N),FirstStage.Avionics+UpperplumbingFZ(N),FirstStage.Avionics+UpperplumbingMX(Nm),FirstStage.Avionics+UpperplumbingMY(Nm),FirstStage.Avionics+UpperplumbingMZ(Nm),FirstStage.AvionicsTube+UpperPlumbingFX(N),FirstStage.AvionicsTube+UpperPlumbingFY(N),FirstStage.AvionicsTube+UpperPlumbingFZ(N),FirstStage.AvionicsTube+UpperPlumbingMX(Nm),FirstStage.AvionicsTube+UpperPlumbingMY(Nm),FirstStage.AvionicsTube+UpperPlumbingMZ(Nm),FirstStage.BallastFX(N),FirstStage.BallastFY(N),FirstStage.BallastFZ(N),FirstStage.BallastMX(Nm),FirstStage.BallastMY(Nm),FirstStage.BallastMZ(Nm),FirstStage.CameraAssemblyFX(N),FirstStage.CameraAssemblyFY(N),FirstStage.CameraAssemblyFZ(N),FirstStage.CameraAssemblyMX(Nm),FirstStage.CameraAssemblyMY(Nm),FirstStage.CameraAssemblyMZ(Nm),FirstStage.ChutesFX(N),FirstStage.ChutesFY(N),FirstStage.ChutesFZ(N),FirstStage.ChutesMX(Nm),FirstStage.ChutesMY(Nm),FirstStage.ChutesMZ(Nm),FirstStage.DiskplateFX(N),FirstStage.DiskplateFY(N),FirstStage.DiskplateFZ(N),FirstStage.DiskplateMX(Nm),FirstStage.DiskplateMY(Nm),FirstStage.DiskplateMZ(Nm),FirstStage.FinCanFX(N),FirstStage.FinCanFY(N),FirstStage.FinCanFZ(N),FirstStage.FinCanMX(Nm),FirstStage.FinCanMY(Nm),FirstStage.FinCanMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.LowerInjectorBulkheadMassFX(N),FirstStage.LowerInjectorBulkheadMassFY(N),FirstStage.LowerInjectorBulkheadMassFZ(N),FirstStage.LowerInjectorBulkheadMassMX(Nm),FirstStage.LowerInjectorBulkheadMassMY(Nm),FirstStage.LowerInjectorBulkheadMassMZ(Nm),FirstStage.LowerPVBulkheadTubeFX(N),FirstStage.LowerPVBulkheadTubeFY(N),FirstStage.LowerPVBulkheadTubeFZ(N),FirstStage.LowerPVBulkheadTubeMX(Nm),FirstStage.LowerPVBulkheadTubeMY(Nm),FirstStage.LowerPVBulkheadTubeMZ(Nm),FirstStage.MotorCasingFX(N),FirstStage.MotorCasingFY(N),FirstStage.MotorCasingFZ(N),FirstStage.MotorCasingMX(Nm),FirstStage.MotorCasingMY(Nm),FirstStage.MotorCasingMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.NozzleFX(N),FirstStage.NozzleFY(N),FirstStage.NozzleFZ(N),FirstStage.NozzleHousingMassFX(N),FirstStage.NozzleHousingMassFY(N),FirstStage.NozzleHousingMassFZ(N),FirstStage.NozzleHousingMassMX(Nm),FirstStage.NozzleHousingMassMY(Nm),FirstStage.NozzleHousingMassMZ(Nm),FirstStage.NozzleMX(Nm),FirstStage.NozzleMY(Nm),FirstStage.NozzleMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.PlumbingFX(N),FirstStage.PlumbingFY(N),FirstStage.PlumbingFZ(N),FirstStage.PlumbingMX(Nm),FirstStage.PlumbingMY(Nm),FirstStage.PlumbingMZ(Nm),FirstStage.PressureVesselFX(N),FirstStage.PressureVesselFY(N),FirstStage.PressureVesselFZ(N),FirstStage.PressureVesselMX(Nm),FirstStage.PressureVesselMY(Nm),FirstStage.PressureVesselMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperPVBulkheadFX(N),FirstStage.UpperPVBulkheadFY(N),FirstStage.UpperPVBulkheadFZ(N),FirstStage.UpperPVBulkheadMX(Nm),FirstStage.UpperPVBulkheadMY(Nm),FirstStage.UpperPVBulkheadMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0,93.21616883593049,4.175702907142847,0.01605837733863495,-0.0076979470742780005,-0.0018919098598196684,0.593841537586122,-0.00015604358301069682,1.1254110087281046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5145394460680803,-2.3723262560865104,0.19024753310561512,0.000718983747069625,-4.269842437778743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4832287340882625,0.0018262187175568476,-8.395482026393099e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8456502846544593,0.003195882755724483,-0.00012781433927223592,0.0,0.0,0.0,0.725739503701189,0.0030202707489293238,-0.007087576249109299,0.00035432258940335773,-0.08311963032991858,-0.00015604358301069682,0.0,0.0,0.0,0.0,0.0,0.0,0.05448023481778948,0.00020589178072959318,-1.83282948775561e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2312861980112776,0.0008740771277140285,-5.1185387117674524e-05,0.0,0.0,-0.0,0.0755282706429292,0.00028543654758664115,-2.267403776450156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7733562220743255,0.0029226689318380254,-0.0001194406198458844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260344290370258,0.001987990060647513,-8.94241644190424e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701514970099735,0.0010209569208388676,-5.485073723008835e-05,0.0,0.0,0.0,32.35257235955008,0.0,-617.3238553921926,76.98975346713712,76.98975346713712,0.8473919287270001,0.00893884280323212,62.96587678811089,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,180.21653126038177,-32.16430644162979,-0.0,-613.731527678715,192493.55715497138,0.0,0.0,0.0,3.0113627021464726,0.011362702146472793,0.011362702146472793
0.002,93.61625120769345,4.183108795961015,0.018413219373498126,-1.0935044428696965,-0.0021708321667606324,0.5948714562100813,-0.00017856026974253508,1.1254110066273848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5145203422580273,-2.3723128323200915,0.19057560594142872,0.0008244292675718977,-5.3954968297468335e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4840620390912289,0.0020940503396326203,-0.00010609252641086264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471085684096508,0.0036645880943570854,-0.00016152076863525027,0.0,0.0,0.0,0.7270994996011304,0.0034625377327674135,-0.007111167901987958,0.00040620264036791715,-0.0832759939799276,-0.00017856026974253508,0.0,0.0,0.0,0.0,0.0,0.0,0.05457418339541724,0.00023608768720822647,-2.3158218016208416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0856219616418628,0.0,0.0,0.0,0.23178163494662504,0.0010026863752666836,-6.468195933027668e-05,0.0,0.0,-0.0,0.0756585155587472,0.0003272984192260434,-2.8649890946414724e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746898381519077,0.003351304972679764,-0.00015093827790412426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269415504280504,0.0022795469248362973,-0.00011300446313483305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27061736043682877,0.0011706895599520946,-6.93122531705125e-05,0.0,0.0,0.0,32.34966747907436,0.0,-617.268426970774,76.98919457385692,76.98919457385692,0.8473701818438302,0.008950286738126591,62.960223193339644,0.9996573249755574,0.0,0.026176948307873156,9.991617718498468e-07,0.0,874.6030510651424,180.247859754374,-32.21814603148212,-0.0,-614.7588482518986,192739.99629486547,-0.002040484657148342,0.0,-0.019413914691358745,3.0130179120203207,0.013017912020320732,0.013017912020320732
0.003,93.81663405873378,4.186829917588974,0.019592135508740272,2.9774779300392926,-0.0023106952170652882,0.5953912288968931,-0.0001897811761751786,1.1254110103870332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.514510781125799,-2.372305576721078,0.19074002739111076,0.000877220507055849,-6.0127856339486364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4844796695734213,0.0022281400879218564,-0.00011823311830886424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478394217534874,0.0038992451538632485,-0.00018000629287949878,0.0,0.0,0.0,0.7277862011970045,0.003683864317188977,-0.007123578681267135,0.0004321647625274708,-0.0833549675380513,-0.0001897811761751786,0.0,0.0,0.0,0.0,0.0,0.0,0.05462126794385544,0.0002512052505030482,-2.5806589554200946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9854610843867437,0.0,0.0,0.0,0.2320343128791601,0.001067134467695365,-7.208360522776495e-05,0.0,0.0,-0.0,0.07572379087427096,0.00034825654130117204,-3.192670726338629e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7753582113448652,0.003565901361182026,-0.0001682123812328543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5273961757364212,0.0024255147020094225,-0.00012593624706665297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27085083889537725,0.0012456531200193055,-7.724286831129483e-05,0.0,0.0,0.0,32.34821503927976,0.0,-617.2407127685224,76.98891482437297,76.98891482437297,0.8473593084022452,0.00895618668182742,62.95739639595402,0.9996573249755574,0.0,0.026176948307873156,-3.0908835853013557e-06,0.0,874.6030169443447,180.26350357126987,-32.00392459024292,-0.0,-610.6712596501711,192867.04926493068,-0.003064775958076447,0.0,-0.029159395435678512,3.013845516957245,0.0138455169572447,0.0138455169572447
0.008,94.76647998091937,4.2051498289705735,0.025500478000094966,-5.1652402793409555,-0.0030137902136328776,0.597959961030306,-0.000245516556148663,1.125411034680826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5144628831594926,-2.3722667017114216,0.191546405113794,0.001141806401336609,-9.437391246996912e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4865278689890367,0.002900188259394986,-0.00018559517073200594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8514237707308143,0.005075329453941227,-0.00028257939147144655,0.0,0.0,0.0,0.7311924968676665,0.004792249529772717,-0.007188737598027853,0.0005621755521927921,-0.08374685024303107,-0.000245516556148663,0.0,0.0,0.0,0.0,0.0,0.0,0.05485218630041162,0.0003269733901187581,-4.049590692117109e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.156702249038592,0.0,0.0,0.0,0.2333053359498741,0.0013907310131730088,-0.0001131511140993292,0.0,0.0,-0.0,0.07604392283017622,0.00045329714133063374,-5.010298074855972e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7786361367875727,0.0046414430214333155,-0.0002640626342933379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5296258101396404,0.0031570946996957237,-0.00019768892474843772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27199589526158746,0.0016213650898979843,-0.00012124266885196767,0.0,0.0,0.0,32.34095284081255,0.0,-617.1021417669161,76.98751304502191,76.98751304502191,0.8473049411943203,0.008986303244200505,62.94326240902592,0.9996573249755574,0.0,0.026176948307873156,-2.8784741184689637e-05,0.0,874.6027964653159,180.3415355820528,-32.422224906287106,-0.0,-618.6529051571302,193515.59843747024,-0.007918737076812272,0.0,-0.07534175056595714,3.0179835416418643,0.01798354164186455,0.01798354164186455
0.008888888888888889,94.8571083267224,4.207764772102541,0.026551575248037328,0.14218237532824132,-0.0031386133431747882,0.5983125867419898,-0.0002554708574240422,1.1254110427781125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.514454351854577,-2.372262808154822,0.1916624598471325,0.0011888749026796148,-9.809673876907068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48682264801171643,0.003019742252806221,-0.0001929194210496092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8519396340205041,0.005284548942410887,-0.0002937332090426384,0.0,0.0,0.0,0.7316715418669049,0.0049895019860234716,-0.0071967574565967975,0.0005853129446289999,-0.08380190309750973,-0.0002554708574240422,0.0,0.0,0.0,0.0,0.0,0.0,0.054885420314124106,0.0003404521615058479,-4.2092167826960956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15078167111816576,0.0,0.0,0.0,0.23347777774400527,0.0014482537191406596,-0.0001176162795521765,0.0,0.0,-0.0,0.0760899965593116,0.00047198333636380696,-5.2078382535132895e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7791078992785935,0.004832776479392633,-0.00027448525594760684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299467014773213,0.003287239105909134,-0.00020549068800603898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721606929829281,0.0016882023618050523,-0.0001260261905984119,0.0,0.0,0.0,32.33966178365523,0.0,-617.0775069288258,76.9872633102506,76.9872633102506,0.8472952759129114,0.008990228720694769,62.9407497002387,0.9996573249755574,0.0,0.026176948307873156,-3.6957442527908535e-05,0.0,874.6027229781458,180.35539896921165,-32.143545392207685,-0.0,-613.3353832569112,193600.13293438265,-0.008348998871178619,0.0,-0.07943541808828625,3.0187191904746857,0.018719190474685857,0.018719190474685857
0.01,95.09663668345695,4.212119091616912,0.027869429090324974,1.076859673907611,-0.003296459649971147,0.5989342060052455,-0.0002676767844832714,1.1254110534018353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5144436808817474,-2.372251643079894,0.1918524864320247,0.001247896527047802,-0.0001082610013324441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48730531553734274,0.0031696571787014167,-0.0002129151464260383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85278430219035,0.00554690006272748,-0.0003241829208341653,0.0,0.0,0.0,0.7324943395217873,0.005236354459272101,-0.007214384217147097,0.0006142658321598142,-0.08389664605408516,-0.0002676767844832714,0.0,0.0,0.0,0.0,0.0,0.0,0.054939837277106766,0.0003573538889680438,-4.645091220675688e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0856219618590843,0.0,0.0,0.0,0.23379436048058247,0.0015207057042257884,-0.00012980658218689488,0.0,0.0,-0.0,0.07616543711351383,0.0004954149212379774,-5.747220333683885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798803573461806,0.005072699382449314,-0.00030293895805216575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304721249845484,0.0034504338972871722,-0.00022678994463278085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2724305307334751,0.0017720130684078786,-0.00013908606531818518,0.0,0.0,0.0,32.33804796225477,0.0,-617.046713382094,76.98695091674948,76.98695091674948,0.8472831943111503,0.008997968055781699,62.93760881425467,0.9996573249755574,0.0,0.026176948307873156,-4.765270487434318e-05,0.0,874.6026265622455,180.37267276174103,-32.09307829394494,-0.0,-612.3724136567266,193766.7973994046,-0.009592415081960659,0.0,-0.09126573308595508,3.0196387515157124,0.01963875151571249,0.01963875151571249
0.01,95.21151532862045,4.213105970296063,0.027872249778898947,1.076780611506889,-0.0032979639764533757,0.599098849415641,-0.0002674689884099718,1.1254110516237348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5144436808817474,-2.372245869681168,0.19189333058243,0.001248029350722766,-0.00011330437028413774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4874090596793722,0.003169994550835826,-0.0002228361080087102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529658544389014,0.005547490463962695,-0.000339290186744712,0.0,0.0,0.0,0.7326981341024768,0.005236491053614628,-0.007221322474729946,0.0006142797809445216,-0.08392023741329395,-0.0002674689884099718,0.0,0.0,0.0,0.0,0.0,0.0,0.05495153361223757,0.0003573919250197249,-4.861392487083782e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0856219618590843,0.0,0.0,0.0,0.23388642833437254,0.001521142639043549,-0.00013585489093260948,0.0,0.0,-0.0,0.07618165224122471,0.000495467652236938,-6.014877095001177e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7800463888175778,0.005073239310688044,-0.00031705599536887885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305850590604191,0.0034508011547484483,-0.0002373576041412416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2724885294270506,0.0017722016780263277,-0.00014556602616436098,0.0,0.0,0.0,32.338047962090975,0.0,-617.0467133789685,76.98695091674948,76.98695091674948,0.8472831943111503,0.009000553401314065,62.93760881425467,0.9996573249755574,0.0,0.026176948307873156,-4.59567105237238e-05,0.0,874.6026426994418,180.37263309825195,-32.09307972280533,-0.0,-612.3724409210071,193822.4712523628,-0.010234302509282313,0.0,-0.09737288400807664,3.0196387515157124,0.01963875151571249,0.01963875151571249
0.012019395856196697,93.77452936198726,4.205139679694586,0.030220996968340186,8.587491069772724,-0.0035612705127022904,0.5976101850939598,-0.0002928093672763185,1.1254110282597547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5144242673886628,-2.372311291601584,0.19157479496447127,0.0013531150122720144,-5.9030361385390474e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48659997920975706,0.003436912131170917,-0.00011608379410214548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515499636170749,0.006014596229549105,-0.00017674057508235017,0.0,0.0,0.0,0.7309689316795644,0.005682525739871745,-0.007150283416768952,0.0006666261106851802,-0.08371944892951759,-0.0002928093672763185,0.0,0.0,0.0,0.0,0.0,0.0,0.054860316160000824,0.00038748478048927543,-2.5331986538202318e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.595485296106991,0.0,0.0,0.0,0.23303844200593365,0.0016459775638710172,-7.077267911244406e-05,0.0,0.0,-0.0,0.0760551936008951,0.0005371866598719898,-3.134088235020488e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7787515415305757,0.005500412524885739,-0.0001651597080878416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5297043080767632,0.0037413630089321204,-0.0001236476284670175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2720362088495492,0.0019214233174262604,-7.583530237370846e-05,0.0,0.0,0.0,32.335114908336315,0.0,-616.9907473793635,76.98638251467123,76.98638251467123,0.8472612365282711,0.008975390323578634,62.931900391327844,0.9996573249755574,0.0,0.026176948307873156,-1.965174200408727e-05,0.0,874.6028547399403,180.40468001141159,-31.697643045587345,-0.0,-604.8270596316696,193280.5930561768,-0.0020566340363450445,0.0,-0.01956756577074561,3.0213100134959046,0.021310013495904685,0.021310013495904685
0.013029093784295046,93.97002759169135,4.2088638562489935,0.03141931969839771,4.047193326345377,-0.0037039017634410603,0.5981290500328816,-0.00030407561900615276,1.1254110185459534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5144145512223792,-2.3723041412060066,0.19173921150816298,0.0014067794688174572,-6.535227462747993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4870175972307339,0.003573219850796341,-0.00012851888670235267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522807951537846,0.006253134738893598,-0.0001956755657211033,0.0,0.0,0.0,0.7316575732648644,0.0059072589713883945,-0.007162909439604214,0.0006929858818724501,-0.08379864113082426,-0.00030407561900615276,0.0,0.0,0.0,0.0,0.0,0.0,0.0549073993035351,0.0004028524025879111,-2.8043723408955916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.055290580982129,0.0,0.0,0.0,0.23329231787682742,0.0017116521990494598,-7.835378395365141e-05,0.0,0.0,-0.0,0.07612046696874071,0.0005584914491205305,-3.469631380409909e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7794198947806824,0.005718558540742963,-0.0001828536744959853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5301589198200707,0.0038897452312802697,-0.00013689322397996169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27226968034159144,0.0019976268457207896,-8.395775045313575e-05,0.0,0.0,0.0,32.333648381640415,0.0,-616.9627643830229,76.98609800354755,76.98609800354755,0.8472502576368315,0.008981323939757592,62.92904617986443,0.9996573249755574,0.0,0.026176948307873156,-1.089794101452271e-05,0.0,874.6029428978252,180.42036826679504,-31.933469524912745,-0.0,-609.3268969182633,193408.36898778004,-0.003056649792976088,0.0,-0.02908208013929851,3.0221456444860006,0.02214564448600078,0.02214564448600078
