Time(s),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),EulerAngleX(rad),EulerAngleY(rad),EulerAngleZ(rad),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),TimeStep(s),VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s)
0,0.0,0.0,0.0,-3.141592653589793,-8.659560562354932e-17,1.5707963267948963,1.0,0.0,0.0,0.0,0.0,12.35,0.01,0.0,0.0,50.0
0.01,-0.0026676384356129528,-0.005437366784836947,2.9605947323337506e-18,3.141579321959667,2.7174443439469658e-05,1.5707963266137688,0.9999999998854772,-6.665815061332375e-06,-1.3587221719661886e-05,0.00012555812248400604,-6.21235749254243e-05,12.85082393769723,0.01,0.025105406257428933,-0.012421758073044667,50.29811525190668
0.02,-0.005357642984762345,-0.010918472646666136,1.480286542607253e-17,3.141539220038148,0.00010890555047691831,1.5707963238854674,0.9999999981605546,-2.6716775700766454e-05,-5.445277523102424e-05,0.0005021461096357946,-0.0002484577978269726,13.357295404209676,0.009999999999999998,0.05021440361275541,-0.02484640555391942,50.99616438334868
0.03,-0.00807658796799815,-0.01645638212788301,8.881385543216446e-18,3.141472072623115,0.0002457332538427295,1.5707963119807529,0.9999999906344249,-6.029048193743206e-05,-0.00012286662683554076,0.0011298007903140243,-0.0005590340387537107,13.870746954306776,0.010000000000000002,0.07530972915231612,-0.03726573325603132,51.69413219927521
0.04,-0.010823554984053373,-0.0220492188534378,1.1841686271094111e-17,3.141377594851995,0.00043821629345749567,1.570796279678857,0.999999970214528,-0.00010752936094899607,-0.00021910814624207274,0.0020081136027524163,-0.0009936655583037183,14.391177781784688,0.010000000000000002,0.10033687865264768,-0.04965296465475349,52.39202009316162
0.05,-0.013597573237413823,-0.027695000400716048,3.2565178666249556e-17,3.1412555112954488,0.0006868941144291794,1.5707962110197418,0.9999999268139469,-0.0001685711165506718,-0.00034344705534113834,0.003136126905681159,-0.0015518958191652916,14.91858709444744,0.010000000000000002,0.1252405433247196,-0.061980918085943235,53.089829470746125
0.060000000000000005,-0.016397618258628517,-0.03339163586039933,2.8123496384042654e-17,3.1411055564785295,0.0009922857921038752,1.5707960851632239,0.9999998472631775,-0.00024354846330667924,-0.0004961428904070108,0.004512326022002434,-0.002232994477842212,15.452974114157488,0.010000000000000002,0.1499646279521768,-0.0742220155043136,53.7875617354895
0.07,-0.019222610637653872,-0.03913692342485133,2.0721361894640155e-17,3.1409274754115937,0.001354888932124207,1.5707958762557876,0.999999715226794,-0.00033258885404295504,-0.0006774444516996701,0.00613463147210294,-0.003035953468039457,15.994338076737153,0.009999999999999995,0.1744522706899157,-0.08634829206195285,54.48521827329952
0.08,-0.022071414773512828,-0.04492854801048384,1.4799709440168038e-17,3.1407210241306736,0.001775178545766655,1.5707955533059221,0.9999995111255418,-0.0004358142008231294,-0.0008875892405976424,0.008000391413688458,-0.003959483184054543,16.542678231713722,0.009999999999999995,0.1986458645792375,-0.09833140653569045,55.182800436535985
0.09,-0.02494283764372417,-0.05076407892086649,2.072043052379427e-17,3.1404859702469987,0.0022536059008985863,1.5707950800688528,0.9999992120644154,-0.0005533405894677042,-0.0011268028844280166,0.010106374305584621,-0.0050020087728052205,17.09799384190106,0.009999999999999995,0.22248708083511926,-0.11014265263170274,55.880309527315525
0.09999999999999999,-0.027835627597139374,-0.056640967557669425,2.368035467436032e-17,3.140222093505343,0.002790597348968928,1.5707944149415443,0.9999987917672891,-0.0006852779877153449,-0.001395298549197105,0.012448761813498977,-0.0061616665434061964,17.66028418281088,0.009999999999999995,0.2459168939602101,-0.1217529711953313,56.57774678013951
0.10999999999999999,-0.03074847317401382,-0.06255654518686966,3.108112292544011e-17,3.1399291863508374,0.0033865531285235152,1.5707935108688835,0.9999982205186817,-0.0008317299471452941,-0.0016932763404644445,0.015023141976279832,-0.00743630050348466,18.22954854188699,0.009999999999999995,0.26887560873898403,-0.13313296335354435,57.27511334387182
0.11999999999999998,-0.033680001957336,-0.06850802076800877,2.6639504829348786e-17,3.139607054503892,0.0040418461458173035,1.5707923152619636,0.9999974651132552,-0.0009927932990011507,-0.002020922692644172,0.017824502651734728,-0.008823459031695444,18.805786217556236,0.009999999999999995,0.29130288916404173,-0.14425290461679716,57.97241026309762
0.12999999999999998,-0.03662877945964215,-0.0744924788546613,3.255991894104372e-17,3.139255517542836,0.004756820733181048,1.5707907699294061,0.999996488813656,-0.001168557844078706,-0.0023784097470613682,0.02084722526158296,-0.010320391696160251,19.388996518090043,0.010000000000000009,0.31313778934483405,-0.1550827599662314,58.669638458898596
0.13999999999999999,-0.039593308049753764,-0.0805068775746597,3.4039308861543535e-17,3.13887440949387,0.005531791385889816,1.5707888110226704,0.9999952513173167,-0.0013591060368641798,-0.0027658947191367828,0.024085078855609454,-0.011924046228810093,19.979178760270983,0.010000000000000009,0.3343187864470653,-0.16559219995118898,59.36679870908442
0.15,-0.04257202592409206,-0.08654804669902141,3.403834957761977e-17,3.1384635794279174,0.006367041478375069,1.5707863689963126,0.9999937087328481,-0.0015645126641341451,-0.0031835192551215833,0.027531214515558476,-0.01363106566585432,20.576332267859115,0.010000000000000009,0.354783815708701,-0.17575061782089005,60.06389162792505
0.16,-0.045563306127445115,-0.09261268580893621,4.587963216186293e-17,3.1380228920639306,0.007262821960721065,1.5707833685841606,0.9999918135666545,-0.0017848445182546387,-0.0036314087788543717,0.031178160119751948,-0.015437785664831843,21.18045636985334,0.010000000000000009,0.37447030757584276,-0.1855271477128328,60.76091764543306
0.17,-0.048565455628290295,-0.09869736257059677,6.364162310044902e-17,3.137552228378198,0.008219350036490105,1.570779728792374,0.9999895147204133,-0.0020201600654445135,-0.004109671829065852,0.03501781548983489,-0.017340232008918488,21.791550398543574,0.010000000000000009,0.39331522699871735,-0.19489068391900202,61.45787698625027
0.18000000000000002,-0.05157671445400584,-0.10479851112809092,7.548206453330139e-17,3.137051486219184,0.009236807823029903,1.5707753629103647,0.9999867575000577,-0.002270509109296949,-0.004618399387812174,0.03904144794143647,-0.019334118309367192,22.40961368735005,0.010000000000000009,0.4112551149246455,-0.2038099012493169,62.15476964819795
0.19000000000000003,-0.05459525489154028,-0.11091243062501885,8.584179623127894e-17,3.1365205809274106,0.01031534099553005,1.570770178540546,0.9999834836369064,-0.0025359324498832984,-0.005157664200676238,0.043239688260885235,-0.021414843917142955,23.03464556844669,0.010000000000000009,0.4282261320210926,-0.21225327650989698,62.85159538055492
0.20000000000000004,-0.057619180759345696,-0.11703528386595252,9.620119558874854e-17,3.1359594459598754,0.011455057416213204,1.5707640776478622,0.9999796313215713,-0.0028164615387950235,-0.005727520089437057,0.047602527130427716,-0.023577492054980147,23.666645370166215,0.010000000000000009,0.4441641046577379,-0.22018911111167186,63.54835366213319
