Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AvionicsBayFX(N),FirstStage.AvionicsBayFY(N),FirstStage.AvionicsBayFZ(N),FirstStage.AvionicsBayMX(Nm),FirstStage.AvionicsBayMY(Nm),FirstStage.AvionicsBayMZ(Nm),FirstStage.AvionicsTubeFX(N),FirstStage.AvionicsTubeFY(N),FirstStage.AvionicsTubeFZ(N),FirstStage.AvionicsTubeMX(Nm),FirstStage.AvionicsTubeMY(Nm),FirstStage.AvionicsTubeMZ(Nm),FirstStage.FinCanFX(N),FirstStage.FinCanFY(N),FirstStage.FinCanFZ(N),FirstStage.FinCanMX(Nm),FirstStage.FinCanMY(Nm),FirstStage.FinCanMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.LowerTransitionFX(N),FirstStage.LowerTransitionFY(N),FirstStage.LowerTransitionFZ(N),FirstStage.LowerTransitionMX(Nm),FirstStage.LowerTransitionMY(Nm),FirstStage.LowerTransitionMZ(Nm),FirstStage.MotorAssemblyFX(N),FirstStage.MotorAssemblyFY(N),FirstStage.MotorAssemblyFZ(N),FirstStage.MotorAssemblyMX(Nm),FirstStage.MotorAssemblyMY(Nm),FirstStage.MotorAssemblyMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.PVTubeFX(N),FirstStage.PVTubeFY(N),FirstStage.PVTubeFZ(N),FirstStage.PVTubeMX(Nm),FirstStage.PVTubeMY(Nm),FirstStage.PVTubeMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperCasingFX(N),FirstStage.UpperCasingFY(N),FirstStage.UpperCasingFZ(N),FirstStage.UpperCasingMX(Nm),FirstStage.UpperCasingMY(Nm),FirstStage.UpperCasingMZ(Nm),FirstStage.UpperTransitionFX(N),FirstStage.UpperTransitionFY(N),FirstStage.UpperTransitionFZ(N),FirstStage.UpperTransitionMX(Nm),FirstStage.UpperTransitionMY(Nm),FirstStage.UpperTransitionMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0,92.33654177386508,2.973650426717822,2.960481908549831,-0.007896926594172127,-0.12783685246689536,0.09839577376167719,-0.009554792883007736,1.1233853149578374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.94734174039946,-2.909228977390076,0.0,0.0,0.0,0.0,0.0,0.0,0.3114902685345486,0.3120048598657983,-4.018272664664692e-05,0.0,0.0,0.0,0.513878596691805,0.5147275396537038,-5.995848339995126e-05,0.0,0.0,0.0,0.4832154114645029,0.4659326194351831,-0.0075253712573302,0.05423133032995657,-0.055489099355695445,-0.009554792883007736,0.03933795752981503,0.03940294502373948,-1.05996130437508e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11697414309748266,0.11716738791473333,-7.274918714426024e-05,0.0,0.0,-0.0,0.12781842053659068,0.12802958042768967,-2.099298679656019e-05,0.0,0.0,0.0,0.8357874662187782,0.8371682123554287,-8.380110564681555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3273870132735532,0.3279278665072253,-4.170162077225867e-05,0.0,0.0,0.0,0.030692532494395616,0.030743237485052376,-7.987039864519783e-06,0.0,0.0,0.0,-0.014164837640710784,-0.014188238380299732,-4.464708872655857e-06,0.0,0.0,-0.0,0.20123345451706096,0.20156589826157692,-2.9117864654507426e-05,0.0,0.0,0.0,40.74499245611536,0.0,-777.4607703955921,8.334803238882566,8.449285098882566,0.7123675869730001,0.008442520164599572,79.30000003664054,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,893.0,225.04728810766446,-40.514054866934714,-0.0,-773.0542186901017,181499.84489998093,0.0,0.0,0.0,2.0107128583204985,2.0107128583204985,0.010712858320498468
0.002,92.75915952649757,2.9803542689012232,2.96583406028311,0.42935970789009914,-0.12909446193171603,0.09976177658634189,-0.009559757471727914,1.1233853503821625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.947660202530093,-2.9091845887284666,0.0,0.0,0.0,0.0,0.0,0.0,0.3121929838872767,0.31256240032764554,-5.551247406534725e-05,0.0,0.0,0.0,0.5150378957640762,0.5156473376027083,-8.283408578605438e-05,0.0,0.0,0.0,0.48425411728807666,0.46678028549326095,-0.007548986168822493,0.054329813403590894,-0.055608185664886,-0.009559757471727914,0.03943964586616691,0.03948631460741752,-1.4641740534199509e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437422,0.0,0.0,0.0,0.11727652041330425,0.11741529314986768,-0.00010050197124923241,0.0,0.0,-0.0,0.128106776146848,0.12825836427237872,-2.900055918421334e-05,0.0,0.0,0.0,0.8376729847837489,0.8386641991549975,-0.0001157759870026537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32812559134083424,0.32851386075815997,-5.7610952005898124e-05,0.0,0.0,0.0,0.030761774188203205,0.030798174446077492,-1.1032518922516148e-05,0.0,0.0,0.0,-0.014201453643798554,-0.014218258154866782,-6.170107296086887e-06,0.0,0.0,-0.0,0.20168743286648716,0.2019260886254635,-4.022554503211415e-05,0.0,0.0,0.0,40.65864062179082,0.0,-775.8130792416093,26.82209480092697,26.93657666092697,0.8614785869730001,0.008453821581096867,79.13193764717553,0.9996573249755574,0.0,0.026176948307873156,-1.687214868788763e-05,0.0,892.9996780602247,225.03387886040503,-40.40530483279117,-0.0,-770.9791444238135,181742.81151299845,-0.0020407834423250668,0.0,-0.019416757442423622,2.012273405155278,2.012273405155278,0.012273405155278213
0.003,92.96979028658629,2.983705904076704,2.9685139928786493,0.9762293443887288,-0.12972329499871205,0.10045213856726687,-0.009560869898828686,1.1233853719319986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9478164890045906,-2.909158773135944,0.0,0.0,0.0,0.0,0.0,0.0,0.3125444910915084,0.31284131092131995,-6.415961308308192e-05,0.0,0.0,0.0,0.5156177919826243,0.5161074681395438,-9.573791658777407e-05,0.0,0.0,0.0,0.4847690737926228,0.46720395165719264,-0.007561391235098415,0.05437901445107254,-0.05566722376877302,-0.009560869898828686,0.03949131561279655,0.039528820051087196,-1.6921502583744637e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984384,0.0,0.0,0.0,0.11743016398596517,0.1175416860325299,-0.00011615643983397248,0.0,0.0,-0.0,0.1282510153099638,0.128372813791852,-3.351720010903584e-05,0.0,0.0,0.0,0.838616145277862,0.8394125691746623,-0.00013381311418489262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32849503753341985,0.3288070054097183,-6.658504334162644e-05,0.0,0.0,0.0,0.030796409768758116,0.030825656757161094,-1.2750105201688384e-05,0.0,0.0,0.0,-0.014220058920175464,-0.01423356354300166,-7.132473997921783e-06,0.0,0.0,-0.0,0.20191451864135895,0.20210627448658375,-4.6490967249121174e-05,0.0,0.0,0.0,40.61546504147358,0.0,-774.989240092004,26.706957523108812,26.821439383108814,0.8609125869730001,0.008459641315148727,79.04790710717553,0.9996573249755574,0.0,0.026176948307873156,-2.9438244339139638e-05,0.0,892.9994822131843,225.02719364941174,-40.33377487116088,-0.0,-769.614271448678,181867.92917298822,-0.003059875395332617,0.0,-0.029112769695702926,2.013053678572668,2.013053678572668,0.013053678572668084
0.008,94.01524002080723,3.000460395641381,2.981952302431602,7.022072487632493,-0.13286208484432327,0.10396840989379297,-0.009553274712475576,1.123385483851511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9485682207360955,-2.908995752074461,0.0,0.0,0.0,0.0,0.0,0.0,0.3143030506161607,0.31423710416927586,-0.00011725262243438258,0.0,0.0,0.0,0.5185189615921241,0.5184101669651157,-0.00017497036247350698,0.0,0.0,0.0,0.48730317197711326,0.46932238446493674,-0.007629302221943593,0.054624821784659494,-0.05595774143190807,-0.009553274712475576,0.03975776841333076,0.03974942651668741,-3.091493538690079e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.030786,0.0,0.0,0.0,0.11822247985530822,0.1181976746474902,-0.00021227128946362154,0.0,0.0,-0.0,0.12897263111490737,0.12894557033153045,-6.124588989688998e-05,0.0,0.0,0.0,0.8433346940024142,0.8431577471783374,-0.0002445722152030196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3303433442338131,0.3302740322441217,-0.0001216858430529924,0.0,0.0,0.0,0.030969688521919985,0.03096319052288642,-2.3291937171194724e-05,0.0,0.0,0.0,-0.014316003419978723,-0.01431299966434451,-1.304678274362459e-05,0.0,0.0,-0.0,0.20305060873426797,0.20300800505556493,-8.495826773705657e-05,0.0,0.0,0.0,40.39959180823608,0.0,-770.8701334213775,26.13442019948564,26.24890205948564,0.858079586973,0.008490398113264859,78.62776349217553,0.9996573249755574,0.0,0.026176948307873156,-9.678981143997074e-05,0.0,892.9984650776253,224.9939885255735,-39.80305697619305,-0.0,-759.4875707521735,182529.16511069564,-0.00813844656708579,0.0,-0.07743214673047093,2.0169550456596173,2.0169550456596173,0.016955045659617442
0.008888888888888889,94.1993751045695,3.0034368767712825,2.9843476114947842,8.707811461878622,-0.13341805229794335,0.10460294647918589,-0.009549734898669254,1.1233855059588995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9486966235046603,-2.908961272725146,0.0,0.0,0.0,0.0,0.0,0.0,0.31461564379773743,0.314485389202287,-0.00012839834212027455,0.0,0.0,0.0,0.5190346597108478,0.518819773226472,-0.00019160419476856066,0.0,0.0,0.0,0.4877469766445853,0.469699236723483,-0.007642374750296709,0.05466851272625761,-0.0560086195754721,-0.009549734898669254,0.03980649528041985,0.03979001492084058,-3.3851717278459594e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.716641111111112,0.0,0.0,0.0,0.11836737257169416,0.1183183670802865,-0.0002324479455628465,0.0,0.0,-0.0,0.12910090211010605,0.12904745281059365,-6.706627445407382e-05,0.0,0.0,0.0,0.8441734407934981,0.843823943010447,-0.00026782606608445934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33067189044672546,0.3305349883753693,-0.0001332531180454736,0.0,0.0,0.0,0.031000489729380507,0.030987655160190874,-2.550415680948619e-05,0.0,0.0,0.0,-0.014333549022353587,-0.014327614763628439,-1.4289443021634086e-05,0.0,0.0,-0.0,0.20325255470864173,0.203168405748443,-9.303322404790393e-05,0.0,0.0,0.0,40.36122062421113,0.0,-770.1379676141274,26.033195153355475,26.147677013355473,0.8575755869730001,0.008496145933277886,78.55308351528664,0.9996573249755574,0.0,0.026176948307873156,-0.00011115456343570518,0.0,892.998264163508,224.98813697946218,-39.676783988567315,-0.0,-757.0781386153192,182652.73685337976,-0.009036501160537518,0.0,-0.08597656543235964,2.0176486220306304,2.0176486220306304,0.017648622030630664
0.01,94.42858775718427,3.0071556088388665,2.987344069550682,11.055592198923208,-0.1341115986743463,0.10539918124802983,-0.009544437442963497,1.1233855345206873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9488548808256487,-2.908916056146978,0.0,0.0,0.0,0.0,0.0,0.0,0.3150062345563814,0.31479576204450693,-0.00014304136848916288,0.0,0.0,0.0,0.5196790337128898,0.5193318083579755,-0.00021345774057970584,0.0,0.0,0.0,0.4882990472582726,0.47017049074759987,-0.007659122227217794,0.05472313319323029,-0.05607190912586164,-0.009544437442963497,0.03986794409656859,0.039841306190975735,-3.770959627407345e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.064574,0.0,0.0,0.0,0.11855009488532489,0.11847088522686017,-0.0002589553640464168,0.0,0.0,-0.0,0.12926117900761858,0.1291748127010218,-7.471266385831532e-05,0.0,0.0,0.0,0.8452214698764974,0.8446567322099376,-0.0002983776839460194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331082414802707,0.3308612009350541,-0.0001484500064415467,0.0,0.0,0.0,0.031038976387753787,0.031018237587661326,-2.84101329884374e-05,0.0,0.0,0.0,-0.014355675552519804,-0.014346083757940092,-1.5922553194890582e-05,0.0,0.0,-0.0,0.20350488980737255,0.20336891730702886,-0.00010364173975664692,0.0,0.0,0.0,40.31326130914469,0.0,-769.2228493678948,25.906904676371337,26.021386536371338,0.8569465869730001,0.008503443763746675,78.45974262317554,0.9996573249755574,0.0,0.026176948307873156,-0.00013010844628757735,0.0,892.9980045911879,224.98085241671177,-39.50637225757885,-0.0,-753.8264890831359,182809.63217975365,-0.0101558958964642,0.0,-0.09662689491810415,2.0185155924943974,2.0185155924943974,0.018515592494397187
0.01,94.42848556028981,3.007155010555754,2.9873438458093906,11.055592265852606,-0.1341115506375642,0.10539907504990342,-0.00954444314005331,1.1233855345044077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9488548808256487,-2.908916076117896,0.0,0.0,0.0,0.0,0.0,0.0,0.3150061715383148,0.31479574104012725,-0.00014303469388031415,0.0,0.0,0.0,0.5196789297493349,0.519331773706167,-0.00021344777965011838,0.0,0.0,0.0,0.4882989727817022,0.4701704548492194,-0.0076591170175258,0.054723129075795164,-0.05607190063474695,-0.00954444314005331,0.039867930613503876,0.03984129802894295,-3.770783730900807e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.064574,0.0,0.0,0.0,0.11855005479249744,0.11847086095649,-0.0002589432810811142,0.0,0.0,-0.0,0.12926115314848088,0.12917480408198326,-7.470917811017145e-05,0.0,0.0,0.0,0.8452213007870731,0.8446566758512036,-0.00029836375917557023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331082348568546,0.33086117885872685,-0.00014844307940539594,0.0,0.0,0.0,0.03103897017830119,0.031018235518005643,-2.8408807935658473e-05,0.0,0.0,0.0,-0.014355670697528982,-0.014346080818949955,-1.5921809382918132e-05,0.0,0.0,-0.0,0.20350484909552852,0.2033689037374753,-0.00010363690393651481,0.0,0.0,0.0,40.313261309142824,0.0,-769.2228493678592,25.906904676371337,26.021386536371338,0.8569465869730001,0.008503442021838413,78.45974262317554,0.9996573249755574,0.0,0.026176948307873156,-0.00013008639404846661,0.0,892.9980047391374,224.98085623632207,-39.506372255717714,-0.0,-753.8264890476232,182809.5947292034,-0.01015535801910139,0.0,-0.09662177735684256,2.0185155924943974,2.0185155924943974,0.018515592494397187
0.012020008666185838,92.91150133051603,3.002604725702195,2.9886221644340183,16.10451170960661,-0.13456744758211303,0.10505956145755901,-0.009619240752431698,1.123385367801303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9491362348464403,-2.909151630366239,0.0,0.0,0.0,0.0,0.0,0.0,0.31452655064759494,0.3149635604349385,-6.206723446445107e-05,0.0,0.0,0.0,0.5188876789939687,0.5196086324199529,-9.261942792955311e-05,0.0,0.0,0.0,0.48782792305202904,0.4703512781413736,-0.00760195646936347,0.054744522012877425,-0.05601876984227692,-0.009619240752431698,0.0397396803729324,0.03979489551846819,-1.6365264820008096e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11268758798289,0.0,0.0,0.0,0.11816869381356192,0.1183328798755901,-0.00011236538476783506,0.0,0.0,-0.0,0.1290643431967717,0.12924366790261269,-3.242071717186507e-05,0.0,0.0,0.0,0.8439343869746889,0.8451069671152984,-0.00012946177627935805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33057825047374806,0.3310375628295491,-6.441390050126066e-05,0.0,0.0,0.0,0.030991710981913882,0.031034771515270242,-1.2330041951083863e-05,0.0,0.0,0.0,-0.014309490266486011,-0.014329372172434737,-6.905541367257707e-06,0.0,0.0,-0.0,0.2031949974614721,0.20347732085339906,-4.49726176669234e-05,0.0,0.0,0.0,40.22606564646489,0.0,-767.5590570097246,25.67793820297846,25.792420062978458,0.8558022620679389,0.008486912599367626,78.29003797689872,0.9996573249755574,0.0,0.026176948307873156,-3.545378726467406e-05,0.0,892.9995197533552,225.0397763395443,-39.15578882816275,-0.0,-747.1369587459947,182454.21486778566,-0.0020314582773272123,0.0,-0.019328034424038278,2.0200917515595194,2.0200917515595194,0.02009175155951917
0.013030012999278758,93.11778536292329,3.005969525559798,2.991328866062597,18.981991613971143,-0.1351518621487885,0.10570787151795635,-0.00961988186378642,1.1233853738819832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.949273831179123,-2.909124683339879,0.0,0.0,0.0,0.0,0.0,0.0,0.31487950529416464,0.3152452056840555,-7.10635291116694e-05,0.0,0.0,0.0,0.5194699631190184,0.5200732744328866,-0.00010604500844111287,0.0,0.0,0.0,0.4883434360318897,0.47077881093178464,-0.007614598560234697,0.054794161841746326,-0.05607787389846432,-0.00961988186378642,0.039791819503278,0.03983803363808878,-1.8736234801672522e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.990263322436984,0.0,0.0,0.0,0.11832373313123376,0.11846115406404108,-0.00012865138419664173,0.0,0.0,-0.0,0.12920917631036413,0.12935923957380213,-3.71190743915536e-05,0.0,0.0,0.0,0.8448814312311098,0.8458626747341575,-0.00014822963196533018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33094921797814275,0.3313335816982763,-7.375041349160687e-05,0.0,0.0,0.0,0.031026489185450888,0.031062523284213408,-1.4116162928354097e-05,0.0,0.0,0.0,-0.01432826455886033,-0.014344905374942466,-7.907860000076619e-06,0.0,0.0,-0.0,0.20342301833400603,0.20365927339623377,-5.149060628134979e-05,0.0,0.0,0.0,40.182461980920735,0.0,-766.7270495073906,25.56375086565104,25.678232725651043,0.8552305395894098,0.008492799241351255,78.20517427891858,0.9996573249755574,0.0,0.026176948307873156,-3.423632644318e-05,0.0,892.9994644915316,225.03325228512628,-38.96202553545454,-0.0,-743.439734872765,182580.76860121795,-0.00303181657906937,0.0,-0.028845807891620334,2.0208798310920804,2.0208798310920804,0.02087983109208016
0.018080034664743352,94.13825881715813,3.0227721786496704,3.0048940787844067,37.12231500324214,-0.1380573938973021,0.10899739706080747,-0.00961066798727755,1.123385571991523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.949930684954731,-2.9089585382488115,0.0,0.0,0.0,0.0,0.0,0.0,0.3166432839072891,0.31665405080145764,-0.00012539566069556492,0.0,0.0,0.0,0.5223797428782756,0.5223975054764206,-0.00018713098347724247,0.0,0.0,0.0,0.49088037361089837,0.47291618124818857,-0.007683326880171338,0.05504212543419215,-0.05636872999872503,-0.00961066798727755,0.04005992612083386,0.040061288287684904,-3.305113619003106e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.13115784984897,0.0,0.0,0.0,0.11912096674011118,0.11912501723764997,-0.00022700598645358368,0.0,0.0,-0.0,0.12993293374126694,0.12993735188059816,-6.549093014042502e-05,0.0,0.0,0.0,0.8496139837598597,0.8496428733789111,-0.000261588399112569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328030101204887,0.33281432649753206,-0.00013013758453284403,0.0,0.0,0.0,0.031200282198795823,0.03120134310914363,-2.489906817936687e-05,0.0,0.0,0.0,-0.014424804566185329,-0.01442529505612167,-1.3966839977550465e-05,0.0,0.0,-0.0,0.2045624801380366,0.20456943592294166,-9.085313789350002e-05,0.0,0.0,0.0,39.96439498441718,0.0,-762.566083340024,24.99575450796215,25.110236367962152,0.8523682073180906,0.008523771684038655,77.7807610301641,0.9996573249755574,0.0,0.026176948307873156,-0.0001888872457784973,0.0,892.997664052576,225.00097410420105,-37.79701704589932,-0.0,-721.210048641198,183246.6537297278,-0.007999198476900764,0.0,-0.07610728965089614,2.0248202287548853,2.0248202287548853,0.024820228754885112
