Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AirbrakesAssemblyFX(N),FirstStage.AirbrakesAssemblyFY(N),FirstStage.AirbrakesAssemblyFZ(N),FirstStage.AirbrakesAssemblyMX(Nm),FirstStage.AirbrakesAssemblyMY(Nm),FirstStage.AirbrakesAssemblyMZ(Nm),FirstStage.AirbrakesFX(N),FirstStage.AirbrakesFY(N),FirstStage.AirbrakesFZ(N),FirstStage.AirbrakesMX(Nm),FirstStage.AirbrakesMY(Nm),FirstStage.AirbrakesMZ(Nm),FirstStage.Avionics+UpperplumbingFX(N),FirstStage.Avionics+UpperplumbingFY(N),FirstStage.Avionics+UpperplumbingFZ(N),FirstStage.Avionics+UpperplumbingMX(Nm),FirstStage.Avionics+UpperplumbingMY(Nm),FirstStage.Avionics+UpperplumbingMZ(Nm),FirstStage.AvionicsTube+UpperPlumbingFX(N),FirstStage.AvionicsTube+UpperPlumbingFY(N),FirstStage.AvionicsTube+UpperPlumbingFZ(N),FirstStage.AvionicsTube+UpperPlumbingMX(Nm),FirstStage.AvionicsTube+UpperPlumbingMY(Nm),FirstStage.AvionicsTube+UpperPlumbingMZ(Nm),FirstStage.BallastFX(N),FirstStage.BallastFY(N),FirstStage.BallastFZ(N),FirstStage.BallastMX(Nm),FirstStage.BallastMY(Nm),FirstStage.BallastMZ(Nm),FirstStage.CameraAssemblyFX(N),FirstStage.CameraAssemblyFY(N),FirstStage.CameraAssemblyFZ(N),FirstStage.CameraAssemblyMX(Nm),FirstStage.CameraAssemblyMY(Nm),FirstStage.CameraAssemblyMZ(Nm),FirstStage.ChutesFX(N),FirstStage.ChutesFY(N),FirstStage.ChutesFZ(N),FirstStage.ChutesMX(Nm),FirstStage.ChutesMY(Nm),FirstStage.ChutesMZ(Nm),FirstStage.DiskplateFX(N),FirstStage.DiskplateFY(N),FirstStage.DiskplateFZ(N),FirstStage.DiskplateMX(Nm),FirstStage.DiskplateMY(Nm),FirstStage.DiskplateMZ(Nm),FirstStage.FinCan+CCFX(N),FirstStage.FinCan+CCFY(N),FirstStage.FinCan+CCFZ(N),FirstStage.FinCan+CCMX(Nm),FirstStage.FinCan+CCMY(Nm),FirstStage.FinCan+CCMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.LowerInjectorBulkheadMassFX(N),FirstStage.LowerInjectorBulkheadMassFY(N),FirstStage.LowerInjectorBulkheadMassFZ(N),FirstStage.LowerInjectorBulkheadMassMX(Nm),FirstStage.LowerInjectorBulkheadMassMY(Nm),FirstStage.LowerInjectorBulkheadMassMZ(Nm),FirstStage.LowerPVBulkheadTubeFX(N),FirstStage.LowerPVBulkheadTubeFY(N),FirstStage.LowerPVBulkheadTubeFZ(N),FirstStage.LowerPVBulkheadTubeMX(Nm),FirstStage.LowerPVBulkheadTubeMY(Nm),FirstStage.LowerPVBulkheadTubeMZ(Nm),FirstStage.LowerPlumbingTubeFX(N),FirstStage.LowerPlumbingTubeFY(N),FirstStage.LowerPlumbingTubeFZ(N),FirstStage.LowerPlumbingTubeMX(Nm),FirstStage.LowerPlumbingTubeMY(Nm),FirstStage.LowerPlumbingTubeMZ(Nm),FirstStage.MotorCasingFX(N),FirstStage.MotorCasingFY(N),FirstStage.MotorCasingFZ(N),FirstStage.MotorCasingMX(Nm),FirstStage.MotorCasingMY(Nm),FirstStage.MotorCasingMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.NozzleFX(N),FirstStage.NozzleFY(N),FirstStage.NozzleFZ(N),FirstStage.NozzleHousingMassFX(N),FirstStage.NozzleHousingMassFY(N),FirstStage.NozzleHousingMassFZ(N),FirstStage.NozzleHousingMassMX(Nm),FirstStage.NozzleHousingMassMY(Nm),FirstStage.NozzleHousingMassMZ(Nm),FirstStage.NozzleMX(Nm),FirstStage.NozzleMY(Nm),FirstStage.NozzleMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.PlumbingFX(N),FirstStage.PlumbingFY(N),FirstStage.PlumbingFZ(N),FirstStage.PlumbingMX(Nm),FirstStage.PlumbingMY(Nm),FirstStage.PlumbingMZ(Nm),FirstStage.PressureVesselFX(N),FirstStage.PressureVesselFY(N),FirstStage.PressureVesselFZ(N),FirstStage.PressureVesselMX(Nm),FirstStage.PressureVesselMY(Nm),FirstStage.PressureVesselMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperBulkheadCasingFX(N),FirstStage.UpperBulkheadCasingFY(N),FirstStage.UpperBulkheadCasingFZ(N),FirstStage.UpperBulkheadCasingMX(Nm),FirstStage.UpperBulkheadCasingMY(Nm),FirstStage.UpperBulkheadCasingMZ(Nm),FirstStage.UpperPVBulkheadFX(N),FirstStage.UpperPVBulkheadFY(N),FirstStage.UpperPVBulkheadFZ(N),FirstStage.UpperPVBulkheadMX(Nm),FirstStage.UpperPVBulkheadMY(Nm),FirstStage.UpperPVBulkheadMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0,93.21616883593049,4.331427171653452,0.016646890700042584,-0.007725682909978321,-0.0022129596900791193,0.6772671655642584,-0.00015604358301069682,1.1254110087281046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.535319395631566,-2.3789585381152483,0.19024753310561512,0.000718983747069625,-4.271422711196729e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4832287340882625,0.0018262187175568476,-8.398589203594788e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8456502846544593,0.003195882755724483,-0.00012786164350084213,0.0,0.0,0.0,0.725739503701189,0.0030202707489293238,-0.007087576249109299,0.00035432258940335773,-0.08311963032991858,-0.00015604358301069682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2102044993283942,0.0007944051421372288,-4.584501498132455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2312861980112776,0.0008740771277140285,-5.120433088616951e-05,0.0,0.0,-0.0,0.0755282706429292,0.00028543654758664115,-2.268242945100517e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7733562220743255,0.0029226689318380254,-0.00011948482495165131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260344290370258,0.001987990060647513,-8.945726040139216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701514970099735,0.0010209569208388676,-5.487103754872181e-05,0.0,0.0,0.0,30.777325221284862,0.0,-587.2663494300012,76.13947162912999,76.13947162912999,0.8604249426730001,0.00893884280323212,59.90006748811089,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,180.21653126038177,-30.597263584693614,-0.0,-583.8305687299877,192493.55715497138,0.0,0.0,0.0,3.0113627021464726,0.011362702146472793,0.011362702146472793
0.002,93.61623961862112,4.339101501072051,0.019088043390124848,-1.0935394872637205,-0.0025389671679628195,0.6784464801208986,-0.00017856027913223244,1.125411006735661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.535301275432035,-2.3789452833244393,0.1905756018897951,0.0008244292588479643,-5.397459166609994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48406202880007954,0.0020940503174738294,-0.00010613111207048236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471085504001393,0.0036645880555792026,-0.00016157951338060934,0.0,0.0,0.0,0.7270994808568965,0.003462537717025423,-0.007111167377776852,0.0004062026386228458,-0.08327599181528922,-0.00017856027913223244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21056698252803463,0.000910911888101116,-5.7931033580917166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0856219616418628,0.0,0.0,0.0,0.23178162705604835,0.001002686351838963,-6.47054840470757e-05,0.0,0.0,-0.0,0.07565851395024867,0.0003272984157626419,-2.8660310914159886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746898216820172,0.0033513049372169757,-0.00015099317383029172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269415392252835,0.0022795469007146217,-0.00011304556264594139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270617354683509,0.0011706895475641097,-6.933746194526235e-05,0.0,0.0,0.0,30.774420340828073,0.0,-587.2109210089437,76.13896028532527,76.13896028532527,0.8604031957898302,0.008950286528041279,59.894413893339646,0.9996573249755574,0.0,0.026176948307873156,9.476625172809749e-07,0.0,874.603050082478,180.24785975702065,-30.651102821268093,-0.0,-584.8578825622283,192739.99178810138,-0.0020404204789525723,0.0,-0.019413304076614173,3.0130179120203207,0.013017912020320732,0.013017912020320732
0.003,93.81665407292135,4.342957478231697,0.020310171558787487,2.97743885824841,-0.002702403498243096,0.6790413764994695,-0.00018978115787982724,1.1254110105491641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.535292205702371,-2.3789381158765766,0.19074003445793816,0.0008772205233691668,-6.0150741977499174e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484479687523163,0.002228140129357684,-0.00011827811992695542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478394531655352,0.003899245226375947,-0.00018007480659224643,0.0,0.0,0.0,0.7277862341716067,0.0036838643454327204,-0.007123579627283155,0.0004321647656449166,-0.08335497134715816,-0.00018978115787982724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21074866407257592,0.0009692409562705927,-6.456008717476198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9854610843867437,0.0,0.0,0.0,0.23203432688308628,0.0010671345124081905,-7.211104151336237e-05,0.0,0.0,-0.0,0.07572379367980146,0.0003482565477775593,-3.193885902503488e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7753582400715187,0.0035659014274956632,-0.0001682764059470602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5273961952761991,0.002425514747115746,-0.0001259841806466435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708508489302722,0.0012456531431842169,-7.727226824695384e-05,0.0,0.0,0.0,30.772967901021318,0.0,-587.1832068064604,76.13870433384115,76.13870433384115,0.8603923223482451,0.008956187055648882,59.89158709595402,0.9996573249755574,0.0,0.026176948307873156,-3.1679253132638533e-06,0.0,874.6030154729195,180.26350356640754,-30.43688122112926,-0.0,-580.7702909285154,192867.0573409414,-0.003064886911799369,0.0,-0.02916045108983594,3.013845516957245,0.0138455169572447,0.0138455169572447
0.008,94.76420052535809,4.361917227169644,0.026435033344779812,-5.165300098510896,-0.0035236170063787505,0.6819761895599706,-0.00024552002788790633,1.1254110351201616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5352467607186995,-2.3788998011815474,0.1915455973650371,0.0011418039941081706,-9.431707632033414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4865258173071942,0.0029001821450347536,-0.00018548336171959415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85142018028759,0.005075318753810819,-0.0002824091292343865,0.0,0.0,0.0,0.7311885429190592,0.004792246612908339,-0.007188608721920985,0.0005621752451129364,-0.08374639279420056,-0.00024552002788790633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21163873052862955,0.0012615792330901178,-0.0001012324125826757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.156702249038592,0.0,0.0,0.0,0.23330357834665807,0.0013907234687742629,-0.00011308295010058978,0.0,0.0,-0.0,0.07604360215391973,0.0004532961856609437,-5.007281895500749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7786328532888759,0.004641433236049713,-0.00026390353267148565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5296235767143275,0.0031570880437090916,-0.0001975698270494954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2719947482583527,0.0016213616716336022,-0.00012116964174860443,0.0,0.0,0.0,30.765705702469376,0.0,-587.0446358032375,76.1374217771556,76.1374217771556,0.8603379551403203,0.008986254491633549,59.87745310902592,0.9996573249755574,0.0,0.026176948307873156,-2.899688087988785e-05,0.0,874.6027924781124,180.3415363022431,-30.85518086888647,-0.0,-588.7519236837993,193514.54864559494,-0.00790603098961332,0.0,-0.07522086022155926,3.0179835416418643,0.01798354164186455,0.01798354164186455
0.008888888888888889,94.85045109156057,4.364588529787909,0.027524549299129647,0.14212310608088638,-0.0036694033802146244,0.6823747277581566,-0.00025548162417715625,1.1254110433175581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.535238664795894,-2.3788961537417626,0.19166009843381415,0.001188867579204674,-9.785948815898955e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48681665002188795,0.0030197236511798724,-0.0001924527298150681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851929137538304,0.005284516389564776,-0.0002930225578901197,0.0,0.0,0.0,0.7316599323417652,0.004989493424885007,-0.007196375166939691,0.0005853120488167109,-0.08380055976533088,-0.00025548162417715625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2117652427595213,0.0013135797882632444,-0.00010503474300862668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15078167111816576,0.0,0.0,0.0,0.23347259753542607,0.001448230508649256,-0.0001173317607876444,0.0,0.0,-0.0,0.07608905907822422,0.0004719804289442556,-5.195246715786147e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790983001334545,0.004832746709467,-0.0002738211842828333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299401721694962,0.0032872188565009233,-0.0002049935764741438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721573397760161,0.0016881919624706367,-0.00012572136276439141,0.0,0.0,0.0,30.7644146452845,0.0,-587.0200009646211,76.13719327812854,76.13719327812854,0.8603282898589114,0.008990084633648586,59.8749404002387,0.9996573249755574,0.0,0.026176948307873156,-3.72417398975088e-05,0.0,874.6027180823884,180.35540115868287,-30.576501171666774,-0.0,-583.4343982890555,193597.0301777144,-0.008311866395341014,0.0,-0.07908212618008006,3.0187191904746857,0.018719190474685857,0.018719190474685857
0.01,95.09098913436178,4.3691069811023056,0.02889073209635039,1.0767933235442322,-0.0038536101076954536,0.6830856978161607,-0.00026768687433288696,1.1254110540300721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5352285377517547,-2.378885075594388,0.19185047930057758,0.0012478899998655704,-0.00010805623875840863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4873002174234671,0.0031696405996585494,-0.00021251233850638632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8527753804910674,0.00554687104940246,-0.0003235695301227882,0.0,0.0,0.0,0.7324843543838112,0.005236347568819999,-0.007214046470240649,0.0006142651247561079,-0.08389549027017994,-0.00026768687433288696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2119755945792082,0.0013787936608514687,-0.00011597956142825807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0856219618590843,0.0,0.0,0.0,0.23378986041207986,0.0015206843889147567,-0.00012956101138510102,0.0,0.0,-0.0,0.0761646402823293,0.0004954123299466314,-5.736353843289687e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798721983568477,0.005072672849453543,-0.00030236577437128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530466575266097,0.0034504158496283023,-0.00022636087855045333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27242768060682016,0.0017720037998091099,-0.0001388229730559769,0.0,0.0,0.0,30.76280082384415,0.0,-586.9892074171281,76.13690744654816,76.13690744654816,0.8603162082571503,0.008997841928140507,59.871799514254676,0.9996573249755574,0.0,0.026176948307873156,-4.799311578828873e-05,0.0,874.6026208606697,180.37267471126935,-30.526033993887847,-0.0,-582.4714271716119,193764.08140397677,-0.009560868739330933,0.0,-0.09096558968497842,3.0196387515157124,0.01963875151571249,0.01963875151571249
0.01,95.21174994503608,4.370179466378442,0.02889381148097425,1.0767068159679345,-0.0038552500412632707,0.683279553584264,-0.0002674685591770032,1.1254110521597487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5352285377517547,-2.378879083430713,0.19189341411888977,0.0012480296226650056,-0.00011335673540702448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48740927186197996,0.0031699952415691138,-0.00022293909931539997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529662257584653,0.00554749167274595,-0.000339447004751461,0.0,0.0,0.0,0.7326985519856113,0.005236491328088597,-0.007221336780099714,0.0006142798088602143,-0.08392028579125804,-0.0002674685591770032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21202303325996139,0.001378947930082565,-0.00012166887659800554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0856219618590843,0.0,0.0,0.0,0.23388661750749426,0.0015211435386387159,-0.00013591768061750433,0.0,0.0,-0.0,0.07618168540519925,0.0004954677601980073,-6.017656787633664e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7800467283932869,0.0050732404161332465,-0.0003172025363689243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305852900387301,0.00345080190666874,-0.0002374673074437342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2724886480488235,0.0017722020641843079,-0.00014563330267166553,0.0,0.0,0.0,30.762800823680248,0.0,-586.9892074140008,76.13690744654816,76.13690744654816,0.8603162082571503,0.009000558719400076,59.871799514254676,0.9996573249755574,0.0,0.026176948307873156,-4.620973463552642e-05,0.0,874.6026378348334,180.37263301723254,-30.52603557738359,-0.0,-582.4714573865106,193822.58586093693,-0.010235613812941833,0.0,-0.09738536022900349,3.0196387515157124,0.01963875151571249,0.01963875151571249
0.012019364411852711,93.77447788125285,4.361949844148483,0.03132852904028142,8.587597824656907,-0.004165519837071239,0.6816317350349057,-0.0002928090792459481,1.1254110283709384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5352101122616135,-2.3789436452467,0.19157477383274746,0.0013531132852663064,-5.905059464249508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48659992553517856,0.0034369077445764178,-0.00011612358253654949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515498696865625,0.006014588553008732,-0.00017680115365088957,0.0,0.0,0.0,0.7309688356677575,0.005682518645330978,-0.00715028089651573,0.0006666252792096614,-0.08371943785023399,-0.0002928090792459481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21167096760780274,0.0014950548688907421,-6.337986614468195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.595630376934531,0.0,0.0,0.0,0.23303840248666677,0.0016459753655104872,-7.079693691234849e-05,0.0,0.0,-0.0,0.07605518521160075,0.0005371859742507236,-3.135162492094178e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7787514556301186,0.005500405504607536,-0.00016521631731529707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5297042496475468,0.0037413582337613377,-0.00012369000941271738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27203617884250136,0.001921420865078155,-7.586129557119561e-05,0.0,0.0,0.0,30.75986781566422,0.0,-586.9332422871407,76.13638737675342,76.13638737675342,0.8602942508161794,0.008975389295716682,59.86609118021464,0.9996573249755574,0.0,0.026176948307873156,-1.9705790895355828e-05,0.0,874.6028537308802,180.40467953956502,-30.13059023060363,-0.0,-574.9259106720762,193280.57093951193,-0.002056350753777301,0.0,-0.01956487051715258,3.0213099874724105,0.021309987472410363,0.021309987472410363
