Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.CameraTubeFX(N),FirstStage.CameraTubeFY(N),FirstStage.CameraTubeFZ(N),FirstStage.CameraTubeMX(Nm),FirstStage.CameraTubeMY(Nm),FirstStage.CameraTubeMZ(Nm),FirstStage.ChutesFX(N),FirstStage.ChutesFY(N),FirstStage.ChutesFZ(N),FirstStage.ChutesMX(Nm),FirstStage.ChutesMY(Nm),FirstStage.ChutesMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0.5358356122053864,0.10390913412806499,0.470713758723022,-0.25669601993422686,5498.674910350671,0.5773845105988634,1.058772940701577,0.0,1.1209186770499713,0.0024139487298804403,0.003406987955427578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9854289476179101,0.2638636443976341,0.0006138955224952043,-0.0003347778439862593,-4.087996210600065,-8.54723658388848e-09,-1.7025929784183526e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5523.214763349036,0.0,0.0,0.0,0.46690342083226205,-0.25461811472530305,-2.3241689867816633,0.0,0.0,-0.0,0.00027695059367113204,-0.00015103045916198293,-1.4096131900376958,-1.6010962436685355e-07,-3.1893527170882117e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019288876360218637,-0.0010518872029795534,-10.535855685770507,-5.746508135884973e-07,-1.1446932943244416e-06,0.0,0.000990604138571807,-0.0005402097027960094,-6.182218925175457,-7.699027027635358e-08,-1.533631277109401e-07,0.0,6.8169393745285305,-0.026052498092117096,-194.24231579690357,26.985011303451728,26.985011303451728,0.079775217586732,0.3188238788309003,19.79763468158654,0.9998461703773323,6.705126145707713e-05,0.017539415171663582,1.513534322650572,-0.00011880202322806963,915.4359815339051,151.39488211643763,7.287653133251553,-0.28274851802634393,5304.432594553768,6840115.272252873,6.512953037712649,-0.0028105512594052556,107.21622375979307,2.918372084662724,-0.08162791533727566,-0.08162791533727566
0.5374543117443488,0.103742213434246,0.47460349341707364,-0.2567554303489159,5505.246764708686,0.5775062073765038,1.0675000263970866,0.0,1.1208995690864634,0.00244856713887326,0.0034707156534617765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.985365869943294,0.2638802310744113,0.0006179821569686736,-0.00033432175881816846,-4.1205357115625905,-8.79018005687833e-09,-1.7660858331819128e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5529.979147152115,0.0,0.0,0.0,0.47076779052916123,-0.2546803559777059,-2.341068650192096,0.0,0.0,-0.0,0.0002787942230870039,-0.00015082470255774194,-1.4196314772944771,-1.6471107688627928e-07,-3.309305356371736e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019417280272936166,-0.0010504541626502682,-10.619718651528451,-5.911489713316258e-07,-1.1877115335673902e-06,0.0,0.0009971984805630869,-0.0005394737471838628,-6.231427952851331,-7.919356242133068e-08,-1.5911235920824721e-07,0.0,6.816909583653641,-0.026812402062093624,-194.21068534048433,26.983978978729095,26.983978978729095,0.07976673483144284,0.3201096056946992,19.794415781931917,0.9998461215190375,6.901828758847083e-05,0.01754219251925265,1.5240912517353793,-0.00012338286929314558,915.6099312393935,151.58708445898935,7.291513077070714,-0.2835678324110095,5311.036079368202,6867590.19341601,6.52875379717842,-0.0028923578547522914,107.6494423196512,2.9191223822788555,-0.08087761772114467,-0.08087761772114467
0.5374543117443488,0.10373833619335567,0.4745978465354025,-0.25677295507982884,5505.24570721051,0.5775457246043377,1.0674875096083984,0.0,1.1208996011032377,0.002448261230495004,0.0034701957331824945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.985365869943294,0.26388061970499765,0.0006179518947635784,-0.0003343321830765771,-4.1207144525678165,-8.787984066908015e-09,-1.765556796729163e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5529.979147152115,0.0,0.0,0.0,0.47076233147949487,-0.25469781600714214,-2.3411614396160507,0.0,0.0,-0.0,0.0002787805707058417,-0.00015082940531977403,-1.4196864743391615,-1.646699282555913e-07,-3.3083140437560587e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019416329420696527,-0.001050486916144018,-10.620179314733399,-5.910012886671518e-07,-1.187355750918097e-06,0.0,0.0009971496483685016,-0.000539490568146295,-6.231698260348768,-7.917377804061659e-08,-1.5906469661081135e-07,0.0,6.816887529248823,-0.026813126135685372,-194.210686132295,26.983978978729095,26.983978978729095,0.07976673483144284,0.32011663070571234,19.794415781931917,0.9998461225149641,6.902029446299861e-05,0.01754213574623282,1.5240804845088194,-0.0001229964821839757,915.6096397721811,151.58516252203273,7.291485375784226,-0.2835860812155142,5311.035021078214,6867741.090301184,6.5288303174068805,-0.002888819713018403,107.65180698167822,2.9191223822788555,-0.08087761772114467,-0.08087761772114467
0.5403866121137133,0.10345348054906926,0.4817490505731935,-0.2568981355083558,5541.365326827457,0.5778051689686434,1.0835308459370927,0.0,1.1208649138719438,0.0025110220836263067,0.0035861976771946863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9852514676556963,0.26390891356311963,0.0006255546252030506,-0.00033358408632478613,-4.18008662495339,-9.236755095393008e-09,-1.8840256633310538e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5566.450016775855,0.0,0.0,0.0,0.4778663467517628,-0.2548276397361898,-2.3719748917894763,0.0,0.0,-0.0,0.0002822104388700127,-0.00015049191167152288,-1.4379452480012795,-1.7317545149116485e-07,-3.5322685455959313e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019655210666891312,-0.0010481363621454931,-10.773197225655894,-6.214953260113028e-07,-1.2676671967080822e-06,0.0,0.001009417690668559,-0.0005382834120240868,-6.321485957998565,-8.324540779415667e-08,-1.6979608425135696e-07,0.0,6.81685435637918,-0.028199061409461157,-194.1533862632128,26.982107103634057,26.982107103634057,0.07975136818317433,0.32245010110203437,19.78858469319741,0.999846032996461,7.260926942550435e-05,0.017547222786755978,1.5432289860851698,-0.0001314831517449955,915.9254214497374,151.93072540820205,7.298603406952373,-0.28509719691781693,5347.211940564243,6917603.131795505,6.557508619615813,-0.0030394515258763007,108.43804968054012,2.920481558533594,-0.07951844146640587,-0.07951844146640587
0.5418527622983955,0.10333026654551908,0.4854770749214506,-0.2570229211873913,5555.408951926203,0.5780742572958922,1.0918939018757539,0.0,1.12084728564553,0.002542439128178827,0.003646169164318904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9851942007220935,0.26392113694833297,0.0006296507300660649,-0.00033335182715999134,-4.210403938013973,-9.465454214787404e-09,-1.9467669268424995e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5580.672980437493,0.0,0.0,0.0,0.4815689473218815,-0.25495386700563233,-2.3876985915378794,0.0,0.0,-0.0,0.0002840583407229862,-0.00015038713111649611,-1.4472585584610627,-1.7751271236324955e-07,-3.650917004944189e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019783912143553064,-0.001047406593292473,-10.851333020977425,-6.37044377969944e-07,-1.3102138553746034e-06,0.0,0.0010160273144247866,-0.000537908630189986,-6.367334402299373,-8.532116900025898e-08,-1.7548067551766648e-07,0.0,6.816911613544029,-0.028931910833251043,-194.1247335643535,26.981170294362997,26.981170294362997,0.07974368485904007,0.32363553687054586,19.785669148830156,0.999845984857048,7.450725881726074e-05,0.017549957612979512,1.5528978501760544,-0.00013622434837360782,916.0859061729063,152.10220848620438,7.30238868846548,-0.2859548320206423,5361.2842183618495,6942932.603027226,6.572079083153368,-0.0031223013103523034,108.83745842678205,2.9211611466609635,-0.0788388533390365,-0.0788388533390365
0.5491835132218067,0.1028068408482036,0.5046182093478898,-0.25772190012258617,5572.995904964786,0.579585751080356,1.1348258563119784,0.0,1.120758795149555,0.0026998343703454625,0.003948877338122447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9849072073799054,0.2639729830718123,0.0006511875361906806,-0.0003325787418176714,-4.363281804694102,-1.0651774796595112e-08,-2.2787412788915135e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5599.164058446779,0.0,0.0,0.0,0.5005764067084881,-0.255657644340986,-2.466883198245402,0.0,0.0,-0.0,0.00029377437712238666,-0.00015003836420638135,-1.4941190130509,-2.000401520756865e-07,-4.279472300863083e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002046060838144582,-0.0010449775240066609,-11.24534002536598,-7.177954573681754e-07,-1.5355846041999722e-06,0.0,0.001050779887944053,-0.0005366611515694245,-6.598529440636164,-9.60972154112662e-08,-2.0558141316898676e-07,0.0,6.817295598623632,-0.03263791230038857,-193.98146634779218,26.976477514414928,26.976477514414928,0.07970526823836879,0.3295521953913051,19.771091426993884,0.9998457393479788,8.41131940663773e-05,0.01756389565312892,1.601359355633028,-0.0001608766894711231,916.8915396442869,152.9453939846512,7.321913807971522,-0.29035981242297476,5379.014438616994,7069341.018338232,6.644824597511489,-0.0035470793420088265,110.8309348562977,2.9245590872978102,-0.07544091270218957,-0.07544091270218957
0.5504867578304132,0.10258027193789716,0.5061440318700705,-0.25998356478685064,5556.942509082178,0.5846645469905899,1.1382427765006413,0.0,1.1207428573044327,0.0027281054180582605,0.004004383828047475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9848560712953696,0.2639955404596599,0.0006517286019042162,-0.0003347638508560031,-4.391058501663117,-1.0872035505271641e-08,-2.3423940887292217e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5583.274899115561,0.0,0.0,0.0,0.5020988709341605,-0.2579057464307421,-2.4812527220835783,0.0,0.0,-0.0,0.0002940184715408794,-0.00015102414635208319,-1.5026150865831194,-2.0422753937138942e-07,-4.4001087077695724e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020477608912104067,-0.001051843235928237,-11.31692797594531,-7.328038285708826e-07,-1.5788353113915718e-06,0.0,0.001051652971254531,-0.0005401871229721867,-6.640535747108624,-9.809938316848112e-08,-2.1135638779915105e-07,0.0,6.817425601832395,-0.033319887634660934,-193.9559943158649,26.975641716077227,26.975641716077227,0.07969843861691613,0.3306165472772828,19.768499832000767,0.9998456928328334,8.588181763688729e-05,0.017566534824438703,1.6100434132095314,-0.00016593415096903945,917.0366458605561,152.81246068569394,7.323569633702466,-0.29330345242151157,5362.986514766313,7092078.617258031,6.657890458781382,-0.0036305834614138886,111.18876940215803,2.924425960763004,-0.07557403923699603,-0.07557403923699603
0.5521158135911712,0.10199837190878382,0.5037771016104504,-0.2672792085109049,5533.653372805643,0.6010698262616967,1.13291689750324,0.0,1.1207229209349494,0.002762411748759623,0.004074316423913338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9847921022990178,0.26405359217830604,0.0006450303804667112,-0.0003422212105423214,-4.425756471231403,-1.1142079588499576e-08,-2.4238120524833787e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5560.190908158192,0.0,0.0,0.0,0.4997735153171446,-0.265155103679107,-2.4991955133016086,0.0,0.0,-0.0,0.00029099666027873226,-0.0001543884324832973,-1.5132204811151198,-2.0936550465014466e-07,-4.554469652766338e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020267147749891555,-0.001075274599033544,-11.406353890532214,-7.51217872280255e-07,-1.6341751271936453e-06,0.0,0.0010408444775712841,-0.000552220589738746,-6.693008996368001,-1.005553044256261e-07,-2.187447656176622e-07,0.0,6.8175815024442015,-0.03418151014714066,-193.92415449078564,26.974596319114923,26.974596319114923,0.07968990159010028,0.3319416622766284,19.765260338259377,0.9998456349545543,8.811714152496882e-05,0.01756981773847553,1.6209032669142134,-0.00017188404379574253,917.2181589000709,152.05179018316633,7.321358604054652,-0.3014607186580456,5339.7292183148575,7120385.457525229,6.674098866276832,-0.0037312316061676246,111.63267221177895,2.922713819809714,-0.07728618019028631,-0.07728618019028631
0.5521158135911712,0.10200305116611066,0.5037305557413408,-0.26727359828013336,5533.6565464320975,0.60105708387223,1.1328119893755388,0.0,1.1207229789421738,0.0027633979106877512,0.004072350581898307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9847921022990178,0.26405312680564963,0.0006450001370409517,-0.00034222960182434345,-4.425219658445339,-1.1150036876624393e-08,-2.4214737820864927e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5560.190908158192,0.0,0.0,0.0,0.4997271571634798,-0.26514944136517365,-2.4989180138925153,0.0,0.0,-0.0,0.00029098301636961126,-0.000154392218095755,-1.5130564908600912,-2.0951502625701044e-07,-4.550075920359707e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020266197487707176,-0.0010753009648230792,-11.404970380921915,-7.517543661193775e-07,-1.6325986256990968e-06,0.0,0.0010407956756797176,-0.0005522341302165543,-6.692197181974272,-1.0062711754843126e-07,-2.1853374083568972e-07,0.0,6.8175560857069275,-0.03418100155973263,-193.92415541660887,26.974596319114923,26.974596319114923,0.07968990159010028,0.331921245944686,19.765260338259377,0.9998456361060987,8.811602934171202e-05,0.017569752212006726,1.6208840405112146,-0.00017137339391782176,917.2176307628183,152.05009627513033,7.3212866414482685,-0.301454599839866,5339.732391015488,7119947.856809813,6.6738482144645825,-0.0037260726794136976,111.62580274586743,2.922713819809714,-0.07728618019028631,-0.07728618019028631
0.5550754140124627,0.1010248518395106,0.4993886866895303,-0.28067016700966013,5482.026468156304,0.6311787000463881,1.1230383786019573,0.0,1.1206866811436402,0.002829344728857109,0.004196640517559888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9846757470221972,0.2641507124407676,0.0006333567100270573,-0.00035596387807339144,-4.488001426397495,-1.1678817949792747e-08,-2.5693939467317112e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5508.931974809701,0.0,0.0,0.0,0.49545755674615777,-0.2784607639391637,-2.5313638173138977,0.0,0.0,-0.0,0.0002857302430462975,-0.00016058824953992779,-1.5322245185716763,-2.1957564193876275e-07,-4.83076564488445e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001990035571846379,-0.0011184546850828722,-11.56677572827676,-7.878108320292241e-07,-1.733220255412478e-06,0.0,0.0010220074184527515,-0.0005743962578002454,-6.787141162837898,-1.0543606959395625e-07,-2.319642280122211e-07,0.0,6.817861938151273,-0.03575636923376632,-193.86630929025935,26.972695238658616,26.972695238658616,0.07967439187657827,0.334306573878046,19.759374961421607,0.9998455298392663,9.220468772377998e-05,0.017575777540225303,1.6406400493807733,-0.0001824215730233066,917.548114729398,150.6628165898583,7.317250624840803,-0.3164265362434264,5288.160158866044,7170897.934532533,6.70303554699122,-0.003912140939286752,112.4248286796703,2.919603273683097,-0.08039672631690298,-0.08039672631690298
0.5565552142231085,0.1005947672877508,0.4972666773918731,-0.2874660522573245,5459.833961009826,0.6464570909838917,1.1182586917761375,0.0,1.1206682403707962,0.0028660416250461847,0.004257588871211626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9846175020657029,0.26419360965590677,0.0006280016118704932,-0.0003630429151667859,-4.518884683277373,-1.1978726480433542e-08,-2.6434622040539205e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5486.922020313431,0.0,0.0,0.0,0.4933687855691042,-0.28521271089068706,-2.547315439921245,0.0,0.0,-0.0,0.0002833143635370293,-0.00016378186059228867,-1.5416435927790695,-2.2527826601420117e-07,-4.971434839722567e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019732096100249018,-0.0011406973414047309,-11.646370111644648,-8.082497304312989e-07,-1.7836433758812904e-06,0.0,0.0010133662373364776,-0.0005858192494736773,-6.833845475982509,-1.0816253915867072e-07,-2.3869280647444903e-07,0.0,6.81809455197697,-0.036586258544254346,-193.83738324316514,26.971743804129183,26.971743804129183,0.07966663701981727,0.3354742427659524,19.756432273002723,0.9998454730382771,9.435878506159755e-05,0.017578997086655807,1.650615243181463,-0.00018856629320844785,917.7160173115154,149.9681225237937,7.315361229368843,-0.32405231080157887,5265.996577766661,7195833.924222462,6.717343725169405,-0.004013516288694366,112.81592421101338,2.918048000619789,-0.08195199938021132,-0.08195199938021132
0.5639542152763373,0.09877476513275947,0.48658145745059406,-0.32231080876167434,5379.275893594704,0.7247809755119778,1.0941757760334514,0.0,1.120575763982134,0.0030540909158252717,0.00456120910236115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.984325603299642,0.2643750962602822,0.0006034748495568785,-0.0003997408118408557,-4.674833009756598,-1.3573743346117977e-08,-3.0275803332395746e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5407.285588639165,0.0,0.0,0.0,0.4828357987820944,-0.3198296902227258,-2.6277801823989084,0.0,0.0,-0.0,0.0002722494491750918,-0.00018033761625093153,-1.5891074157903533,-2.556388693185487e-07,-5.70194377059436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018961454079826925,-0.0012560038008408705,-12.048290509213055,-9.170551414158631e-07,-2.045462360566113e-06,0.0,0.0009737889617849631,-0.0006450363100159263,-7.069683927302349,-1.2267229774746356e-07,-2.736166631585449e-07,0.0,6.8193288992680285,-0.04081718193753982,-193.69275019891467,26.966977671556094,26.966977671556094,0.07962786273601224,0.3413134391808403,19.7417188309083,0.9998451852937685,0.00010534919499369179,0.017595293207004238,1.7005841803064805,-0.00022041883265735388,918.5580435597882,146.47957010389806,7.3059103567186225,-0.36312799069921414,5185.583143395789,7320518.934512524,6.788910430631501,-0.004534118548350284,114.77166079399916,2.910271635303247,-0.08972836469675297,-0.08972836469675297
0.5652695932413557,0.09851635153420893,0.484676612303317,-0.32872135743182407,5349.697367296559,0.7391877862001806,1.0898795925301765,0.0,1.1205592077463937,0.003089844499572017,0.004614747866100807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9842735924644719,0.2644008515029641,0.000599551847420992,-0.0004066329839980966,-4.702741249547981,-1.3888224598605526e-08,-3.097914586122505e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5377.871965625022,0.0,0.0,0.0,0.4809553029958017,-0.3261974604334177,-2.642166063287175,0.0,0.0,-0.0,0.00027047964025697034,-0.00018344692573550502,-1.5975843707999435,-2.6162802631386285e-07,-5.835888331886122e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018838191569534586,-0.0012776593190394743,-12.120217480701793,-9.385178596551999e-07,-2.093462808093013e-06,0.0,0.0009674586628838736,-0.0006561577696332924,-7.111889164126993,-1.255340272994787e-07,-2.800168527407048e-07,0.0,6.819581540430249,-0.04163123722014343,-193.6670363872736,26.9661287931762,26.9661287931762,0.07962096953000246,0.3423486187407812,19.73910310786929,0.9998451325280054,0.00010746441120851651,0.017598278551240548,1.7095075283279513,-0.00022686404088446721,918.7087988639543,145.85377202289993,7.304258152733566,-0.3703525946519675,5156.030330909285,7342620.233057472,6.801610671941562,-0.00463490013945826,115.11836550301291,2.908889170358084,-0.09111082964191593,-0.09111082964191593
0.5669138156976288,0.09821903075678337,0.4823682446630129,-0.33673418278156786,5334.8623536912355,0.757194133974383,1.0846716909255705,0.0,1.1205383709535433,0.003135429820672043,0.004681020026733047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.984208528892366,0.2644304783279394,0.0005949093306851101,-0.0004152974610452019,-4.737841438931139,-1.4294357501671104e-08,-3.186041796442266e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5363.244338030253,0.0,0.0,0.0,0.4786757506127833,-0.3341565069494896,-2.6602535920034756,0.0,0.0,-0.0,0.0002683852321386236,-0.00018735578640334684,-1.608238600408831,-2.693643713620653e-07,-6.003810563235222e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001869232158345829,-0.0013048834997613451,-12.210680022943212,-9.66241218877014e-07,-2.1536364320170334e-06,0.0,0.0009599673290600641,-0.000670139084868394,-7.1649706847309345,-1.2923027916309157e-07,-2.8803887878932463e-07,0.0,6.819932376026727,-0.04261124134585348,-193.63489280733614,26.965067029324068,26.965067029324068,0.07961235302249023,0.34364644574439795,19.73583345407053,0.9998450649504511,0.00011001240257343135,0.017602101801736686,1.7207073211906743,-0.0002345420293741243,918.8985338591706,145.0816728896348,7.302300620689739,-0.37934542412742134,5141.2274608839,7370327.752601097,6.817526600759265,-0.004760111330220092,115.55303947923109,2.9071610891766304,-0.09283891082336962,-0.09283891082336962
0.5669138156976288,0.09822225915169885,0.4824033926444865,-0.3366427889660441,5334.864368842346,0.7569885130804676,1.0847505709051388,0.0,1.1205382954843868,0.003135365472286594,0.004680655429145907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.984208528892366,0.2644301556472084,0.0005949720850056976,-0.0004151982865528247,-4.73750035064922,-1.4293769819168523e-08,-3.1855452892448976e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5363.244338030253,0.0,0.0,0.0,0.4787105090895989,-0.3340657286920083,-2.6600778963637732,0.0,0.0,-0.0,0.00026841354289461593,-0.0001873110451834903,-1.6081351316131633,-2.693532970113748e-07,-6.002874939867186e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001869429335273584,-0.001304571888998364,-12.209800947540677,-9.66201493897592e-07,-2.153300813071229e-06,0.0,0.0009600685917137394,-0.0006699790533011489,-7.1644548617401576,-1.292249661314384e-07,-2.879939913127697e-07,0.0,6.819949127694567,-0.04256083464796885,-193.6348921865992,26.965067029324068,26.965067029324068,0.07961235302249023,0.34363390932060023,19.73583345407053,0.9998450642032887,0.00010988237466064424,0.01760214505419807,1.7207307854306384,-0.00023399102548923124,918.8992210687112,145.09093163567755,7.302352520339054,-0.37920362361401294,5141.229476655747,7370058.415144129,6.817370245393432,-0.004755806351265768,115.54882019132354,2.9071610891766304,-0.09283891082336962,-0.09283891082336962
0.5698910153546825,0.09775899969710118,0.47816710469512697,-0.35130381657601334,5310.404661133696,0.7899307217472289,1.0751902707402092,0.0,1.1205005037491347,0.0032189441980166604,0.004800422200879702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9840905765076426,0.26447629417480645,0.0005869869485015048,-0.00043125249157480985,-4.800392837132999,-1.5053213413871985e-08,-3.3478130188531474e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5339.156189853166,0.0,0.0,0.0,0.4745237834306778,-0.34862711077035236,-2.692472371867618,0.0,0.0,-0.0,0.00026481115744897443,-0.00019455368085818128,-1.627205583735983,-2.8382780202869815e-07,-6.312289506694362e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018443396734166607,-0.0013550149309140334,-12.371891646058007,-1.018068528149699e-06,-2.264169768219303e-06,0.0,0.0009471834850819739,-0.0006958847023138978,-7.2595662806752275,-1.3613909105051523e-07,-3.0277138100875185e-07,0.0,6.8206000757921394,-0.044355027005427136,-193.5766890640037,26.963142605110733,26.963142605110733,0.07959675108060424,0.3459481937382872,19.72991307989536,0.9998449410101657,0.000114548970999001,0.01760911158794542,1.7410316063658318,-0.00024817591621711737,919.2433507647662,143.69570736215329,7.298767180487267,-0.3956588435814405,5116.827972069693,7419460.124498555,6.8457702052867635,-0.004983478416005454,116.3238680673835,2.90403204621705,-0.09596795378294981,-0.09596795378294981
0.5713796151832092,0.09757940981976485,0.4761268440319409,-0.35876673391354696,5311.3190387942805,0.8066968562635486,1.0705829605098667,0.0,1.1204813231556316,0.003264832338295957,0.00485912762704809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9840315318886566,0.26449415945460375,0.0005834168051197415,-0.0004396108816520425,-4.831669466555042,-1.547888521811532e-08,-3.4287397719137575e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5340.25532908356,0.0,0.0,0.0,0.47250568199834536,-0.35603814910038395,-2.708575511491951,0.0,0.0,-0.0,0.00026320053594606525,-0.0001983244545634783,-1.6366799703729373,-2.919380305291826e-07,-6.466741771804796e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018331221206319154,-0.00138127737246352,-12.452499855300843,-1.0471311322672437e-06,-2.3195082262202717e-06,0.0,0.0009414225718977647,-0.0007093721044839777,-7.306865485558853,-1.4001366159352892e-07,-3.101453388614629e-07,0.0,6.821002576479,-0.0453058960188089,-193.54758460192335,26.962179481598334,26.962179481598334,0.07958895010966124,0.3470938286031698,19.726952892807777,0.9998448758382793,0.00011702221425951842,0.017612795393361812,1.7512771472947195,-0.0002560321996166686,919.4180117239453,143.00157944502706,7.297129420510941,-0.4040726299323559,5117.771454192357,7443911.24877533,6.85984545299099,-0.005107382592678102,116.70751338904799,2.90246752473726,-0.09753247526273985,-0.09753247526273985
