Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AirbrakesAssemblyFX(N),FirstStage.AirbrakesAssemblyFY(N),FirstStage.AirbrakesAssemblyFZ(N),FirstStage.AirbrakesAssemblyMX(Nm),FirstStage.AirbrakesAssemblyMY(Nm),FirstStage.AirbrakesAssemblyMZ(Nm),FirstStage.AirbrakesFX(N),FirstStage.AirbrakesFY(N),FirstStage.AirbrakesFZ(N),FirstStage.AirbrakesMX(Nm),FirstStage.AirbrakesMY(Nm),FirstStage.AirbrakesMZ(Nm),FirstStage.Avionics+UpperplumbingFX(N),FirstStage.Avionics+UpperplumbingFY(N),FirstStage.Avionics+UpperplumbingFZ(N),FirstStage.Avionics+UpperplumbingMX(Nm),FirstStage.Avionics+UpperplumbingMY(Nm),FirstStage.Avionics+UpperplumbingMZ(Nm),FirstStage.AvionicsTube+UpperPlumbingFX(N),FirstStage.AvionicsTube+UpperPlumbingFY(N),FirstStage.AvionicsTube+UpperPlumbingFZ(N),FirstStage.AvionicsTube+UpperPlumbingMX(Nm),FirstStage.AvionicsTube+UpperPlumbingMY(Nm),FirstStage.AvionicsTube+UpperPlumbingMZ(Nm),FirstStage.BallastFX(N),FirstStage.BallastFY(N),FirstStage.BallastFZ(N),FirstStage.BallastMX(Nm),FirstStage.BallastMY(Nm),FirstStage.BallastMZ(Nm),FirstStage.CameraAssemblyFX(N),FirstStage.CameraAssemblyFY(N),FirstStage.CameraAssemblyFZ(N),FirstStage.CameraAssemblyMX(Nm),FirstStage.CameraAssemblyMY(Nm),FirstStage.CameraAssemblyMZ(Nm),FirstStage.ChutesFX(N),FirstStage.ChutesFY(N),FirstStage.ChutesFZ(N),FirstStage.ChutesMX(Nm),FirstStage.ChutesMY(Nm),FirstStage.ChutesMZ(Nm),FirstStage.DiskplateFX(N),FirstStage.DiskplateFY(N),FirstStage.DiskplateFZ(N),FirstStage.DiskplateMX(Nm),FirstStage.DiskplateMY(Nm),FirstStage.DiskplateMZ(Nm),FirstStage.FinCan+CC+MoterLinerFX(N),FirstStage.FinCan+CC+MoterLinerFY(N),FirstStage.FinCan+CC+MoterLinerFZ(N),FirstStage.FinCan+CC+MoterLinerMX(Nm),FirstStage.FinCan+CC+MoterLinerMY(Nm),FirstStage.FinCan+CC+MoterLinerMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.LowerInjectorBulkheadMassFX(N),FirstStage.LowerInjectorBulkheadMassFY(N),FirstStage.LowerInjectorBulkheadMassFZ(N),FirstStage.LowerInjectorBulkheadMassMX(Nm),FirstStage.LowerInjectorBulkheadMassMY(Nm),FirstStage.LowerInjectorBulkheadMassMZ(Nm),FirstStage.LowerPVBulkheadTubeFX(N),FirstStage.LowerPVBulkheadTubeFY(N),FirstStage.LowerPVBulkheadTubeFZ(N),FirstStage.LowerPVBulkheadTubeMX(Nm),FirstStage.LowerPVBulkheadTubeMY(Nm),FirstStage.LowerPVBulkheadTubeMZ(Nm),FirstStage.LowerPlumbingFX(N),FirstStage.LowerPlumbingFY(N),FirstStage.LowerPlumbingFZ(N),FirstStage.LowerPlumbingMX(Nm),FirstStage.LowerPlumbingMY(Nm),FirstStage.LowerPlumbingMZ(Nm),FirstStage.LowerPlumbingTubeFX(N),FirstStage.LowerPlumbingTubeFY(N),FirstStage.LowerPlumbingTubeFZ(N),FirstStage.LowerPlumbingTubeMX(Nm),FirstStage.LowerPlumbingTubeMY(Nm),FirstStage.LowerPlumbingTubeMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.NozzleFX(N),FirstStage.NozzleFY(N),FirstStage.NozzleFZ(N),FirstStage.NozzleHousingMassFX(N),FirstStage.NozzleHousingMassFY(N),FirstStage.NozzleHousingMassFZ(N),FirstStage.NozzleHousingMassMX(Nm),FirstStage.NozzleHousingMassMY(Nm),FirstStage.NozzleHousingMassMZ(Nm),FirstStage.NozzleMX(Nm),FirstStage.NozzleMY(Nm),FirstStage.NozzleMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.PressureVesselFX(N),FirstStage.PressureVesselFY(N),FirstStage.PressureVesselFZ(N),FirstStage.PressureVesselMX(Nm),FirstStage.PressureVesselMY(Nm),FirstStage.PressureVesselMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperBulkheadCasingFX(N),FirstStage.UpperBulkheadCasingFY(N),FirstStage.UpperBulkheadCasingFZ(N),FirstStage.UpperBulkheadCasingMX(Nm),FirstStage.UpperBulkheadCasingMY(Nm),FirstStage.UpperBulkheadCasingMZ(Nm),FirstStage.UpperPVBulkheadFX(N),FirstStage.UpperPVBulkheadFY(N),FirstStage.UpperPVBulkheadFZ(N),FirstStage.UpperPVBulkheadMX(Nm),FirstStage.UpperPVBulkheadMY(Nm),FirstStage.UpperPVBulkheadMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0,93.21616883593049,4.331427171653452,0.016646890700042584,-0.007725682909978321,-0.0027388112567527014,0.8035100250671594,-0.00015604358301069682,1.1254110087281046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.534976023091854,-2.349469341166188,0.19024753310561512,0.000718983747069625,-4.271422711196729e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4832287340882625,0.0018262187175568476,-8.398589203594788e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8456502846544593,0.003195882755724483,-0.00012786164350084213,0.0,0.0,0.0,0.725739503701189,0.0030202707489293238,-0.007087576249109299,0.00035432258940335773,-0.08311963032991858,-0.00015604358301069682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2102044993283942,0.0007944051421372288,-4.584501498132455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2312861980112776,0.0008740771277140285,-5.120433088616951e-05,0.0,0.0,-0.0,0.0755282706429292,0.00028543654758664115,-2.268242945100517e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7733562220743255,0.0029226689318380254,-0.00011948482495165131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260344290370258,0.001987990060647513,-8.945726040139216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701514970099735,0.0010209569208388676,-5.487103754872181e-05,0.0,0.0,0.0,31.26255917219782,0.0,-596.5251647728979,74.10189613858785,74.10189613858785,0.8397169332630001,0.00893884280323212,60.844449308110896,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,180.21653126038177,-31.07983937325261,-0.0,-593.0386633136702,192493.55715497138,0.0,0.0,0.0,3.0113627021464726,0.011362702146472793,0.011362702146472793
0.002,93.6162417606149,4.339101519460172,0.019088043426768335,-1.0935394883147915,-0.0031418242719205365,0.80492714629482,-0.00017856027740427438,1.1254110067630647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5349581522578397,-2.3494530685459565,0.19057560264668294,0.0008244292604951334,-5.397465551220149e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4840620307225746,0.002094050321657639,-0.00010613123762837838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471085537645058,0.003664588062900869,-0.00016157970454867392,0.0,0.0,0.0,0.7270994843520033,0.0034625377200808802,-0.007111167474900089,0.00040620263896243075,-0.08327599221888853,-0.00017856027740427438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21056698336432,0.0009109118899210731,-5.793110210812631e-05,0.0,0.0,0.0,0.0,0.0,-1.0856219616418628,0.0,0.0,0.0,0.2317816285242186,0.001002686356211322,-6.470556059557942e-05,0.0,0.0,-0.0,0.07565851425073311,0.0003272984164165679,-2.8660344810481423e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746898247587661,0.0033513049439127173,-0.00015099335247172147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269415413180784,0.002279546905269044,-0.0001130456963853182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2706173557582897,0.0011706895499030894,-6.933754396830081e-05,0.0,0.0,0.0,31.259654291740727,0.0,-596.4697363518346,74.10138404902891,74.10138404902891,0.8396951863798302,0.008950286566826752,60.83879571333965,0.9996573249755574,0.0,0.026176948307873156,9.346284970795925e-07,0.0,874.6030498337741,180.24785975653148,-31.133678609831357,-0.0,-594.0659771459922,192739.99262771072,-0.0020404323409281455,0.0,-0.01941341693577293,3.0130179120203207,0.013017912020320732,0.013017912020320732
0.003,93.81664536521656,4.342957403689725,0.02031017140317481,2.977438862769551,-0.0033437971981460433,0.8056421109834077,-0.00018978116585859073,1.125411010590408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.534949207377804,-2.349444249816504,0.19074003140227228,0.0008772205163587549,-6.0150466903662026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48447967976177164,0.0022281401115512374,-0.00011827757895677569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478394395831005,0.0038992451952146656,-0.00018007398292512229,0.0,0.0,0.0,0.7277862198974125,0.0036838643335105484,-0.007123579216245977,0.0004321647643313425,-0.0833549696981917,-0.00018978116585859073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21074866069637066,0.0009692409485247885,-6.455979193171967e-05,0.0,0.0,0.0,0.0,0.0,2.9854610843867437,0.0,0.0,0.0,0.23203432081334907,0.0010671344930606645,-7.211071170281158e-05,0.0,0.0,-0.0,0.07572379246670209,0.0003482565449944256,-3.19387129928038e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7753582276502369,0.0035659013989983385,-0.00016827563625411383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5273961868272828,0.0024255147277319577,-0.00012598360442478022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27085084459122666,0.001245653133229432,-7.727191485503969e-05,0.0,0.0,0.0,31.258201851940463,0.0,-596.4420221494752,74.10112772450177,74.10112772450177,0.8396843129382452,0.00895618689290326,60.83596891595403,0.9996573249755574,0.0,0.026176948307873156,-3.1875553271362398e-06,0.0,874.6030150986119,180.263503568523,-30.919457009662302,-0.0,-589.9783855117025,192867.0538428964,-0.003064838638429074,0.0,-0.029159991799397537,3.013845516957245,0.0138455169572447,0.0138455169572447
0.008,94.76492098971401,4.361923561552907,0.026435050152144743,-5.16530057260087,-0.004358010436642657,0.8091733273540445,-0.00024551893082691567,1.1254110352277742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5349043883121545,-2.3493967773689213,0.1915458527098842,0.0011418047552047622,-9.434607487656572e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4865264658831059,0.002900184078220096,-0.00018554040128196544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8514213152954353,0.005075322136885168,-0.0002824959836539736,0.0,0.0,0.0,0.7311897927445495,0.004792247536173676,-0.007188649451359506,0.0005621753423290876,-0.08374653739139391,-0.00024551893082691567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2116390126591511,0.001261580074025742,-0.00010126353804740373,0.0,0.0,0.0,0.0,0.0,-5.156702249038592,0.0,0.0,0.0,0.23330413387841253,0.0013907258533797204,-0.00011311772450757009,0.0,0.0,-0.0,0.07604370352582403,0.0004532964878162906,-5.008821031934785e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7786338912656793,0.004641436329907359,-0.0002639846945473519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5296242827428299,0.0031570901481411673,-0.00019763058436768704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27199511084803557,0.0016213627523907622,-0.00012120689931717359,0.0,0.0,0.0,31.250939653428404,0.0,-596.303451147013,74.09984330095331,74.09984330095331,0.8396299457303203,0.008986269898964035,60.821834929025925,0.9996573249755574,0.0,0.026176948307873156,-2.9046981683551024e-05,0.0,874.6027915014752,180.34153607461408,-31.337756664919013,-0.0,-597.9600184100855,193514.88045212344,-0.007910046970060449,0.0,-0.07525906972317437,3.0179835416418643,0.01798354164186455,0.01798354164186455
0.008888888888888889,94.85256643460455,4.364607173537062,0.027524600675669746,0.1421216863026462,-0.004538160397093957,0.8096570417648862,-0.0002554782048056828,1.1254110434204925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.534896403955211,-2.349392089586556,0.19166084881216747,0.0011888699065104337,-9.794636637435676e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48681855598290535,0.0030197295625365014,-0.00019262362099951286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8519324729700843,0.005284526734438878,-0.0002932827773747679,0.0,0.0,0.0,0.7316636209964449,0.004989496148925872,-0.007196496594248019,0.0005853123339135611,-0.0838009865760263,-0.0002554782048056828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21176607185256388,0.0013135823597033784,-0.00010512799356543393,0.0,0.0,0.0,0.0,0.0,0.15078167111816576,0.0,0.0,0.0,0.23347424324408533,0.0014482378819589607,-0.00011743594509300646,0.0,0.0,-0.0,0.07608935697843049,0.00047198135288464214,-5.199857767200079e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7791013504214607,0.0048327561699649125,-0.00027406434829548525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299422469656431,0.0032872252915013495,-0.0002051756063953912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721584053132778,0.0016881952672448159,-0.00012583298550157817,0.0,0.0,0.0,31.24964859625444,0.0,-596.2788163086049,74.09961446975376,74.09961446975376,0.8396202804489115,0.00899013040353614,60.8193222202387,0.9996573249755574,0.0,0.026176948307873156,-3.728177531054829e-05,0.0,874.6027171482151,180.35540046298092,-31.059076983419857,-0.0,-592.6424933153074,193598.0158261639,-0.008323665147183742,0.0,-0.07919438380521653,3.0187191904746857,0.018719190474685857,0.018719190474685857
0.01,95.09278175649858,4.369122879506167,0.028890777804900583,1.0767920554242776,-0.004765347669991871,0.810511602680574,-0.00026768367300598894,1.1254110541390634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5348864164922467,-2.349378318783782,0.19185111644144506,0.0012478920720194347,-0.0001081339193366657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48730183576127056,0.0031696458629293643,-0.00021266514481010698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8527782125822234,0.005546880260126388,-0.00032380221668511694,0.0,0.0,0.0,0.7324875236897036,0.005236349759213271,-0.0072141536441272715,0.0006142653496894395,-0.08389585711741551,-0.00026768367300598894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21197629855615271,0.001378795950374274,-0.00011606294018132315,0.0,0.0,0.0,0.0,0.0,1.0856219618590843,0.0,0.0,0.0,0.2337912886061963,0.001520691153485802,-0.00012965416975507107,0.0,0.0,-0.0,0.0761648932272537,0.0004954131525917156,-5.740476483236473e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798747883344742,0.005072681272759002,-0.00030258320929719355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304683369605957,0.0034504215791337375,-0.00022652364540882742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272428585346852,0.0017720067422675974,-0.00013892278037282813,0.0,0.0,0.0,31.248034774829424,0.0,-596.2480227614046,74.09932822283719,74.09932822283719,0.8396081988471504,0.008997881952921848,60.81618133425468,0.9996573249755574,0.0,0.026176948307873156,-4.803158504271482e-05,0.0,874.6026198715068,180.3726740924617,-31.008609805249527,-0.0,-591.6795221903955,193764.94333539892,-0.009570881955705926,0.0,-0.09106085907492883,3.0196387515157124,0.01963875151571249,0.01963875151571249
0.01,95.21166744756657,4.37017873319273,0.028893809380500325,1.0767068758142677,-0.004766986183121458,0.8107392091713794,-0.00026746871018701324,1.1254110522985672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5348864164922467,-2.3493710551572207,0.19189338480100765,0.0012480295274056874,-0.00011335306753402374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4874091973945595,0.0031699949996104463,-0.00022293188406908974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529660954404792,0.005547491249318281,-0.00033943601759874433,0.0,0.0,0.0,0.7326984052590825,0.005236491233102275,-0.007221331751524528,0.0006142797992225893,-0.08392026880461527,-0.00026746871018701324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2120230008666334,0.0013789478248305443,-0.00012166493966339944,0.0,0.0,0.0,0.0,0.0,1.0856219618590843,0.0,0.0,0.0,0.23388655105665476,0.0015211432227561093,-0.000135913281850521,0.0,0.0,-0.0,0.07618167376600006,0.0004954677223800579,-6.017462132096915e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7800466092160963,0.005073240028904119,-0.00031719226939249263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305852089747862,0.003450801643276726,-0.00023745962186616924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2724886064174309,0.001772201928916076,-0.00014562858999662477,0.0,0.0,0.0,31.2480347746656,0.0,-596.2480227582788,74.09932822283719,74.09932822283719,0.8396081988471504,0.00900055684909193,60.81618133425468,0.9996573249755574,0.0,0.026176948307873156,-4.6276264297755416e-05,0.0,874.6026365749867,180.37263304572116,-31.00861136489499,-0.0,-591.6795519502037,193822.54560710414,-0.01023515272297576,0.0,-0.09738097325102003,3.0196387515157124,0.01963875151571249,0.01963875151571249
0.01201937443556622,93.77449272423145,4.3619499935789605,0.031328541725619045,8.587551568635,-0.0051549351213970515,0.8087910726973966,-0.000292809173266205,1.1254110283980252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5348682449430116,-2.3494497103392034,0.19157478002590203,0.0013531138339143922,-5.905106000061417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4865999412657912,0.0034369091381425557,-0.00011612449780382605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515498972151346,0.006014590991749473,-0.00017680254727090515,0.0,0.0,0.0,0.7309688637344838,0.005682520903826182,-0.007150281626525753,0.0006666255439267131,-0.08371944108866493,-0.000292809173266205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21167097445061922,0.0014950554750920119,-6.338036562924278e-05,0.0,0.0,0.0,0.0,0.0,8.595584128596467,0.0,0.0,0.0,0.2330384140030545,0.0016459760610366787,-7.079749491395421e-05,0.0,0.0,-0.0,0.07605518767028312,0.0005371861920640137,-3.1351871944891505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7787514808052918,0.005500407734862004,-0.0001652176196044839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5297042667716192,0.0037413597507732948,-0.00012369098432881746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2720361876367809,0.0019214216441584366,-7.586189344496607e-05,0.0,0.0,0.0,31.2451017520479,0.0,-596.1920573528022,74.09880739526986,74.09880739526986,0.8395862412971872,0.008975389594139866,60.81047297187963,0.9996573249755574,0.0,0.026176948307873156,-1.9718258683083536e-05,0.0,874.6028534850544,180.40467969056346,-30.613168421839077,-0.0,-584.1340511015563,193280.5773702525,-0.002056432347840609,0.0,-0.019565646832808186,3.0213099957680853,0.02130999576808515,0.02130999576808515
