Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AirbrakesFX(N),FirstStage.AirbrakesFY(N),FirstStage.AirbrakesFZ(N),FirstStage.AirbrakesMX(Nm),FirstStage.AirbrakesMY(Nm),FirstStage.AirbrakesMZ(Nm),FirstStage.AirbrakesTubeFX(N),FirstStage.AirbrakesTubeFY(N),FirstStage.AirbrakesTubeFZ(N),FirstStage.AirbrakesTubeMX(Nm),FirstStage.AirbrakesTubeMY(Nm),FirstStage.AirbrakesTubeMZ(Nm),FirstStage.AvionicsFX(N),FirstStage.AvionicsFY(N),FirstStage.AvionicsFZ(N),FirstStage.AvionicsMX(Nm),FirstStage.AvionicsMY(Nm),FirstStage.AvionicsMZ(Nm),FirstStage.AvionicsTube+UpperPlumbingFX(N),FirstStage.AvionicsTube+UpperPlumbingFY(N),FirstStage.AvionicsTube+UpperPlumbingFZ(N),FirstStage.AvionicsTube+UpperPlumbingMX(Nm),FirstStage.AvionicsTube+UpperPlumbingMY(Nm),FirstStage.AvionicsTube+UpperPlumbingMZ(Nm),FirstStage.BallastFX(N),FirstStage.BallastFY(N),FirstStage.BallastFZ(N),FirstStage.BallastMX(Nm),FirstStage.BallastMY(Nm),FirstStage.BallastMZ(Nm),FirstStage.CameraAssemblyFX(N),FirstStage.CameraAssemblyFY(N),FirstStage.CameraAssemblyFZ(N),FirstStage.CameraAssemblyMX(Nm),FirstStage.CameraAssemblyMY(Nm),FirstStage.CameraAssemblyMZ(Nm),FirstStage.CameraTubeFX(N),FirstStage.CameraTubeFY(N),FirstStage.CameraTubeFZ(N),FirstStage.CameraTubeMX(Nm),FirstStage.CameraTubeMY(Nm),FirstStage.CameraTubeMZ(Nm),FirstStage.ChutesFX(N),FirstStage.ChutesFY(N),FirstStage.ChutesFZ(N),FirstStage.ChutesMX(Nm),FirstStage.ChutesMY(Nm),FirstStage.ChutesMZ(Nm),FirstStage.DeltaFinsFX(N),FirstStage.DeltaFinsFY(N),FirstStage.DeltaFinsFZ(N),FirstStage.DeltaFinsMX(Nm),FirstStage.DeltaFinsMY(Nm),FirstStage.DeltaFinsMZ(Nm),FirstStage.FinCan+CC+MoterLinerFX(N),FirstStage.FinCan+CC+MoterLinerFY(N),FirstStage.FinCan+CC+MoterLinerFZ(N),FirstStage.FinCan+CC+MoterLinerMX(Nm),FirstStage.FinCan+CC+MoterLinerMY(Nm),FirstStage.FinCan+CC+MoterLinerMZ(Nm),FirstStage.LowerInjectorBulkheadFX(N),FirstStage.LowerInjectorBulkheadFY(N),FirstStage.LowerInjectorBulkheadFZ(N),FirstStage.LowerInjectorBulkheadMX(Nm),FirstStage.LowerInjectorBulkheadMY(Nm),FirstStage.LowerInjectorBulkheadMZ(Nm),FirstStage.LowerPVBulkheadFX(N),FirstStage.LowerPVBulkheadFY(N),FirstStage.LowerPVBulkheadFZ(N),FirstStage.LowerPVBulkheadMX(Nm),FirstStage.LowerPVBulkheadMY(Nm),FirstStage.LowerPVBulkheadMZ(Nm),FirstStage.LowerPVCasingFX(N),FirstStage.LowerPVCasingFY(N),FirstStage.LowerPVCasingFZ(N),FirstStage.LowerPVCasingMX(Nm),FirstStage.LowerPVCasingMY(Nm),FirstStage.LowerPVCasingMZ(Nm),FirstStage.LowerPlumbingFX(N),FirstStage.LowerPlumbingFY(N),FirstStage.LowerPlumbingFZ(N),FirstStage.LowerPlumbingMX(Nm),FirstStage.LowerPlumbingMY(Nm),FirstStage.LowerPlumbingMZ(Nm),FirstStage.LowerPlumbingTubeFX(N),FirstStage.LowerPlumbingTubeFY(N),FirstStage.LowerPlumbingTubeFZ(N),FirstStage.LowerPlumbingTubeMX(Nm),FirstStage.LowerPlumbingTubeMY(Nm),FirstStage.LowerPlumbingTubeMZ(Nm),FirstStage.MixingplateFX(N),FirstStage.MixingplateFY(N),FirstStage.MixingplateFZ(N),FirstStage.MixingplateMX(Nm),FirstStage.MixingplateMY(Nm),FirstStage.MixingplateMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShell+CouplerFX(N),FirstStage.NoseConeShell+CouplerFY(N),FirstStage.NoseConeShell+CouplerFZ(N),FirstStage.NoseConeShell+CouplerMX(Nm),FirstStage.NoseConeShell+CouplerMY(Nm),FirstStage.NoseConeShell+CouplerMZ(Nm),FirstStage.NoseConeTipFX(N),FirstStage.NoseConeTipFY(N),FirstStage.NoseConeTipFZ(N),FirstStage.NoseConeTipMX(Nm),FirstStage.NoseConeTipMY(Nm),FirstStage.NoseConeTipMZ(Nm),FirstStage.NoseconetubeFX(N),FirstStage.NoseconetubeFY(N),FirstStage.NoseconetubeFZ(N),FirstStage.NoseconetubeMX(Nm),FirstStage.NoseconetubeMY(Nm),FirstStage.NoseconetubeMZ(Nm),FirstStage.Nozzle+HouseingFX(N),FirstStage.Nozzle+HouseingFY(N),FirstStage.Nozzle+HouseingFZ(N),FirstStage.Nozzle+HouseingMX(Nm),FirstStage.Nozzle+HouseingMY(Nm),FirstStage.Nozzle+HouseingMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.PressureVesselFX(N),FirstStage.PressureVesselFY(N),FirstStage.PressureVesselFZ(N),FirstStage.PressureVesselMX(Nm),FirstStage.PressureVesselMY(Nm),FirstStage.PressureVesselMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperPVBulkheadFX(N),FirstStage.UpperPVBulkheadFY(N),FirstStage.UpperPVBulkheadFZ(N),FirstStage.UpperPVBulkheadMX(Nm),FirstStage.UpperPVBulkheadMY(Nm),FirstStage.UpperPVBulkheadMZ(Nm),FirstStage.UpperPVCasingFX(N),FirstStage.UpperPVCasingFY(N),FirstStage.UpperPVCasingFZ(N),FirstStage.UpperPVCasingMX(Nm),FirstStage.UpperPVCasingMY(Nm),FirstStage.UpperPVCasingMZ(Nm),FirstStage.UpperPlumbingFX(N),FirstStage.UpperPlumbingFY(N),FirstStage.UpperPlumbingFZ(N),FirstStage.UpperPlumbingMX(Nm),FirstStage.UpperPlumbingMY(Nm),FirstStage.UpperPlumbingMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0,93.789910276997,2.060225299356087,1.0414144545454531,-0.008080782433820025,-0.2554491706966061,0.516715419427484,-0.010827636015480712,1.1254110087281046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.576270811810328,-2.326587836803187,0.0,0.0,0.0,0.0,0.0,0.0,0.03313961622163822,0.016685231522962644,-1.777417289516443e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3042712094371053,0.15319536416100932,-8.290922670477568e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14034214698843225,0.07065987726806243,-4.723720202039679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4106069945883943,0.21085977474821446,-0.00757341724203942,0.037752726071529644,-0.07188254710017672,-0.010827636015480712,0.294836443253009,0.14844512031105556,-8.09980809021668e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004422546648795134,0.0022266768046658334,-2.3911564907848675e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10935924774145582,0.055060515955879075,-3.960235494347417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11096905548931874,0.05587102669930205,-4.4752005238766765e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12708147168243863,0.06398335343171006,-4.4023098590561274e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37748350923574214,0.19005650836675297,-9.73446122007848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14329051142096236,0.07214432847117298,-4.794212530294481e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004422546648795134,0.0022266768046658334,-2.3911564907848675e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6793529419858,0.0,-653.2451812458911,8.365429336300984,8.366629336300985,0.534873735848,0.006671170727240982,66.70095109227145,0.9993908270190958,0.0,0.03489949670250097,0.0,0.0,874.603032,206.7244750313327,-45.225341947504496,-0.0,-646.7525215369361,143660.36095974367,0.0,0.0,0.0,2.0084692581358654,1.0084692581358654,0.008469258135865312
0.002,94.31103843767275,2.0644678237445784,1.0434527321394351,8.819883290795921,-0.2566728391524696,0.5190272865347777,-0.010711882221232306,1.1254110060767466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.576246692830246,-2.3259409718754966,0.0,0.0,0.0,0.0,0.0,0.0,0.03322224843577164,0.01672641552054152,-2.3060815798818235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30502989667007396,0.15357349481493635,-0.00010759043322854445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406920841230186,0.07083428636812955,-6.129588357052599e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4106645933278192,0.21081191691454895,-0.007609694381100657,0.037744999067796006,-0.07189219953662854,-0.010711882221232306,0.2955716053004593,0.14881152598346548,-0.0001051101489102986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00443357407950689,0.0022321728897519823,-3.1044957001242214e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1096319303433425,0.055196421301435594,-5.138772233567338e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82815137257457,0.0,0.0,0.0,0.11131742511455392,0.05604501786633957,-5.807318461929793e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12739834389092236,0.06414128293177086,-5.712475255585357e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3784247482035801,0.19052562303079906,-0.00012632475897628178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14364780017602322,0.07232240162796422,-6.221070615287336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00443357407950689,0.0022321728897519823,-3.1044957001242214e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.67670324075488,0.0,-653.2072887529077,8.364458406969897,8.365658406969896,0.5348616579960813,0.006683769166537799,66.69708200136236,0.9993908270190958,0.0,0.03489949670250097,1.6826125289440425e-06,0.0,874.6030560624802,206.7238972914858,-44.60838982138824,-0.0,-637.9296950849787,143931.6618000543,-0.002705519159696993,0.0,-0.019250769112238348,2.009702978734183,1.009702978734183,0.009702978734182927
0.003,94.56338313018968,2.0665649743312975,1.0444704293497107,13.233859478711413,-0.257281085840251,0.5201706290869851,-0.010654263146725153,1.1254110095242447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.576234634941347,-2.325621652711129,0.0,0.0,0.0,0.0,0.0,0.0,0.03326298569380209,0.01674688864916172,-2.588982995120025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30540392558722196,0.15376146873607555,-0.00012080124933620541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1408646013367419,0.07092098751780226,-6.88203890434351e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4106957458782672,0.21079128094893143,-0.0076283592310004925,0.03774169205685001,-0.07189746136331158,-0.010654263146725153,0.29593403642172667,0.14899367125588717,-0.00011801629634092371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044390105463259005,0.002234905068838307,-3.486552236978332e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10976636146841844,0.0552639817079848,-5.769534036606643e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.242227058861856,0.0,0.0,0.0,0.111492020695618,0.05613279797091261,-6.520329525436752e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12755456026555367,0.06421979184682883,-6.413696670182049e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3788887741903366,0.19075882634808855,-0.00014183687812891952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14382394170095916,0.07241092423036116,-6.984756984607217e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044390105463259005,0.002234905068838307,-3.486552236978332e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.675378390760514,0.0,-653.1883425152981,8.363972992284566,8.365172992284567,0.534855619070122,0.006690150318997311,66.69514745590782,0.9993908270190958,0.0,0.03489949670250097,-3.5638408494249805e-06,0.0,874.6030247746056,206.72384662403365,-44.29991428326223,-0.0,-633.518289365879,144069.07717299616,-0.00401693142406979,0.0,-0.02858195223171987,2.010319839033342,1.0103198390333417,0.010319839033341735
0.008,95.80941657603759,2.077086060883569,1.0495850459901932,35.30366097053289,-0.26035179972674416,0.5259325367781986,-0.010358937819188082,1.1254110309125773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.57617436151199,-2.324015967605001,0.0,0.0,0.0,0.0,0.0,0.0,0.03346635781407906,0.016849288314210058,-4.2515286511703186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3072711856239287,0.15470165071409944,-0.00019847904773280905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14172585693506787,0.0713546373448753,-0.00011305701090065428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4108710830130047,0.21069672980224208,-0.00773003784982826,0.03772643378989809,-0.0719273922021731,-0.010358937819188082,0.29774339692241153,0.1499047003043599,-0.00019390227787081439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004466150953836173,0.0022485705045653987,-5.73593333141064e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11043748034729528,0.0556018960116318,-9.477586485880717e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.31260549029828,0.0,0.0,0.0,0.1123953445251331,0.056587620786216486,-0.00010712539854518283,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12833443738214803,0.06461246688709181,-0.00010536095567065076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38120532550853625,0.19192523046841667,-0.00023304926560957853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144703290904292,0.07285368434791892,-0.00011474494120577887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004466150953836173,0.0022485705045653987,-5.73593333141064e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.668754141328144,0.0,-653.0936113349646,8.361546418437536,8.362746418437537,0.5348254244403252,0.0067238314382729045,66.68547472863509,0.9993908270190958,0.0,0.03489949670250097,-3.509010327756228e-05,0.0,874.6028306641664,206.72385764252155,-42.75754194972949,-0.0,-611.4613373804414,144794.3859829934,-0.010528023414493406,0.0,-0.0749107790400383,2.013404140529136,1.0134041405291359,0.013404140529135772
0.008888888888888889,96.02529556947101,2.078958386705,1.050501733927249,39.227168918000544,-0.26089503054461,0.5269486666299236,-0.010306740559590787,1.1254110363346863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.576163649030629,-2.3237363576567875,0.0,0.0,0.0,0.0,0.0,0.0,0.03350221719896185,0.016867444834538513,-4.5857762559173126e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30760042837480983,0.1548683547085742,-0.00021410377545496578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14187771696357504,0.07143152794697802,-0.00012195386445698832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4109141023598074,0.2106873186403809,-0.007749330521433504,0.03772498669657343,-0.07193482874080398,-0.010306740559590787,0.29806243059574594,0.15006623518272694,-0.00020916650642667048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004470936458936189,0.002250993527740904,-6.188963250892977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11055581470967973,0.05566181171468166,-0.00010223309705447169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.23622832255365,0.0,0.0,0.0,0.11255972478998076,0.056670725319775864,-0.00011555755899369792,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12847194843158372,0.06468209223545253,-0.00011365174100092631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381613789093451,0.19213204598985353,-0.000251397076964403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14485834126953254,0.07293219029880528,-0.00012377472226184001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004470936458936189,0.002250993527740904,-6.188963250892977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.667576497195256,0.0,-653.0767702392509,8.361115114667411,8.362315114667412,0.5348200565061392,0.006730064594671245,66.68375513267549,0.9993908270190958,0.0,0.03489949670250097,-4.2760580826980476e-05,0.0,874.602781455657,206.72399737537958,-42.48334327182999,-0.0,-607.5401135997688,144928.61457671048,-0.011661494805769081,0.0,-0.08297584705870978,2.0139524607950547,1.0139524607950547,0.013952460795054713
0.01,96.29275351248712,2.081301160147847,1.0516516844125978,44.13154883621036,-0.2615718509977067,0.5282134587119817,-0.010241872161665494,1.1254110457558923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5761502596157126,-2.32339043850947,0.0,0.0,0.0,0.0,0.0,0.0,0.0335469153058829,0.016890120044615636,-5.019369559746456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30801082380490347,0.15507654702885532,-0.00023437624830755484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1420670078790058,0.07152755463734022,-0.00013349659574978185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4109746085826739,0.21067969898843308,-0.007773928253310167,0.03772389328001622,-0.07194532127168284,-0.010241872161665494,0.29846010058614675,0.15026797192718538,-0.00022897120860896226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004476901508792201,0.002254019578907781,-6.777020919131978e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11070331645851293,0.05573663889131007,-0.0001119078879744911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.14075686287285,0.0,0.0,0.0,0.11276669010548875,0.05677550128078902,-0.00012649777694116133,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12864335359122575,0.06476904553774904,-0.00012440808330110156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3821229319315548,0.19239033256189242,-0.00027520294009535486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14505160888486732,0.07303023435661209,-0.00013548993076545592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004476901508792201,0.002254019578907781,-6.777020919131978e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.66610444237296,0.0,-653.0557188745258,8.360576021932024,8.361776021932025,0.5348133465884066,0.006737952799460767,66.681605637726,0.9993908270190958,0.0,0.03489949670250097,-5.572034707055393e-05,0.0,874.6026959532205,206.7242302921667,-42.14059526233722,-0.0,-602.6385887058605,145098.48430241537,-0.013068120223454507,0.0,-0.09298450696644465,2.0146378611274534,1.0146378611274534,0.014637861127453388
0.01,96.2927535121446,2.081301163012982,1.051651685860855,44.13154883620048,-0.26157185135758443,0.5282134594380876,-0.010241872175865786,1.125411047305801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5761502596157126,-2.323390438509933,0.0,0.0,0.0,0.0,0.0,0.0,0.03354691535205471,0.016890120067870162,-5.0193695640458586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30801082422882975,0.15507654724236664,-0.00023437624853571865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14206700807453768,0.07152755473582025,-0.0001334965958754225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41097460914895334,0.2106796992788671,-0.007773928261811596,0.037723893331845296,-0.07194532137093546,-0.010241872175865786,0.298460100996928,0.15026797213407617,-0.00022897120883159193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004476901514953921,0.002254019582011143,-6.7770209276994085e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11070331661087784,0.055736638968048965,-0.00011190788807846864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.14075686287285,0.0,0.0,0.0,0.11276669026061924,0.05677550135892082,-0.00012649777706298258,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1286433537682822,0.06476904562692386,-0.00012440808341760662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38212293245748413,0.1923903328267778,-0.00027520294036543423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145051609084507,0.07303023445716103,-0.00013548993089310292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004476901514953921,0.002254019582011143,-6.7770209276994085e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.66610444257458,0.0,-653.0557188774089,8.360576021932024,8.361776021932025,0.5348133465884066,0.006737952798363567,66.681605637726,0.9993908270190958,0.0,0.03489949670250097,-5.769714254363371e-05,0.0,874.6026818869839,206.72423029217765,-42.14059526252362,-0.0,-602.6385887085261,145098.48446542188,-0.013068120221536632,0.0,-0.0929845069527986,2.0146378611274534,1.0146378611274534,0.014637861127453388
0.01202000999968397,94.43415679891537,2.077465609223074,1.0533675998459837,53.04887113839448,-0.2591762149479978,0.522157727006328,-0.010771549243535178,1.1254110267488686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.576125920917117,-2.3258658716466765,0.0,0.0,0.0,0.0,0.0,0.0,0.033432152468544724,0.016887513585347902,-2.4546526002440984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306957129426496,0.1550526158370021,-0.00011456558832927885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14158100155718226,0.07151651660698932,-6.526287042620702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413194950392895,0.2126980262331554,-0.007661710088530142,0.03808173601336578,-0.07233624524374574,-0.010771549243535178,0.2974390789016434,0.15024478278779274,-0.00011192407276104576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004461586183524651,0.0022536717418168914,-3.3088854575008543e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1103246042406031,0.055728037692585206,-5.471132837674312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.057233888535045,0.0,0.0,0.0,0.11203915580212165,0.056594105553910215,-6.183600196610173e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12820326912658234,0.06475905047089585,-6.082086447685113e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808157025937575,0.1923606431598039,-0.0001345179223170444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445553923461987,0.07301896443486727,-6.623710646010153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004461586183524651,0.0022536717418168914,-3.3088854575008543e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.663428228757425,0.0,-653.0174472367784,8.359596051708676,8.360796051708675,0.5348011478975814,0.006708187164214315,66.67769783656297,0.9993908270190958,0.0,0.03489949670250097,-2.4699794540744604e-05,0.0,874.6028684520248,206.7996152012274,-41.51743805857994,-0.0,-593.7270255094618,144457.4937759909,-0.0025469412199275393,0.0,-0.01812242844096472,2.0158839251001623,1.0158839251001621,0.015883925100162222
