Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AirbrakesAssemblyFX(N),FirstStage.AirbrakesAssemblyFY(N),FirstStage.AirbrakesAssemblyFZ(N),FirstStage.AirbrakesAssemblyMX(Nm),FirstStage.AirbrakesAssemblyMY(Nm),FirstStage.AirbrakesAssemblyMZ(Nm),FirstStage.AirbrakesFX(N),FirstStage.AirbrakesFY(N),FirstStage.AirbrakesFZ(N),FirstStage.AirbrakesMX(Nm),FirstStage.AirbrakesMY(Nm),FirstStage.AirbrakesMZ(Nm),FirstStage.Avionics+UpperplumbingFX(N),FirstStage.Avionics+UpperplumbingFY(N),FirstStage.Avionics+UpperplumbingFZ(N),FirstStage.Avionics+UpperplumbingMX(Nm),FirstStage.Avionics+UpperplumbingMY(Nm),FirstStage.Avionics+UpperplumbingMZ(Nm),FirstStage.AvionicsTube+UpperPlumbingFX(N),FirstStage.AvionicsTube+UpperPlumbingFY(N),FirstStage.AvionicsTube+UpperPlumbingFZ(N),FirstStage.AvionicsTube+UpperPlumbingMX(Nm),FirstStage.AvionicsTube+UpperPlumbingMY(Nm),FirstStage.AvionicsTube+UpperPlumbingMZ(Nm),FirstStage.BallastFX(N),FirstStage.BallastFY(N),FirstStage.BallastFZ(N),FirstStage.BallastMX(Nm),FirstStage.BallastMY(Nm),FirstStage.BallastMZ(Nm),FirstStage.CameraAssemblyFX(N),FirstStage.CameraAssemblyFY(N),FirstStage.CameraAssemblyFZ(N),FirstStage.CameraAssemblyMX(Nm),FirstStage.CameraAssemblyMY(Nm),FirstStage.CameraAssemblyMZ(Nm),FirstStage.ChutesFX(N),FirstStage.ChutesFY(N),FirstStage.ChutesFZ(N),FirstStage.ChutesMX(Nm),FirstStage.ChutesMY(Nm),FirstStage.ChutesMZ(Nm),FirstStage.DiskplateFX(N),FirstStage.DiskplateFY(N),FirstStage.DiskplateFZ(N),FirstStage.DiskplateMX(Nm),FirstStage.DiskplateMY(Nm),FirstStage.DiskplateMZ(Nm),FirstStage.FinCanFX(N),FirstStage.FinCanFY(N),FirstStage.FinCanFZ(N),FirstStage.FinCanMX(Nm),FirstStage.FinCanMY(Nm),FirstStage.FinCanMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.LowerInjectorBulkheadMassFX(N),FirstStage.LowerInjectorBulkheadMassFY(N),FirstStage.LowerInjectorBulkheadMassFZ(N),FirstStage.LowerInjectorBulkheadMassMX(Nm),FirstStage.LowerInjectorBulkheadMassMY(Nm),FirstStage.LowerInjectorBulkheadMassMZ(Nm),FirstStage.LowerPVBulkheadTubeFX(N),FirstStage.LowerPVBulkheadTubeFY(N),FirstStage.LowerPVBulkheadTubeFZ(N),FirstStage.LowerPVBulkheadTubeMX(Nm),FirstStage.LowerPVBulkheadTubeMY(Nm),FirstStage.LowerPVBulkheadTubeMZ(Nm),FirstStage.MotorCasingFX(N),FirstStage.MotorCasingFY(N),FirstStage.MotorCasingFZ(N),FirstStage.MotorCasingMX(Nm),FirstStage.MotorCasingMY(Nm),FirstStage.MotorCasingMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.NozzleFX(N),FirstStage.NozzleFY(N),FirstStage.NozzleFZ(N),FirstStage.NozzleHousingMassFX(N),FirstStage.NozzleHousingMassFY(N),FirstStage.NozzleHousingMassFZ(N),FirstStage.NozzleHousingMassMX(Nm),FirstStage.NozzleHousingMassMY(Nm),FirstStage.NozzleHousingMassMZ(Nm),FirstStage.NozzleMX(Nm),FirstStage.NozzleMY(Nm),FirstStage.NozzleMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.PlumbingFX(N),FirstStage.PlumbingFY(N),FirstStage.PlumbingFZ(N),FirstStage.PlumbingMX(Nm),FirstStage.PlumbingMY(Nm),FirstStage.PlumbingMZ(Nm),FirstStage.PressureVesselFX(N),FirstStage.PressureVesselFY(N),FirstStage.PressureVesselFZ(N),FirstStage.PressureVesselMX(Nm),FirstStage.PressureVesselMY(Nm),FirstStage.PressureVesselMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperPVBulkheadTubeFX(N),FirstStage.UpperPVBulkheadTubeFY(N),FirstStage.UpperPVBulkheadTubeFZ(N),FirstStage.UpperPVBulkheadTubeMX(Nm),FirstStage.UpperPVBulkheadTubeMY(Nm),FirstStage.UpperPVBulkheadTubeMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0,93.21616883593049,4.233036854957221,0.016275053875570586,-0.007716643105990069,-0.0020859725044169476,0.6399713631432988,-0.00015604358301069682,1.1254110087281046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.585619928629658,-2.4344353429631345,0.19024753310561512,0.000718983747069625,-4.269842437778743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48608244708484655,0.0018370034737628918,-8.432255709844294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8456502846544593,0.003195882755724483,-0.00012781433927223592,0.0,0.0,0.0,0.725739503701189,0.0030202707489293238,-0.007087576249109299,0.00035432258940335773,-0.08311963032991858,-0.00015604358301069682,0.0,0.0,0.0,0.0,0.0,0.0,0.05448023481778948,0.00020589178072959318,-1.83282948775561e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2312861980112776,0.0008740771277140285,-5.1185387117674524e-05,0.0,0.0,-0.0,0.0755282706429292,0.00028543654758664115,-2.267403776450156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7733562220743255,0.0029226689318380254,-0.0001194406198458844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260344290370258,0.001987990060647513,-8.94241644190424e-05,0.0,0.0,0.0,0.05448023481778948,0.00020589178072959318,-1.83282948775561e-05,0.0,0.0,0.0,0.2701514970099735,0.0010209569208388676,-5.485073723008835e-05,0.0,0.0,0.0,30.311281684312647,0.0,-578.3737089986022,75.31156319619144,75.31156319619144,0.845699421754,0.00893884280323212,58.99303482311089,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,180.21653126038177,-30.134042106746268,-0.0,-574.9917763925829,192493.55715497138,0.0,0.0,0.0,3.0113627021464726,0.011362702146472793,0.011362702146472793
0.002,93.6162407861666,4.240541528679107,0.018661673337875224,-1.0935280607743167,-0.0023934353104529153,0.6411177294133846,-0.00017856027826729237,1.1254110072354384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5856063508121045,-2.4344190928477714,0.1905756023844573,0.0008244292601009674,-5.395465780600488e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4869206640922884,0.002106416759557972,-0.00010655664365954372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471085525989128,0.0036645880611488003,-0.0001615198389659316,0.0,0.0,0.0,0.7270994830752316,0.0034625377201826014,-0.007111167433109357,0.00040620263898220134,-0.08327599207119178,-0.00017856027826729237,0.0,0.0,0.0,0.0,0.0,0.0,0.054574182376825126,0.00023608768506881356,-2.315808478041337e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0856219616418628,0.0,0.0,0.0,0.23178162795616425,0.0010026863546541917,-6.46815870665623e-05,0.0,0.0,-0.0,0.07565851414662957,0.0003272984162600841,-2.8649726103720017e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746898236928189,0.003351304942310432,-0.00015093740915286596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269415405930246,0.0022795469041791755,-0.0001130038127460555,0.0,0.0,0.0,0.054574182376825126,0.00023608768506881356,-2.315808478041337e-05,0.0,0.0,0.0,0.27061735538592935,0.0011706895493433737,-6.93118542828956e-05,0.0,0.0,0.0,30.308376803901652,0.0,-578.3182805784185,75.31114673898028,75.31114673898028,0.8456776748708301,0.00895028654872923,58.98738122833964,0.9996573249755574,0.0,0.026176948307873156,7.099543414399268e-07,0.0,874.6030455467359,180.24785975675402,-30.187881683323845,-0.0,-576.019096712469,192739.99231354732,-0.002040426944609112,0.0,-0.01941336559322693,3.0130179120203207,0.013017912020320732,0.013017912020320732
0.003,93.81666763257701,4.244312571297113,0.019856499671753933,2.977451588309891,-0.002547594458001243,0.6416966109447387,-0.00018978114559256576,1.125411011298955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5855995524518827,-2.4344102906184233,0.19074003935419084,0.0008772205349202938,-6.012891657881989e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4873408005499576,0.0022412984667213504,-0.00011875313934645517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478394749293784,0.0038992452777207058,-0.00018000946761361953,0.0,0.0,0.0,0.727786256925835,0.0036838643666627937,-0.007123580271377599,0.00043216476800171037,-0.08335497397528306,-0.00018978114559256576,0.0,0.0,0.0,0.0,0.0,0.0,0.054621271369662876,0.00025120525848244997,-2.5807044484000178e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9854610843867437,0.0,0.0,0.0,0.23203433650273633,0.001067134543308112,-7.208487644500549e-05,0.0,0.0,-0.0,0.07572379562361377,0.00034825655236335657,-3.192727012608974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7753582599747858,0.003565901474450994,-0.00016821534792911777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5273962088143377,0.0024255147790546118,-0.00012593846804887838,0.0,0.0,0.0,0.054621271369662876,0.00025120525848244997,-2.5807044484000178e-05,0.0,0.0,0.0,0.27085085588295105,0.0012456531595868173,-7.724423041918127e-05,0.0,0.0,0.0,30.306924364111417,0.0,-578.2905663762504,75.31093828768614,75.31093828768614,0.8456668014292451,0.008956187308316052,58.98455443095402,0.9996573249755574,0.0,0.026176948307873156,-3.524554418877913e-06,0.0,874.60300866817,180.26350356311326,-29.973660247711404,-0.0,-571.9315082181067,192867.06290201467,-0.0030649620831933967,0.0,-0.029161166297875254,3.013845516957245,0.0138455169572447,0.0138455169572447
0.008,94.76349993889025,4.262849567458892,0.025844510660635887,-5.165279652705281,-0.003322376767347748,0.6445566093525088,-0.000245521094968941,1.1254110371217316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5855654661000758,-2.434363071978346,0.19154534942473353,0.0011418032561499205,-9.425399907203416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48939836778019413,0.002917307319463047,-0.00018617140220124088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8514190781929406,0.005075315473586397,-0.00028222023536082904,0.0,0.0,0.0,0.7311873289927452,0.004792245723830967,-0.007188569131595036,0.0005621751515954513,-0.0837462523490386,-0.000245521094968941,0.0,0.0,0.0,0.0,0.0,0.0,0.05485188398801383,0.00032697248944737204,-4.044447082282071e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.156702249038592,0.0,0.0,0.0,0.23330303861658083,0.00139072115278245,-0.00011300731668780034,0.0,0.0,-0.0,0.07604350372161922,0.00045329589269151846,-5.003933513916768e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7786318454115418,0.0046414302362494265,-0.0002637270177088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5296228911593883,0.00315708600325453,-0.00019743768408453255,0.0,0.0,0.0,0.05485188398801383,0.00032697248944737204,-4.044447082282071e-05,0.0,0.0,0.0,0.2719943961831216,0.001621360623732887,-0.00012108860319363327,0.0,0.0,0.0,30.299662165634885,0.0,-578.1519953744661,75.30989380108855,75.30989380108855,0.8456124342213203,0.008986239508834676,58.97042044402592,0.9996573249755574,0.0,0.026176948307873156,-2.9950103640602746e-05,0.0,874.602774312799,180.34153652359132,-30.391960650228125,-0.0,-579.91315537506,193514.22631987144,-0.007902125824813937,0.0,-0.07518370506040405,3.0179835416418643,0.01798354164186455,0.01798354164186455
0.008888888888888889,94.84837017356985,4.265449727870981,0.026909653352844776,0.14214522816333966,-0.00345990570695456,0.6449432635568374,-0.000255484986876324,1.1254110455564585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.585559389801016,-2.4343585871690925,0.19165936067452446,0.0011888652922686681,-9.773789157589561e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48968966652340995,0.0030375508217464473,-0.00019305570589815596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8519258581982614,0.005284506224134231,-0.00029265838201176066,0.0,0.0,0.0,0.7316563056571781,0.004989490753263816,-0.00719625577012384,0.0005853117692900038,-0.08380014012483414,-0.000255484986876324,0.0,0.0,0.0,0.0,0.0,0.0,0.054884532819560204,0.00034044940942051723,-4.193824854976091e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15078167111816576,0.0,0.0,0.0,0.23347097942587278,0.0014482232603434053,-0.00011718595014404001,0.0,0.0,-0.0,0.07608876618778623,0.0004719795210306613,-5.18879248351071e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779095301141942,0.0048327374130721365,-0.0002734808759299261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299381322650601,0.003287212533122868,-0.00020473882014750323,0.0,0.0,0.0,0.054884532819560204,0.00034044940942051723,-4.193824854976091e-05,0.0,0.0,0.0,0.2721562921578248,0.0016881887150215088,-0.00012556513706036383,0.0,0.0,0.0,30.298371108459598,0.0,-578.1273605360328,75.30970772497008,75.30970772497008,0.8456027689399114,0.008990039618834263,58.9679077352387,0.9996573249755574,0.0,0.026176948307873156,-3.8315644013609736e-05,0.0,874.6026977631914,180.35540184305876,-30.113281060270882,-0.0,-574.5956320270058,193596.06116564258,-0.008300259773371198,0.0,-0.07897169654857637,3.0187191904746857,0.018719190474685857,0.018719190474685857
0.01,95.08922971092498,4.269872398804376,0.028245317081137488,1.0768174628373575,-0.003633777898471772,0.6456385137594008,-0.0002676900158419121,1.125411056556179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.585551787418771,-2.4343448568692128,0.19184985441472727,0.0012478879690247886,-0.00010794007756131841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4901763780296281,0.003188353760858335,-0.0002132139681166601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8527726028734626,0.005546862022315186,-0.00032322161666550615,0.0,0.0,0.0,0.7324812457906419,0.005236345429597336,-0.0072139413250300955,0.0006142649052164084,-0.0838951304494806,-0.0002676900158419121,0.0,0.0,0.0,0.0,0.0,0.0,0.05493908355947337,0.00035735143824978363,-4.631327116435315e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0856219618590843,0.0,0.0,0.0,0.23378845945282317,0.0015206777546849274,-0.00012942171457133454,0.0,0.0,-0.0,0.07616439220264672,0.000495411523702841,-5.7301883681365095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798696581958662,0.005072664594085766,-0.0003020406633824373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304648474567208,0.00345041023435354,-0.00022611750162869238,0.0,0.0,0.0,0.05493908355947337,0.00035735143824978363,-4.631327116435315e-05,0.0,0.0,0.0,0.2724267932689126,0.0017720009160151998,-0.00013867372876073605,0.0,0.0,0.0,30.2967572870298,0.0,-578.0965669887412,75.30947496421034,75.30947496421034,0.8455906873381502,0.00899780265104094,58.96476684925467,0.9996573249755574,0.0,0.026176948307873156,-4.920807854836824e-05,0.0,874.6025979349057,180.3726753186136,-30.06281403942196,-0.0,-573.6326639039651,193763.23599724384,-0.009551041050639137,0.0,-0.09087208547302159,3.0196387515157124,0.01963875151571249,0.01963875151571249
0.01,95.21184801657894,4.2709388130841885,0.028248370506331385,1.0767307829987065,-0.003635410079596782,0.6458316743145832,-0.000267468380288835,1.1254110546587945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.585551787418771,-2.4343373835082405,0.19189344942574174,0.001248029738861995,-0.00011331915645236089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49028776328277024,0.0031887159827923978,-0.0002238416841594225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529663826974222,0.005547492189241569,-0.00033933447891529355,0.0,0.0,0.0,0.7326987281468421,0.005236491453397788,-0.007221342771425294,0.0006142798217646448,-0.08392030618363047,-0.000267468380288835,0.0,0.0,0.0,0.0,0.0,0.0,0.05495156764480254,0.0003573920361692153,-4.862026628660005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0856219618590843,0.0,0.0,0.0,0.2338866970574179,0.0015211439177595341,-0.0001358726235392561,0.0,0.0,-0.0,0.07618169942201948,0.0004954678063282122,-6.0156618023530835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78004687191564,0.005073240888474009,-0.0003170973843128389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530585387662176,0.0034508022279534168,-0.00023738858676464436,0.0,0.0,0.0,0.05495156764480254,0.0003573920361692153,-4.862026628660005e-05,0.0,0.0,0.0,0.2724886981845533,0.0017722022291840331,-0.00014558502421189,0.0,0.0,0.0,30.296757286866047,0.0,-578.0965669856167,75.30947496421034,75.30947496421034,0.8455906873381502,0.009000560940311698,58.96476684925467,0.9996573249755574,0.0,0.026176948307873156,-4.739808083724549e-05,0.0,874.6026151546791,180.37263298336578,-30.062815648549776,-0.0,-573.6326946079529,193822.63408914823,-0.010236161948844724,0.0,-0.09739057539375402,3.0196387515157124,0.01963875151571249,0.01963875151571249
0.012019354482571775,93.77446650937057,4.262873003602225,0.030628727262411164,8.587656154801095,-0.003927413815079193,0.6442182896816993,-0.000292808981604227,1.1254110288769221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5855379507639946,-2.4344161015757004,0.1915747689652692,0.001353112746582857,-5.902839160358014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4894735347062627,0.0034572030675191997,-0.00011658846331510066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515498480506215,0.0060145861585608005,-0.00017673467613306485,0.0,0.0,0.0,0.7309688136936229,0.005682516418011646,-0.007150280332609283,0.0006666250180966725,-0.08371943531522899,-0.000292808981604227,0.0,0.0,0.0,0.0,0.0,0.0,0.05486030871473931,0.0003874841316751999,-2.533114146910115e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59567618957084,0.0,0.0,0.0,0.2330383935142883,0.0016459746886842987,-7.0770317188272e-05,0.0,0.0,-0.0,0.07605518327921189,0.0005371857603933943,-3.1339836738683365e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7787514358438192,0.005500403314859313,-0.0001651541957256076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5297042361889692,0.0037413567443016003,-0.00012364350181660508,0.0,0.0,0.0,0.05486030871473931,0.0003874841316751999,-2.533114146910115e-05,0.0,0.0,0.0,0.2720361719306822,0.0019214201001476567,-7.58327716765299e-05,0.0,0.0,0.0,30.29382429313128,0.0,-578.0406021312593,75.3090514689188,75.3090514689188,0.8455687300051448,0.008975389061595694,58.9590585432827,0.9996573249755574,0.0,0.026176948307873156,-1.9946954911095362e-05,0.0,874.6028491388137,180.4046793887464,-29.667368071319444,-0.0,-566.0871053339899,193280.56597899305,-0.002056288434075549,0.0,-0.01956427758479743,3.0213099792548883,0.02130997925488844,0.02130997925488844
0.013029031723857663,93.96959044846228,4.266643514743235,0.031843187190734284,4.047198641447041,-0.004084626209593944,0.6447961167302119,-0.00030407558053140854,1.125411019466775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5855310227874604,-2.434407385676711,0.19173905116980863,0.0014067756184372217,-6.533781204640424e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489893275738861,0.0035943117051071014,-0.00012905337116879962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522800824497995,0.00625311762395345,-0.00019563225262158828,0.0,0.0,0.0,0.7316568238743404,0.005907244262706071,-0.007162887861373973,0.0006929841635137471,-0.0837985545623179,-0.00030407558053140854,0.0,0.0,0.0,0.0,0.0,0.0,0.05490735338824225,0.00040285129997377506,-2.803751902367233e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.055324268154651,0.0,0.0,0.0,0.23329199926860603,0.0017116466079562308,-7.833644176844719e-05,0.0,0.0,-0.0,0.07612040331441404,0.0005584899205195771,-3.468863695003691e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7794192430052721,0.0057185428889473065,-0.00018281319999447615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530158476484521,0.0038897345849789183,-0.0001368629243312005,0.0,0.0,0.0,0.05490735338824225,0.00040285129997377506,-2.803751902367233e-05,0.0,0.0,0.0,0.2722694526611283,0.001997621378180855,-8.393916930811088e-05,0.0,0.0,0.0,30.29235779656442,0.0,-578.012619709815,75.3088394930117,75.3088394930117,0.845557751338642,0.008981315424161515,58.95620439029671,0.9996573249755574,0.0,0.026176948307873156,-1.1336094721209203e-05,0.0,874.6029345408791,180.42036746779283,-29.903202803948428,-0.0,-570.5871001029975,193408.1857564295,-0.0030542241063684023,0.0,-0.02905900127286126,3.0221455931244763,0.022145593124476413,0.022145593124476413
