Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AvionicsBayFX(N),FirstStage.AvionicsBayFY(N),FirstStage.AvionicsBayFZ(N),FirstStage.AvionicsBayMX(Nm),FirstStage.AvionicsBayMY(Nm),FirstStage.AvionicsBayMZ(Nm),FirstStage.AvionicsTubeFX(N),FirstStage.AvionicsTubeFY(N),FirstStage.AvionicsTubeFZ(N),FirstStage.AvionicsTubeMX(Nm),FirstStage.AvionicsTubeMY(Nm),FirstStage.AvionicsTubeMZ(Nm),FirstStage.FinCanFX(N),FirstStage.FinCanFY(N),FirstStage.FinCanFZ(N),FirstStage.FinCanMX(Nm),FirstStage.FinCanMY(Nm),FirstStage.FinCanMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.LowerTransitionFX(N),FirstStage.LowerTransitionFY(N),FirstStage.LowerTransitionFZ(N),FirstStage.LowerTransitionMX(Nm),FirstStage.LowerTransitionMY(Nm),FirstStage.LowerTransitionMZ(Nm),FirstStage.MotorAssemblyFX(N),FirstStage.MotorAssemblyFY(N),FirstStage.MotorAssemblyFZ(N),FirstStage.MotorAssemblyMX(Nm),FirstStage.MotorAssemblyMY(Nm),FirstStage.MotorAssemblyMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.PVTubeFX(N),FirstStage.PVTubeFY(N),FirstStage.PVTubeFZ(N),FirstStage.PVTubeMX(Nm),FirstStage.PVTubeMY(Nm),FirstStage.PVTubeMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperCasingFX(N),FirstStage.UpperCasingFY(N),FirstStage.UpperCasingFZ(N),FirstStage.UpperCasingMX(Nm),FirstStage.UpperCasingMY(Nm),FirstStage.UpperCasingMZ(Nm),FirstStage.UpperTransitionFX(N),FirstStage.UpperTransitionFY(N),FirstStage.UpperTransitionFZ(N),FirstStage.UpperTransitionMX(Nm),FirstStage.UpperTransitionMY(Nm),FirstStage.UpperTransitionMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0.651654373373403,7.764520734006041,2.665123064597493,4.777085584396872,2469.483284313685,1.2155476226371893,-0.6780840691979069,1.7299183058534177e-05,1.1227800575112465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.953471275702513,-3.20791914885138,0.0,0.0,0.0,0.0,0.0,0.0,0.13396175858208761,0.24011900218666998,-0.23870160234210824,0.0,0.0,0.0,0.22100234731055238,0.39613441685750944,-0.36267953727392405,0.0,0.0,0.0,1.2030835350218372,2.156461036652868,-0.23450349359695152,0.24681321871777714,-0.1376303054276446,1.7299183058534177e-05,0.12511950430150534,0.22426975313673905,-0.05602857044320677,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2472.064152552803,0.0,0.0,0.0,0.37205151765588357,0.6668816543403637,-0.42711981272521354,0.0,0.0,-0.0,0.054970514728511825,0.09853159055246115,-0.1190218564882494,0.0,0.0,0.0,0.3594448048161618,0.6442848226775951,-0.6531743641382411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14079842764075967,0.2523733512637828,-0.24830092969760761,0.0,0.0,0.0,0.013199852591321221,0.02366000168097964,-0.04088215059674117,0.0,0.0,0.0,-0.045053113466142145,-0.08075520033027839,-0.031182855123384597,0.0,0.0,-0.0,0.08654391541501419,0.15512515537818147,-0.16927306669215916,0.0,0.0,0.0,37.611069500947394,0.0,-717.661958119223,19.16190560320371,19.276387463203708,0.821485771372399,0.04932521311730645,73.20072439739576,0.9996573249755574,0.0,0.026176948307873156,0.5785024254722061,0.0,898.5017784745904,240.84296728314757,91.66791417182576,0.0,1749.1280001915452,1059874.710110864,1.7294859555011082,0.0,16.454959699096918,1.9600031234815065,1.9600031234815065,-0.03999687651849354
0.6599625273193445,7.600211133865164,2.6253567712374206,4.770632033608292,2516.168280006135,1.2329181731762322,-0.6784033400417453,2.317845116314894e-05,1.1227649260464427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9534715160388565,-3.2119025665974026,0.0,0.0,0.0,0.0,0.0,0.0,0.130230460589501,0.2366464986367763,-0.2431193319494069,0.0,0.0,0.0,0.2148466680808602,0.3904056817043316,-0.369430109142458,0.0,0.0,0.0,1.1945955889625537,2.1707439380112636,-0.23922321921447748,0.24848044414701703,-0.13665184222506013,2.317845116314894e-05,0.1242481747257708,0.22577586977554226,-0.05702857097675856,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2518.7988920956077,0.0,0.0,0.0,0.36946055877349143,0.6713601965497639,-0.43499560268549436,0.0,0.0,-0.0,0.053439395897071106,0.09710666668198754,-0.12119270939938726,0.0,0.0,0.0,0.34943302464208775,0.6349674370749708,-0.6669785972141581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1368767047851031,0.24872363029134284,-0.2528996765591319,0.0,0.0,0.0,0.012832191073603418,0.023317840339813396,-0.04160466580138943,0.0,0.0,0.0,-0.04473936453897746,-0.08129752380094793,-0.031754914969909336,0.0,0.0,-0.0,0.08413336824635521,0.15288179834344842,-0.17238469156036035,0.0,0.0,0.0,37.60093197492047,0.0,-717.4685225994277,19.13782697923434,19.25230883923434,0.8213531865358905,0.049939564327281666,73.18099734880825,0.9996573249755574,0.0,0.026176948307873156,0.5929620399034216,0.0,898.639352386973,241.1752878548565,94.11784267016088,0.0,1795.8754207434386,1073062.065339509,1.7503983497474598,0.0,16.6539278395671,1.9489214887408728,1.9489214887408728,-0.05107851125912724
0.6614395324652896,7.572555880972541,2.61833662315222,4.7691490955598095,2527.464647840689,1.23576568448591,-0.6783585633128157,2.4140614430357473e-05,1.1227622090097267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.953471544315831,-3.212579657349193,0.0,0.0,0.0,0.0,0.0,0.0,0.1295885874618685,0.23603808850366154,-0.24386239217790368,0.0,0.0,0.0,0.2137877429862376,0.38940196191915494,-0.37056562336566856,0.0,0.0,0.0,1.193005294227198,2.172990830752416,-0.24001885902369036,0.2487431663937836,-0.13646862796553663,2.4140614430357473e-05,0.12408466269353396,0.2260130090809237,-0.05719670636118104,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2530.1036322147474,0.0,0.0,0.0,0.3689743444131618,0.6720653467096495,-0.43632025415695347,0.0,0.0,-0.0,0.053176006579180535,0.09685700873081286,-0.12155778858794472,0.0,0.0,0.0,0.3477107573060911,0.6333349572996954,-0.6693042573660906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13620207399440526,0.24808417026177945,-0.2536731899820306,0.0,0.0,0.0,0.012768944436975491,0.023257890962041824,-0.041726134060283554,0.0,0.0,0.0,-0.044680487018781294,-0.08138291307812157,-0.03185114190204751,0.0,0.0,-0.0,0.08371869607234848,0.1524887444177965,-0.17290802707477593,0.0,0.0,0.0,37.59913753701713,0.0,-717.4342826845166,19.133565619202237,19.24804747920224,0.8213295544535555,0.050042738302223444,73.17750548268552,0.9996573249755574,0.0,0.026176948307873156,0.5955584545675988,0.0,898.6640555904206,241.2325281011944,94.7100040345188,0.0,1807.1745326779435,1075276.5562959362,1.7538988058101355,0.0,16.687232454303388,1.9469514203425378,1.9469514203425378,-0.05304857965746216
0.663285788897721,7.536080079352472,2.6093731741405084,4.767895189795745,2539.8814442267776,1.2397151181797335,-0.6783696108441226,2.540908193521957e-05,1.1227588150965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9534715737474158,-3.2134756851844775,0.0,0.0,0.0,0.0,0.0,0.0,0.12875773588207462,0.23526848051755977,-0.24488178164611202,0.0,0.0,0.0,0.2124170521910088,0.38813230725622955,-0.3721233863933058,0.0,0.0,0.0,1.1910365267803074,2.1762846306257595,-0.24110776378451715,0.2491275653777937,-0.1362416826942972,2.540908193521957e-05,0.1238823675469077,0.22636011868345093,-0.05742739504307778,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.5319109545135,0.0,0.0,0.0,0.36837280577426706,0.6730975011697725,-0.4381375372276208,0.0,0.0,-0.0,0.052835070930920276,0.09654120407444697,-0.12205865604238418,0.0,0.0,0.0,0.34548142494220446,0.6312699531128492,-0.6724938931185898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13532882033398738,0.2472752857301801,-0.25473435526048277,0.0,0.0,0.0,0.012687076906311318,0.023182058037204384,-0.04189279935414991,0.0,0.0,0.0,-0.04460764444922763,-0.0815079005322771,-0.03198316446578564,0.0,0.0,-0.0,0.08318193730174715,0.15199155112056836,-0.1736259954002578,0.0,0.0,0.0,37.59688419604172,0.0,-717.3912863773608,19.128215498229554,19.242697358229552,0.8212997285617388,0.05018323683621726,73.17312061549762,0.9996573249755574,0.0,0.026176948307873156,0.5988016998655439,0.0,898.6949129959619,241.3089936202024,95.36117480257342,0.0,1819.5996111102465,1078292.4272350532,1.758685166337816,0.0,16.732771632773044,1.9444888348446192,1.9444888348446192,-0.05551116515538075
0.663285788897721,7.533915153488004,2.609192821615691,4.768526677582299,2539.8804052788473,1.2401336592863141,-0.6784615159163669,2.5493541042653084e-05,1.1227588271687545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9534715737474158,-3.213528993048184,0.0,0.0,0.0,0.0,0.0,0.0,0.1287258087968302,0.23525755557083813,-0.2449744168164435,0.0,0.0,0.0,0.21236438073568845,0.38811428391214037,-0.37226490095352976,0.0,0.0,0.0,1.191080007952533,2.176802786434425,-0.24120406498077845,0.24918734765015846,-0.13624654636146172,2.5493541042653084e-05,0.12388703361027688,0.22641427516743395,-0.057448401230254464,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2542.5319109545135,0.0,0.0,0.0,0.3683866806370845,0.6732585392283011,-0.4383027131414599,0.0,0.0,-0.0,0.05282196981663034,0.09653672107906808,-0.12210420840199186,0.0,0.0,0.0,0.34539575851735704,0.6312406394088222,-0.6727817712253579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13529526386646157,0.24726380323445338,-0.2548307828470359,0.0,0.0,0.0,0.012683930987480772,0.023180981553230007,-0.04190798426294916,0.0,0.0,0.0,-0.04460932460839694,-0.08152740123467707,-0.03199516785001727,0.0,0.0,-0.0,0.08316131130374532,0.15198449322826388,-0.17369126395605583,0.0,0.0,0.0,37.596884197337,0.0,-717.3912864020759,19.128215498229554,19.242697358229552,0.8212997285617388,0.05019524253384131,73.17312061549762,0.9996573249755574,0.0,0.026176948307873156,0.5987901609974156,0.0,898.6948032352377,241.3138568302254,95.36112000747495,0.0,1819.598565557483,1078550.4057389393,1.7591135190381801,0.0,16.73684713647926,1.9444888348446192,1.9444888348446192,-0.05551116515538075
0.6666439218524086,7.467978538234116,2.592817802192512,4.766277455780077,2555.7285337272288,1.2473155706766303,-0.6784177935986024,2.7757426878577407e-05,1.1227526454238956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9534716098588563,-3.215157695312915,0.0,0.0,0.0,0.0,0.0,0.0,0.12721862056142538,0.23386105519323477,-0.24684244124044702,0.0,0.0,0.0,0.20987790891426025,0.38581041850504877,-0.37511955670511826,0.0,0.0,0.0,1.1874251648975083,2.1827986877492496,-0.24319977336465082,0.2498871468886567,-0.13582527493659072,2.7757426878577407e-05,0.12351131217526351,0.2270460539985321,-0.057871079650357996,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2558.401084713018,0.0,0.0,0.0,0.36726944691007335,0.6751371773690542,-0.44163282381157004,0.0,0.0,-0.0,0.05220350292003318,0.09596367437239635,-0.1230219927622292,0.0,0.0,0.0,0.3413516866357211,0.6274935640421925,-0.6786305912339448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13371115705904293,0.24579603318240675,-0.25677536682721536,0.0,0.0,0.0,0.012535420974285276,0.023043378110850637,-0.04221334587464493,0.0,0.0,0.0,-0.04447403458676667,-0.08175489257203387,-0.03223711324011843,0.0,0.0,-0.0,0.08218761573166565,0.15108230582914664,-0.1750069010787267,0.0,0.0,0.0,37.59279886324809,0.0,-717.3133335839105,19.118515345934988,19.232997205934986,0.8212459281452139,0.050451832097364056,73.16517080468608,0.9996573249755574,0.0,0.026176948307873156,0.6046974956025755,0.0,898.7510077459546,241.45414832786605,96.19342836583023,0.0,1835.4799551095987,1084058.197990912,1.7678543365850345,0.0,16.820010460247897,1.9400096685874133,1.9400096685874133,-0.059990331412586625
0.6683229883297523,7.434847216159568,2.5845666246836143,4.765271246600466,2557.8579725956365,1.2509741855088996,-0.6783804801912752,2.8882818820412555e-05,1.1227495200027413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.953471619443377,-3.2159802882792548,0.0,0.0,0.0,0.0,0.0,0.0,0.1264617314373082,0.2331626150237351,-0.2477982500957802,0.0,0.0,0.0,0.2086292370928821,0.38465817238235533,-0.3765802164837235,0.0,0.0,0.0,1.1855695668473754,2.185883721945899,-0.24422061024052838,0.2502471222944038,-0.1356113824686925,2.8882818820412555e-05,0.12332050399678479,0.2273710067949656,-0.05808733143029169,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.5412928973146,0.0,0.0,0.0,0.3667020655670888,0.6761034470306436,-0.44333671892131343,0.0,0.0,-0.0,0.05189291738289545,0.09567707306146374,-0.123491575960202,0.0,0.0,0.0,0.3393208095677775,0.625619516604634,-0.6816246996763651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13291564048997087,0.24506194848011884,-0.257770350761064,0.0,0.0,0.0,0.01246084129593477,0.022974557670011143,-0.042369572431684877,0.0,0.0,0.0,-0.04440532825226463,-0.08187190178886694,-0.03236091700652165,0.0,0.0,-0.0,0.081698639257861,0.1506310893955061,-0.17568005867044503,0.0,0.0,0.0,37.59079336452511,0.0,-717.2750663886503,19.113753804671937,19.228235664671935,0.8212200961713942,0.050582590404435086,73.16126824542073,0.9996573249755574,0.0,0.026176948307873156,0.6076841861619025,0.0,898.7794242092973,241.52567257065738,96.30669376408302,0.0,1837.6411876556504,1086864.9752346894,1.7723116488676278,0.0,16.862418953790772,1.9377700854588105,1.9377700854588105,-0.06222991454118947
0.6767183207164712,7.273802615156031,2.5432201233850407,4.759562099199929,2571.08965481914,1.2687099689434347,-0.6777786776192032,3.4207602528584825e-05,1.1227338491706282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.953471598283688,-3.2200193694283152,0.0,0.0,0.0,0.0,0.0,0.0,0.12273805960057742,0.22970062874308902,-0.2525203292172678,0.0,0.0,0.0,0.20248613905324694,0.37894678801059173,-0.38379681761505785,0.0,0.0,0.0,1.175894203844215,2.2006523002562575,-0.24926853985576902,0.2519715061056118,-0.13449645890647052,3.4207602528584825e-05,0.12232456252595135,0.22892678126387903,-0.059155386369241614,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2573.826203707653,0.0,0.0,0.0,0.36374056457818527,0.6807296502394948,-0.4517543793254788,0.0,0.0,-0.0,0.05036492790506454,0.09425646489802621,-0.12581122049671176,0.0,0.0,0.0,0.3293294918162045,0.6163303508300557,-0.6964369503353073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12900193298708967,0.24142328152032255,-0.2626860013704373,0.0,0.0,0.0,0.012093931217539659,0.02263343264253024,-0.04314110866509386,0.0,0.0,0.0,-0.0440467089918896,-0.0824321060836888,-0.032972619868509606,0.0,0.0,-0.0,0.0792930188488558,0.1483945268793715,-0.17900553539465283,0.0,0.0,0.0,37.58200839742949,0.0,-717.1074392307016,19.09290239554574,19.20738425554574,0.8211049671244024,0.05122551369769679,73.14417373071382,0.9996573249755574,0.0,0.026176948307873156,0.6226595194096902,0.0,898.9219050039893,241.88266084413883,97.00686106061394,0.0,1851.0011755450341,1100665.0800703447,1.7942010843863065,0.0,17.070683021012684,1.9265721698157958,1.9265721698157958,-0.07342783018420408
0.678210824251888,7.248042026603105,2.536055778520878,4.757788067428319,2576.183944671982,1.271342678094916,-0.6775202988987719,3.5025542365092234e-05,1.122731035191469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9534715856757607,-3.2206717566605607,0.0,0.0,0.0,0.0,0.0,0.0,0.12211843711130688,0.22910122503963806,-0.2532533679546394,0.0,0.0,0.0,0.20146392177254974,0.37795792651122484,-0.38491719665028495,0.0,0.0,0.0,1.1740778991692435,2.2026390824151685,-0.250055639393422,0.25220439798866756,-0.13428735906580702,3.5025542365092234e-05,0.1221372696713573,0.2291365560075103,-0.05932109565508239,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2578.9287648855247,0.0,0.0,0.0,0.36318363629440703,0.6813534299784699,-0.453061032207647,0.0,0.0,-0.0,0.05011066902153628,0.09401050268867908,-0.12617123270113578,0.0,0.0,0.0,0.32766692716288154,0.614722037013684,-0.6987414570180199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12835068838457356,0.24079328755890236,-0.263449098135441,0.0,0.0,0.0,0.012032877036053774,0.0225743707086471,-0.04326079536565384,0.0,0.0,0.0,-0.04397926845752583,-0.0825076419114553,-0.03306758216583361,0.0,0.0,-0.0,0.0788927213544943,0.14800729141784894,-0.1795217162957924,0.0,0.0,0.0,37.580635062827966,0.0,-717.0812344454519,19.089643465191504,19.204125325191505,0.8210862679062293,0.05132563242176421,73.14150145867819,0.9996573249755574,0.0,0.026176948307873156,0.6253486245760432,0.0,898.9474901496686,241.94092667169252,97.27445639330823,0.0,1856.1071986651716,1102813.7153503562,1.7975854652789325,0.0,17.102883254277035,1.9245814292570378,1.9245814292570378,-0.07541857074296231
0.6800764536711588,7.212488635121838,2.526744414074047,4.756647490666532,2591.534504359083,1.2753370336503012,-0.6773102362101895,3.616440602123745e-05,1.122727518713084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9534715673750473,-3.2215750828393763,0.0,0.0,0.0,0.0,0.0,0.0,0.12129229041481528,0.22833512782612103,-0.2543344426941247,0.0,0.0,0.0,0.2001009928211832,0.3766940637174888,-0.38656944769363727,0.0,0.0,0.0,1.1718311571985538,2.2059965742404124,-0.25121122907362997,0.25259639008111057,-0.1340284815727082,3.616440602123745e-05,0.1219058031415732,0.2294900776288507,-0.05956554797514587,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2594.291515251594,0.0,0.0,0.0,0.36249535452592113,0.6824046510209295,-0.45498811608034107,0.0,0.0,-0.0,0.049771663997803514,0.09369613865968414,-0.12670223029686964,0.0,0.0,0.0,0.3254502188932005,0.6126664528955187,-0.7021373563693449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1274823797187438,0.23998809297035065,-0.26457449608178746,0.0,0.0,0.0,0.011951473098632232,0.02249888371597037,-0.04343736949451275,0.0,0.0,0.0,-0.04389592183712324,-0.08263493820956565,-0.03320764691819941,0.0,0.0,-0.0,0.07835900210074359,0.14751236620077163,-0.1802830098333767,0.0,0.0,0.0,37.57899937765535,0.0,-717.050023713095,19.085761570341923,19.200243430341924,0.8210656695289462,0.05147155087135005,73.13831873209716,0.9996573249755574,0.0,0.026176948307873156,0.6287090634858198,0.0,898.97946259918,242.0226286646792,98.0783428209075,0.0,1871.4462654716028,1105945.77269008,1.8025557324068915,0.0,17.15017218716728,1.9220930035585901,1.9220930035585901,-0.07790699644140996
0.6800764536711588,7.208517120348916,2.52635666537679,4.757875634890437,2591.532425924746,1.2761478769264252,-0.6774612588037356,3.6311602405722336e-05,1.1227275310963825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9534715673750473,-3.221676239750086,0.0,0.0,0.0,0.0,0.0,0.0,0.1212313950438375,0.22831445300807812,-0.25451952501446873,0.0,0.0,0.0,0.20000053116653724,0.3766599556006198,-0.38685223301592364,0.0,0.0,0.0,1.1718823580015547,2.2070012471953335,-0.25140392651073173,0.2527123311260797,-0.1340341109375796,3.6311602405722336e-05,0.12191137487443202,0.22959505547101747,-0.05960747924425329,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2594.291515251594,0.0,0.0,0.0,0.36251192245973496,0.6827168099102763,-0.45531810034094367,0.0,0.0,-0.0,0.04974667589729884,0.09368765485503895,-0.12679320782369782,0.0,0.0,0.0,0.32528682506374507,0.6126109784376234,-0.7027149937086451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12741837658400576,0.23996636302366287,-0.2647671593054309,0.0,0.0,0.0,0.011945472804750541,0.02249684653346839,-0.043467673684216605,0.0,0.0,0.0,-0.043897928110358524,-0.0826727387000725,-0.033231637123668153,0.0,0.0,-0.0,0.07831966159125157,0.14749900955539116,-0.18041339107630905,0.0,0.0,0.0,37.57899937898339,0.0,-717.0500237384356,19.085761570341923,19.200243430341924,0.8210656695289462,0.05149509536068761,73.13831873209716,0.9996573249755574,0.0,0.026176948307873156,0.6286972315336524,0.0,898.9793500078902,242.03239863105165,98.07823312974915,0.0,1871.444172439617,1106451.6738076292,1.8033949754253242,0.0,17.15815705111031,1.9220930035585901,1.9220930035585901,-0.07790699644140996
0.6834695989338571,7.144232984667756,2.5093337161074487,4.75584921447928,2613.730431032532,1.2834204247677765,-0.6770091224234713,3.834136025423606e-05,1.1227211277952587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9534715281985107,-3.2233188151710643,0.0,0.0,0.0,0.0,0.0,0.0,0.11973238996287258,0.22692439192806552,-0.25650367805842494,0.0,0.0,0.0,0.19752755943915662,0.3743667133735885,-0.38988476829611785,0.0,0.0,0.0,1.167712977375333,2.2131248069127696,-0.25352497317627654,0.2534273009105377,-0.13355373036062418,3.834136025423606e-05,0.12148166569704551,0.23023972984468774,-0.06005607225836525,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2616.511898796158,0.0,0.0,0.0,0.36123415243906687,0.6846337938406147,-0.4588549244948445,0.0,0.0,-0.0,0.049131566915799445,0.09311725048082692,-0.1277677179919962,0.0,0.0,0.0,0.3212647101374491,0.6088811809276758,-0.708951952551337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12584287055408128,0.23850536089542887,-0.26683266732669725,0.0,0.0,0.0,0.01179776911444512,0.022359877583946464,-0.04379169255323416,0.0,0.0,0.0,-0.043743198146918245,-0.08290487347288691,-0.03348872282341442,0.0,0.0,-0.0,0.07735125261911786,0.14660098216456235,-0.18181059409505065,0.0,0.0,0.0,37.57622675774332,0.0,-716.9971189735705,19.079182888975698,19.1936647489757,0.8210288909836615,0.05176189773921572,73.13292384033605,0.9996573249755574,0.0,0.026176948307873156,0.634816414496683,0.0,899.037570162417,242.18247247361052,99.24110561629355,0.0,1893.6331013057693,1112178.4109010529,1.8124828958394212,0.0,17.244622838061,1.9175671369620155,1.9175671369620155,-0.08243286303798436
