Time(s),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),EstimatedIntegrationError,EulerAngleX(rad),EulerAngleY(rad),EulerAngleZ(rad),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),TimeStep(s),VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s)
0,0.0,0.0,0.0,5.4068936489631805e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.01,0.0,0.0,0.0
0.01,0.0,0.0,0.0,2.5154050451877546e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.010094640402904214,0.0,0.0,0.0
0.020094640402904214,0.0,0.0,0.0,5.4134008393545984e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.010193193205446802,0.0,0.0,0.0
0.030287833608351016,0.0,0.0,0.0,3.9595659365784835e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.010289853966583468,0.0,0.0,0.0
0.04057768757493448,0.0,0.0,0.0,4.824937349147356e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.01038902824336365,0.0,0.0,0.0
0.05096671581829813,0.0,0.0,0.0,1.550189699288154e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,0.010488362522687748,0.0,0.0,0.0
0.06145507834098588,0.0,0.0,0.0,8.564672560816069e-08,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,-8.189747507179809e-07,0.0,874.6031600575647,0.010592187756060516,-0.0006166844129967546,0.0,-0.005867360258489444
0.0720472660970464,0.0,0.0,0.0,2.2362040871627114e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,3.771211812409928e-05,0.0,874.6036637921143,0.010698785002848751,0.006526735577677793,0.0,0.062097740982367505
0.08274605109989515,0.0,0.0,0.0,4.203408620869098e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.00019512219080558704,0.0,874.6052999051315,0.010804184894617805,0.021454630737337936,0.0,0.2041271760657994
0.09355023599451295,0.0,0.0,0.0,6.869368451701368e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0005583966567353374,0.0,874.6088959899364,0.010908610709180616,0.04457076540485644,0.0,0.4240625060654598
0.10445884670369357,0.0,0.0,0.0,3.3972356567465555e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0012322253170956397,0.0,874.615448089041,0.01101125004960131,0.0781929815292717,0.0,0.7439565240317857
0.11547009675329488,0.0,0.0,0.0,1.4505017387627056e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0023484335326002547,0.0,874.6262104121746,0.011118793401529006,0.12383431992272724,0.0,1.1782048516856236
0.12658889015482389,0.0,0.0,0.0,2.5321949005992333e-06,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.004049327658011461,0.0,874.6425369747699,0.011229672259145923,0.18104816665023934,0.0,1.7225582412792038
0.1378185624139698,0.0,0.0,0.0,3.270541229600341e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.006462629815388069,0.0,874.6656430134447,0.011343126363187683,0.2471627684755662,0.0,2.3515966587911734
0.1491616887771575,0.0,0.0,0.0,2.6459621869219177e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.00968674162375276,0.0,874.6964647877985,0.01145443051475803,0.3193943305881475,0.0,3.0388340658280875
0.16061611929191552,0.0,0.0,0.0,5.4024004871846514e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.013803061115260844,0.0,874.7357767184753,0.011567669577967732,0.39769105456386133,0.0,3.7837776333046964
0.17218378886988325,0.0,0.0,0.0,0.00010038663160327724,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.018908235056150743,0.0,874.7844983615673,0.011678967997559603,0.48308785910403274,0.0,4.596273954925897
0.18386275686744286,0.0,0.0,0.0,5.813080473870358e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.02508522624086785,0.0,874.8434190271164,0.011786048467011284,0.5722488026703197,0.0,5.444583667097923
0.19564880533445414,0.0,0.0,0.0,5.593619380838759e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.032380398042131026,0.0,874.9129797773996,0.011899218913991594,0.6630747107430682,0.0,6.30873445838777
0.20754802424844573,0.0,0.0,0.0,5.5242891287575215e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.04084005394914497,0.0,874.9936212364553,0.012013870688893702,0.7567592236773586,0.0,7.2000830581609385
0.21956189493733944,0.0,0.0,0.0,3.731099622806481e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0505390281289326,0.0,875.0860554206931,0.012129846762778923,0.8558061969142294,0.0,8.142452059624157
0.23169174170011836,0.0,0.0,0.0,3.849908747511354e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.061556322880770814,0.0,875.1910340021193,0.012249257849066164,0.9581880491515259,0.0,9.11655031530816
0.24394099954918452,0.0,0.0,0.0,6.348341767489019e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0739389445706237,0.0,875.3090042572571,0.012369843290597204,1.0605355473085754,0.0,10.090321713752203
0.2563108428397817,0.0,0.0,0.0,3.6803610893098944e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.08771089729710803,0.0,875.4401945828478,0.01248867050030833,1.1637395704875675,0.0,11.072242403419171
0.26879951334009006,0.0,0.0,0.0,4.8844852563413756e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.10292661349350096,0.0,875.5851228438661,0.012612119287485957,1.271098013794968,0.0,12.093689760283771
0.281411632627576,0.0,0.0,0.0,2.5559349732498587e-06,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.11967683985849734,0.0,875.7446524942156,0.01273542194684546,1.382741842057925,0.0,13.155909831442182
0.2941470545744215,0.0,0.0,0.0,6.127087785858365e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.1380230404917183,0.0,875.9193683212428,0.012865983188914187,1.4955046630797642,0.0,14.228776407530233
