Time(s),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),EulerAngleX(rad),EulerAngleY(rad),EulerAngleZ(rad),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),TimeStep(s),VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s)
0,0.0,0.0,0.0,-3.141592653589793,-8.659560562354932e-17,1.5707963267948963,1.0,0.0,0.0,0.0,0.0,12.35,0.01,0.0,0.0,50.0
0.01,-0.0004876322310930885,-0.00016334800499841562,6.47625682594096e-19,3.1415902175723844,8.160213867059323e-07,1.5707963267939025,0.999999999999175,-1.218008704519443e-06,-4.080106933965555e-07,2.107467965344686e-06,-6.290601064528318e-06,12.850833127311695,0.01,0.0004217304328512609,-0.0012588267540390749,50.299954413723704
0.02,-0.0009809677901286974,-0.00032860757476459244,1.2027185003471022e-18,3.1415828805991146,3.273779350135192e-06,1.5707963267788994,0.9999999999867215,-4.886495339301982e-06,-1.6368896751297056e-06,8.446021431612968e-06,-2.5210586996333723e-05,13.357332245055817,0.009999999999999998,0.0008466002537879015,-0.0025270202303932362,50.999858758237515
0.03,-0.0014814654141813528,-0.0004962675711687323,1.7115399549487329e-18,3.14157057434187,7.396174692539455e-06,1.5707963267132456,0.9999999999322255,-1.1039623961304776e-05,-3.6980873465299456e-06,1.9049480460057407e-05,-5.686085971903725e-05,13.87083009326437,0.010000000000000002,0.0012744704154288209,-0.0038041642962120155,51.699700339189626
0.04,-0.001988978951267235,-0.0006662790352376299,2.9142346722521112e-18,3.141553227903259,1.3206969395330625e-05,1.570796326534549,0.999999999783899,-1.9712843264661238e-05,-6.6034846989436715e-06,3.394057075807637e-05,-0.00010130919993237686,14.391326039281491,0.010000000000000002,0.001703881023267673,-0.00508590091812214,52.399478152764374
0.05,-0.002503353118345694,-0.0008385899498298282,4.3481989423465824e-18,3.141530771892845,2.0729420629762654e-05,1.5707963261535092,0.9999999994676184,-3.094084846408355e-05,-1.0364710319700334e-05,5.31272887946814e-05,-0.00015857941919824692,14.918819440420057,0.010000000000000002,0.002133346160814658,-0.00636779441150282,53.09919119651382
0.060000000000000005,-0.0030244232401889365,-0.001013145152054621,4.9032156235208355e-18,3.1415031385197643,2.9986249734201337e-05,1.570796325452782,0.9999999988859847,-4.475753498460746e-05,-1.4993124881599718e-05,7.660264272804813e-05,-0.0002286505868556317,15.453309643975006,0.010000000000000002,0.002561354123853977,-0.007645332140239367,53.79883846928598
0.07,-0.0035520149913330188,-0.0011898862467238668,6.013326929902537e-18,3.141470261687934,4.099961031978234e-05,1.5707963242858778,0.9999999979174069,-6.119595085281517e-05,-2.049980519688424e-05,0.0001043443958210432,-0.00031145626436717116,15.994795987235916,0.009999999999999995,0.0029863676839808556,-0.008913925303890676,54.49841897114727
0.08,-0.00408594414169567,-0.0013687515210324642,7.35470561300688e-18,3.141432077093834,5.3791055515700334e-05,1.5707963224760901,0.999999996415214,-8.028824780637277e-05,-2.6895527841338583e-05,0.0001363148126435138,-0.00040688374798937365,16.543277797498774,0.009999999999999995,0.0034068243826174036,-0.010168909815848844,55.197931703299204
0.09,-0.004626016306469806,-0.001549675860671207,7.955912689378953e-18,3.1413885223267974,6.838150436737131e-05,1.5707963198154646,0.9999999942067997,-0.00010206563114170565,-3.419075235515821e-05,0.00017246040837214674,-0.0005147733206943531,17.098754392076895,0.009999999999999995,0.003821136856711638,-0.011405547276084185,55.89737566798936
0.09999999999999999,-0.005172026700925237,-0.0017325906675836997,8.74213942581685e-18,3.1413395369717896,8.479120740279128e-05,1.570796316063813,0.9999999910928037,-0.00012655830832274004,-4.239560402826731e-05,0.00021271170151076317,-0.0006349175143069495,17.661225078310903,0.009999999999999995,0.004227693197327027,-0.012619026042077763,56.59674986841651
