AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),Sustainer.AltimeterMassFX(N),Sustainer.AltimeterMassFY(N),Sustainer.AltimeterMassFZ(N),Sustainer.AltimeterMassMX(Nm),Sustainer.AltimeterMassMY(Nm),Sustainer.AltimeterMassMZ(Nm),Sustainer.GeneralMassFX(N),Sustainer.GeneralMassFY(N),Sustainer.GeneralMassFZ(N),Sustainer.GeneralMassMX(Nm),Sustainer.GeneralMassMY(Nm),Sustainer.GeneralMassMZ(Nm),Sustainer.MotorFX(N),Sustainer.MotorFY(N),Sustainer.MotorFZ(N),Sustainer.MotorMX(Nm),Sustainer.MotorMY(Nm),Sustainer.MotorMZ(Nm),Sustainer.NoseconeFX(N),Sustainer.NoseconeFY(N),Sustainer.NoseconeFZ(N),Sustainer.NoseconeMX(Nm),Sustainer.NoseconeMY(Nm),Sustainer.NoseconeMZ(Nm),Sustainer.TailFinsFX(N),Sustainer.TailFinsFY(N),Sustainer.TailFinsFZ(N),Sustainer.TailFinsMX(Nm),Sustainer.TailFinsMY(Nm),Sustainer.TailFinsMZ(Nm),Sustainer.UpperBodyTubeFX(N),Sustainer.UpperBodyTubeFY(N),Sustainer.UpperBodyTubeFZ(N),Sustainer.UpperBodyTubeMX(Nm),Sustainer.UpperBodyTubeMY(Nm),Sustainer.UpperBodyTubeMZ(Nm),TotalFX(N),TotalFY(N),TotalFZ(N)
-0.0733765172828896,-0.0876592882517722,3.119945915231577,-0.0032761001675942,0.0029719851236861,-0.0013206808907115,0.0,0.0,0.0,0.0,0.0,0.0,-0.0396019558558429,-0.0482965654831411,-0.9163323764163632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3368625887265133,0.0,0.0,0.0,-0.0142372660330623,-0.0168968345827936,-0.0281578519352031,0.0,0.0,6.492258863513758e-06,-0.0548464343975833,-0.0656677243804935,-0.0462159595732219,-0.0007704549819818,0.000923321812649,-0.0014004755159199,-0.004292816852244,-0.005094729288485,-0.142542861986511,-6.130152363880135e-07,2.2453020785145853e-07,7.330236634487654e-05,-0.1129784731387326,-0.1359558537349134,2.203613538815214
-0.0723522562167952,-0.0886260873712421,3.119941540341781,-0.0032896047955219,0.0029141029279256,-0.0013208804265959,0.0,0.0,0.0,0.0,0.0,0.0,-0.0393578574614105,-0.0486103823960679,-0.9163262992422688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3368625887265133,0.0,0.0,0.0,-0.014071613710796,-0.017125814862399,-0.0281586191516193,0.0,0.0,6.491998528708699e-06,-0.0540242501664338,-0.0663200430989635,-0.0462156833841548,-0.0007815220643806,0.0009136834069705,-0.0014006718508682,-0.0042563923395653,-0.0051802294098795,-0.1425467458489583,-4.611986744348879e-07,1.4486227185129256e-07,7.329942574360868e-05,-0.1117101136782057,-0.13723646976731,2.203615241099512
-0.0330668559855128,-0.1109058332732068,3.1144365481871463,-0.0042127001345143,0.0014572083418722,-0.0013132088263105,0.0,0.0,0.0,0.0,0.0,0.0,-0.0178808343241724,-0.0603802897072963,-0.9160158976365264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.332916868475992,0.0,0.0,0.0,-0.006449059847474,-0.0214524391920625,-0.0283680958781342,0.0,0.0,6.551321996984148e-06,-0.0246608442745588,-0.0829437024600406,-0.0465050492298905,-0.0010840484474497,0.0005519965587796,-0.0013937294692971,-0.0019569518634799,-0.0065096916211037,-0.1436071751808201,-5.789479001278491e-07,1.720252030460393e-08,7.396932098961631e-05,-0.0509476903096853,-0.1712861229805032,2.19842065055062
-0.0337982058752339,-0.1114099910781664,3.114422447626458,-0.0042350750795853,0.0014804343898566,-0.0013132142157401,0.0,0.0,0.0,0.0,0.0,0.0,-0.0180486228574795,-0.0604645664914475,-0.9160070478744158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.332916868475992,0.0,0.0,0.0,-0.0065977201388418,-0.0215297968908766,-0.0283701486587425,0.0,0.0,6.5513190904784125e-06,-0.0251879488595887,-0.0833128483039914,-0.0465067052647628,-0.0010878510651804,0.0005602139355323,-0.0013937348229704,-0.0020125368768034,-0.0065673458832983,-0.1436175669260285,-6.349848360206533e-07,1.3124757284646795e-08,7.39692881398846e-05,-0.0518468287327135,-0.1718745575696139,2.198415399752042
0.0114239465190753,-0.1180060938956497,3.108944929763611,-0.0045646814957284,-0.00024133883999,-0.0013055735212989,0.0,0.0,0.0,0.0,0.0,0.0,0.0064989088367026,-0.063363043655971,-0.9156846650593372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3290217726991966,0.0,0.0,0.0,0.0021578421064631,-0.022804451344325,-0.0285826396313817,0.0,0.0,6.610640629584252e-06,0.0086014289109193,-0.0881772360422844,-0.0468009480958031,-0.0012382460027992,0.0001065271553395,-0.0013868233233884,0.0006646755016929,-0.0070244065090402,-0.1446932552084004,-6.452528775649864e-07,-4.4204688515058975e-08,7.463916145987428e-05,0.017922855355778,-0.1813691375516207,2.193260264704274
0.0127611042440378,-0.1179404975892445,3.108940999619155,-0.0045337136254723,-0.0002881369903016,-0.001305761596936,0.0,0.0,0.0,0.0,0.0,0.0,0.0068756188697215,-0.0634024164174936,-0.915679188412268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3290217726991966,0.0,0.0,0.0,0.0024248466759573,-0.0228417740288658,-0.0285833220590412,0.0,0.0,6.610385118600805e-06,0.0095872447531977,-0.0880431098459475,-0.0468007411743727,-0.0012388218312734,9.256814421561704e-05,-0.0013870082573992,0.0007490128148827,-0.0070556137144311,-0.1446967098466275,-4.52781574912004e-07,-3.9594210654161776e-08,7.463627534459234e-05,0.0196367231137593,-0.1813429140067382,2.193261811206887
0.0579439670171281,-0.1045252333667246,3.104303607785943,-0.0040967953835733,-0.0020249456102645,-0.0012980626500307,0.0,0.0,0.0,0.0,0.0,0.0,0.0310247084619161,-0.0561473011772973,-0.915371788089065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.325948888202594,0.0,0.0,0.0,0.0112118517205873,-0.0202632821582887,-0.028792599448983,0.0,0.0,6.669716304601772e-06,0.0432658704701103,-0.0779973752313296,-0.0470965508862489,-0.0011833805843869,-0.0003988910207798,-0.0013800386238651,0.0034662448264304,-0.0062645759771062,-0.1457561300814187,-3.1179948286218896e-07,-1.673405598011572e-07,7.530625752972603e-05,0.0889686754790443,-0.160672534544022,2.188931819696878
0.0578083376336248,-0.1053603177008123,3.1042897180056466,-0.0041275598472424,-0.0020248448482403,-0.001298079266282,0.0,0.0,0.0,0.0,0.0,0.0,0.0309731335505974,-0.056314714349768,-0.9153632504854654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.325948888202594,0.0,0.0,0.0,0.011167239393725,-0.0204157794862527,-0.0287946216600571,0.0,0.0,6.669714179374505e-06,0.0431719362622906,-0.0786022683446436,-0.0470981814617297,-0.001191478721741,-0.0003960342895014,-0.0013800552139203,0.0034691619776091,-0.0063422698699159,-0.1457663670751606,-3.2562230140774214e-07,-1.9773697986669774e-07,7.530623345888388e-05,0.0887814711842222,-0.1616750320505803,2.188926467520181
0.0953633074588542,-0.0758973474135212,3.0996312284935974,-0.0030561242506333,-0.0035147433274161,-0.0012905186520595,0.0,0.0,0.0,0.0,0.0,0.0,0.05074008528495,-0.0403087251590913,-0.915044488391509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322876003705991,0.0,0.0,0.0,0.0184400728969247,-0.0147331808329011,-0.0290068692339716,0.0,0.0,6.7290464992446965e-06,0.0711548245488828,-0.0565553438110144,-0.0473970827728015,-0.0009573574882308,-0.0008400735055369,-0.0013732239267102,0.0057684100130466,-0.0046088227696055,-0.1468408232056201,-1.2790790746263856e-07,-4.2475244578859e-07,7.597622815145178e-05,0.1461033927438043,-0.1162060725726125,2.1845867401020884
0.0961836272736248,-0.0749359969787462,3.099627387750044,-0.0030043259007897,-0.0035239780939133,-0.0012907252297719,0.0,0.0,0.0,0.0,0.0,0.0,0.0510115181773749,-0.0400741197866603,-0.9150397012939256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322876003705991,0.0,0.0,0.0,0.0186383843263736,-0.0145735949489053,-0.0290075144836317,0.0,0.0,6.728799936191804e-06,0.0717007346021361,-0.0557925049933967,-0.0473970118338205,-0.000948223196121,-0.0008495892354703,-0.0013734274726899,0.005844508345115,-0.0045698970364442,-0.1468440896384948,-8.071446568935039e-08,-3.079451075316061e-07,7.597344298187239e-05,0.1471951454509998,-0.1150101167654065,2.1845876864561182
0.1185767113050323,-0.0313135528157885,3.094992303408706,-0.0013868375868005,-0.0044568722414314,-0.001283473365991,0.0,0.0,0.0,0.0,0.0,0.0,0.0629152208096705,-0.0170786249021247,-0.9147355468406874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.319803119209388,0.0,0.0,0.0,0.022998269308803,-0.0061223936816296,-0.0292166875254477,0.0,0.0,6.788148187672041e-06,0.0883763700190509,-0.0232738879092828,-0.047691146641134,-0.0005427579456583,-0.0011636213698801,-0.0013669051315587,0.0072020719771784,-0.001917271224876,-0.1479029816341001,-5.702835381914236e-09,-3.679120702465473e-07,7.664361738008045e-05,0.1814919321147029,-0.0483921777179133,2.180256756568019
0.1190620786495445,-0.0319390336050502,3.094979101003394,-0.0014061884503188,-0.0044777925590531,-0.0012834747646223,0.0,0.0,0.0,0.0,0.0,0.0,0.0629958245879447,-0.0172187758650806,-0.9147273719168048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.319803119209388,0.0,0.0,0.0,0.0230742041827875,-0.0062504160593728,-0.0292186062694,0.0,0.0,6.788145936952132e-06,0.0887296767885412,-0.0237224931684014,-0.0476927170880409,-0.0005498072844545,-0.0011673802796116,-0.0013669065024994,0.0072581976782157,-0.001966124377276,-0.147912694848553,-3.446325243578669e-09,-4.067198626729621e-07,7.664359194018347e-05,0.1820579032374893,-0.0491578094701308,2.180251729086589
0.1236429895462466,0.0172799024792835,3.0903265281181627,0.000462278488939,-0.0047468140418657,-0.0012765015680045,0.0,0.0,0.0,0.0,0.0,0.0,0.0651844686509576,0.0087945714097522,-0.9144125343079136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3167302347127854,0.0,0.0,0.0,0.0239573363528341,0.0032795783521729,-0.0294305992684939,0.0,0.0,6.847500946315598e-06,0.0921174629097373,0.0129642960539592,-0.0479872450755293,-5.415981781700969e-05,-0.0013070144881841,-0.0013606629113186,0.0075681902836751,0.0010360280731513,-0.1489858622505996,4.3487738918740144e-08,-3.85228764114658e-07,7.731384236778276e-05,0.1888274581972042,0.0260744738890358,2.1759139938102487
0.1234980273001691,0.0184455810757747,3.0903238503400945,0.0005004126647874,-0.004717522703499,-0.00127669263944,0.0,0.0,0.0,0.0,0.0,0.0,0.0651940239004534,0.0091320013103223,-0.9144085453632932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3167302347127854,0.0,0.0,0.0,0.0239716966324348,0.0035170317016869,-0.0294310882896069,0.0,0.0,6.847268668832223e-06,0.0919386134953577,0.013815309779583,-0.0479869582718771,-4.201472878077859e-05,-0.0013066731063376,-0.0013608511267082,0.0075877171723766,0.0011132395945047,-0.1489883378112066,3.4669820038663396e-08,-2.612448651696606e-07,7.731121859929434e-05,0.1886920512006226,0.027577582386097,2.1759153049768014
0.1065731606243932,0.0659588562899346,3.085689476160632,0.0023197968584418,-0.0041685787326342,-0.0012697553994698,0.0,0.0,0.0,0.0,0.0,0.0,0.056558334326957,0.0342099287819926,-0.914107844861752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3136573502161824,0.0,0.0,0.0,0.0206942346929877,0.0127705927952292,-0.0296400961642744,0.0,0.0,6.906649640891704e-06,0.0793512631949913,0.0491599858633715,-0.048281384206425,0.0004758341783506,-0.0012205090226446,-0.0013546438111615,0.0065276627364141,0.0040282776313339,-0.1500463936848509,1.1723906935667497e-07,-1.624137390450262e-07,7.798176205084324e-05,0.1631314949513503,0.1001687850719272,2.17158163129888
0.1073067888176092,0.0659072215822384,3.0856769656561283,0.002322498012993,-0.0041950980971441,-0.0012697648176488,0.0,0.0,0.0,0.0,0.0,0.0,0.0567023392267643,0.0341788868238177,-0.9141000847107652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3136573502161824,0.0,0.0,0.0,0.020829238141565,0.0127434597733621,-0.0296419231848291,0.0,0.0,6.906645248828997e-06,0.0798800641137353,0.049127377758693,-0.0482828188052181,0.0004740374001821,-0.0012277542751056,-0.0013546531753143,0.0065974865623089,0.0040363840501832,-0.1500556425700066,1.4025311942628705e-07,-1.6875788893056845e-07,7.798171241671676e-05,0.1640091280443735,0.1000861084060561,2.171576880945363
0.0733097845621844,0.1036883209861074,3.0810203347703786,0.0038119600287439,-0.002966891017804,-0.0012627644944984,0.0,0.0,0.0,0.0,0.0,0.0,0.0388738532314556,0.0540904762085127,-0.9137894680632256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3105844657195798,0.0,0.0,0.0,0.0142466434835335,0.0200952776430378,-0.029853578329031,0.0,0.0,6.966036916607447e-06,0.0545431466327771,0.0772174683916921,-0.0485834529633659,0.0009254661089103,-0.0009464621290105,-0.0013483829077863,0.0045199944458737,0.0063755749513774,-0.1511270996568039,2.694970297958921e-07,-4.923071312442353e-08,7.865237637129606e-05,0.1121836377936401,0.1577787971946201,2.167230866707153
0.0724158537834548,0.1042985494508245,3.081018617633951,0.0038148460826999,-0.0029230252720402,-0.0012629533191314,0.0,0.0,0.0,0.0,0.0,0.0,0.038644044541529,0.0543070759857601,-0.9137863683817506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3105844657195798,0.0,0.0,0.0,0.0140908120688009,0.0202509052902192,-0.0298538924534585,0.0,0.0,6.9658022815779285e-06,0.0538475727506362,0.0776127559875538,-0.0485832657903257,0.0009326965706713,-0.0009378131365356,-0.0013485688473692,0.0044774689640176,0.0064348881730514,-0.1511286898418441,1.84888032989542e-07,-3.011367117920527e-08,7.86497259561401e-05,0.1110598983249839,0.1586056254365846,2.1672322492522005
0.0247302647581305,0.1245608899719543,3.076721822566757,0.0046629788958903,-0.0011536449255692,-0.0012560240082643,0.0,0.0,0.0,0.0,0.0,0.0,0.013919614817356,0.0654039459986325,-0.9134893018740542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.307853571428571,0.0,0.0,0.0,0.004833727576588,0.024230981377287,-0.0300627016694373,0.0,0.0,7.025214100368158e-06,0.018369065266181,0.0926728482930646,-0.0488833071423218,0.001231687152317,-0.0004843674385915,-0.0013423698396136,0.0015274719153615,0.0076570603016025,-0.1521857400500546,1.990972161384135e-07,-8.868613139594298e-11,7.932061724895654e-05,0.0386498795754866,0.1899648359705868,2.163232520692703
0.0252064797581586,0.1250349323763025,3.076709930625868,0.0046826827253525,-0.001167669851779,-0.0012560318649907,0.0,0.0,0.0,0.0,0.0,0.0,0.0140253791887656,0.065483378665009,-0.9134819934317588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.307853571428571,0.0,0.0,0.0,0.004933181910802,0.0243076999868628,-0.0300644333916206,0.0,0.0,7.025211412869644e-06,0.01870841587288,0.093016452159112,-0.0488847009026792,0.0012355494769886,-0.0004898995317842,-0.0013423776632577,0.0015648819744764,0.0077107802303276,-0.1521945065084029,2.2167029510922705e-07,6.698195045696779e-11,7.93205868540539e-05,0.0392318589469242,0.1905183110413115,2.163227937194109
-0.0269680156674152,0.1254666242105674,3.072643946707965,0.0047949925443975,0.0008208339831272,-0.001249417508253,0.0,0.0,0.0,0.0,0.0,0.0,-0.0132672608220911,0.0659862839358261,-0.9131758168626996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.305368298969072,0.0,0.0,0.0,-0.005184552213142,0.02441226431928,-0.0302757446212483,0.0,0.0,7.084633250260514e-06,-0.0201402492136532,0.0933170320129925,-0.0491843850357019,0.0013400288015732,4.5583791302659615e-05,-0.0013364937324202,-0.0016432142406199,0.0077373278782947,-0.1532642226041564,1.8076731751582496e-07,4.429382690052272e-08,7.999159091699e-05,-0.0402352764895064,0.1914529081463935,2.1594681298452656
-0.0279148155981737,0.1252108301577524,3.072643207628356,0.0047672525525381,0.0008483008718238,-0.0012496126947217,0.0,0.0,0.0,0.0,0.0,0.0,-0.0135589742350771,0.0659565563896939,-0.9131736795181602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.305368298969072,0.0,0.0,0.0,-0.0053846225442315,0.0243961728590721,-0.0302759118529154,0.0,0.0,7.0844150729144745e-06,-0.0208217295243418,0.0930741014381397,-0.0491841103105286,0.0013384323265435,5.5577771406315866e-05,-0.0013366862361326,-0.0017084635296003,0.0077405558605405,-0.1532650691772721,1.165023721581813e-07,3.0565369261660466e-08,7.998912633799955e-05,-0.0414737898332508,0.1911673865474464,2.159469528110195
-0.0759603730344202,0.1033085658238197,3.0685972159982007,0.004038807848262,0.0027041588505129,-0.0012432935402106,0.0,0.0,0.0,0.0,0.0,0.0,-0.0389662733994809,0.0551147737633073,-0.9128803735492852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3028830265095723,0.0,0.0,0.0,-0.0147498964723558,0.0201462489498524,-0.0304846005068725,0.0,0.0,7.1438707477248e-06,-0.05656588673123,0.0768184714661496,-0.0494797009374464,0.0012056915268683,0.0005881341115675,-0.0013310979232094,-0.0046445898308343,0.0063438454078177,-0.1543215090670527,5.834854749583645e-08,7.413223644303485e-08,8.066051225112255e-05,-0.1149266464339011,0.1584233395871271,2.1557168424489155
-0.0760179048589242,0.1039084733563934,3.0685862489115934,0.0040595998978517,0.0027102027096285,-0.0012432963373266,0.0,0.0,0.0,0.0,0.0,0.0,-0.0389607929310617,0.0552314960857343,-0.9128735529168924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3028830265095723,0.0,0.0,0.0,-0.0147460499457043,0.0202587160241402,-0.0304862019613621,0.0,0.0,7.143868438165708e-06,-0.0566120056154958,0.0772478690987619,-0.0494809595624382,0.0012117518121199,0.0005877100003727,-0.0013311006919136,-0.004659849297724,0.0064018882334913,-0.1543296160741787,5.922661969238718e-08,8.981507330093282e-08,8.066048614883746e-05,-0.1149786977899859,0.1591399694421277,2.1557126959947013
-0.1117894275904899,0.0648492476955833,3.0645225636630857,0.0026504116754569,0.0041340203140537,-0.0012370397817955,0.0,0.0,0.0,0.0,0.0,0.0,-0.0581070885539747,0.0350567198611656,-0.9125719906208382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3003977540500733,0.0,0.0,0.0,-0.021727405674287,0.0126620691700504,-0.0306972175342096,0.0,0.0,7.2033490044604425e-06,-0.0832189647515109,0.0481992535770666,-0.0497801373795432,0.0008775205050644,0.0010257273217068,-0.0013255752836167,-0.0068430571646919,0.0039879249484663,-0.1553978354732345,6.965493693530776e-09,1.408378836205212e-07,8.133215281673525e-05,-0.1698965161444646,0.099905967556749,2.151950573042248
-0.1121428129126646,0.0640492238231625,3.0645232757568293,0.0026166146828341,0.0041299872732517,-0.0012372212880204,0.0,0.0,0.0,0.0,0.0,0.0,-0.0582586334305928,0.0348327239552373,-0.9125709057847884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3003977540500733,0.0,0.0,0.0,-0.0218298379220005,0.0125129108597401,-0.0306971552957503,0.0,0.0,7.203139394691318e-06,-0.0834337449933893,0.0475931232774927,-0.0497798025926149,0.0008696696128355,0.0010301865270959,-0.0013257542124493,-0.0068792299972746,0.0039431896859296,-0.1553975204048787,4.133437651614983e-09,8.811921427004496e-08,8.132978503417717e-05,-0.1704014463432575,0.0988819477783998,2.151952369972041
-0.1279526358416047,0.0130231270044198,3.0604717594523927,0.0007248461186706,0.0048137216696719,-0.0012308674588406,0.0,0.0,0.0,0.0,0.0,0.0,-0.0674785405434357,0.0082981117916649,-0.9122814535237216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.297912481590574,0.0,0.0,0.0,-0.0249630815333893,0.0025560390506176,-0.0309057440245311,0.0,0.0,7.262658731771573e-06,-0.0951983699409779,0.0096693270096421,-0.0500815236679822,0.0003738130683387,0.0012866909288097,-0.0013201320068477,-0.0077911843672373,0.00079776094416,-0.1564534544456678,-2.426878622192941e-09,7.741528843528206e-08,8.200188927532656e-05,-0.1954311763850404,0.0213212387960848,2.1481903059286718
-0.1284034888638089,0.0133093371346226,3.0604616793079416,0.0007319271488257,0.0048316140389846,-0.0012308766723462,0.0,0.0,0.0,0.0,0.0,0.0,-0.0675556073305716,0.0083638407500578,-0.9122751496244602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.297912481590574,0.0,0.0,0.0,-0.0250392964666924,0.0026194201184235,-0.0309072202857764,0.0,0.0,7.262653033116245e-06,-0.0955235794843029,0.0098696919259328,-0.0500826543070135,0.0003774107006294,0.001290656468535,-0.0013201411502598,-0.0078406129128134,0.0008202250902662,-0.1564609276898424,-4.561705945837908e-09,8.674641982663029e-08,8.200182488049124e-05,-0.1959590961943805,0.0216731778846804,2.148186529683481
-0.1226636901124057,-0.0400773015606819,3.056598181024896,-0.00130731487284,0.0047026419908589,-0.0012246001023251,0.0,0.0,0.0,0.0,0.0,0.0,-0.0653373309887526,-0.019823592493361,-0.9119783415693912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295631334332833,0.0,0.0,0.0,-0.0239686995534289,-0.0077891567166065,-0.0311179370063143,0.0,0.0,7.322192268347531e-06,-0.0912332438871173,-0.0298632859535389,-0.050387582086079,-0.0001842002425418,0.0013320533204917,-0.0013145964480335,-0.0074617466718594,-0.0024248588905364,-0.1575276342155436,-3.858175729445266e-08,4.9667700083738566e-08,8.267415343999292e-05,-0.1880010211011584,-0.0599008940540429,2.1446198394555047
-0.122295719741375,-0.0407510308183983,3.056600203670619,-0.00132219878805,0.0046776578390195,-0.0012247917790743,0.0,0.0,0.0,0.0,0.0,0.0,-0.0652647835533781,-0.0200605336987709,-0.9119783549226111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295631334332833,0.0,0.0,0.0,-0.0239195341634543,-0.0079418026562727,-0.0311176583501823,0.0,0.0,7.321983082737063e-06,-0.0909293984571912,-0.0303367337844355,-0.0503872487311719,-0.0001915211901206,0.001329079347746,-0.0013147855525588,-0.0074467871207293,-0.00247249437769,-0.1575262235808598,-2.2122645093588973e-08,2.8933036228569796e-08,8.267179040173169e-05,-0.1875605032947531,-0.0608115645171693,2.144621848748008
-0.0942507095080249,-0.0868413418947282,3.053910379433692,-0.0031235628587314,0.0037047328170171,-0.0012188186960629,0.0,0.0,0.0,0.0,0.0,0.0,-0.0514405233172808,-0.0449829859560128,-0.9116928057939102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.294506896551724,0.0,0.0,0.0,-0.0184768172411169,-0.0169621116647636,-0.0313261990737121,0.0,0.0,7.381559229478035e-06,-0.0700884048177234,-0.064659831687283,-0.0506884034385906,-0.0007189202817401,0.0011299823721095,-0.0013095447907602,-0.0056854874491845,-0.0052193985426816,-0.1585819146057291,-3.4447290426466144e-08,7.389350141822431e-09,8.334453546786969e-05,-0.1456912328253058,-0.131824327850741,2.142217573639781
-0.0946783585705629,-0.0870156930300141,3.053900897632267,-0.0031328630758262,0.0037183472792631,-0.0012188283188107,0.0,0.0,0.0,0.0,0.0,0.0,-0.0515241409689844,-0.0450042752436061,-0.911687033311305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.294506896551724,0.0,0.0,0.0,-0.0185595879558645,-0.0169841062851852,-0.0313275797579994,0.0,0.0,7.381561276235665e-06,-0.0703905441892221,-0.0647896165746262,-0.0506895151486432,-0.0007199694480971,0.0011344707789705,-0.0013095544386026,-0.0057282264254762,-0.0052419701702026,-0.1585889040128142,-4.267735974077861e-08,6.576126216312737e-09,8.334455851567293e-05,-0.1462024995395474,-0.1320199682736202,2.142213864320962
-0.0504726510329857,-0.1180676578814526,3.051198884921348,-0.0043977976604102,0.0021020295178808,-0.001213168341669,0.0,0.0,0.0,0.0,0.0,0.0,-0.0286375312720129,-0.0622852781057756,-0.9113950260325564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.293382458770614,0.0,0.0,0.0,-0.009938529562552,-0.0230708798548561,-0.0315381824723815,0.0,0.0,7.441178909189292e-06,-0.0374920849790539,-0.0879351238890312,-0.0509903579691897,-0.0011214902139929,0.0007408774489595,-0.0013046272921229,-0.0030420364913797,-0.0070616541375652,-0.1596550334076955,-4.5067172194077256e-08,-1.523752315560521e-09,8.401777154468616e-05,-0.0791101823049986,-0.1803529359872283,2.139803858888792
-0.0498173758794887,-0.1181399824165071,3.05120173862938,-0.0043875024792245,0.0020804986087972,-0.0012133671753286,0.0,0.0,0.0,0.0,0.0,0.0,-0.0284265876718425,-0.0623647380211283,-0.9113961958495628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.293382458770614,0.0,0.0,0.0,-0.0098048944938348,-0.0231128714866017,-0.0315377577320093,0.0,0.0,7.440999132297305e-06,-0.037012994017208,-0.0879564824681544,-0.0509900791551843,-0.0011229643396246,0.0007343321021062,-0.0013048239150262,-0.0029994873684458,-0.0070706284617509,-0.1596528832540409,-2.2634481825391362e-08,-7.4487072398794e-10,8.401574056533769e-05,-0.0782439635513313,-0.1805047204376355,2.139805542779817
