Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AirbrakesAssemblyFX(N),FirstStage.AirbrakesAssemblyFY(N),FirstStage.AirbrakesAssemblyFZ(N),FirstStage.AirbrakesAssemblyMX(Nm),FirstStage.AirbrakesAssemblyMY(Nm),FirstStage.AirbrakesAssemblyMZ(Nm),FirstStage.AirbrakesFX(N),FirstStage.AirbrakesFY(N),FirstStage.AirbrakesFZ(N),FirstStage.AirbrakesMX(Nm),FirstStage.AirbrakesMY(Nm),FirstStage.AirbrakesMZ(Nm),FirstStage.Avionics+UpperplumbingFX(N),FirstStage.Avionics+UpperplumbingFY(N),FirstStage.Avionics+UpperplumbingFZ(N),FirstStage.Avionics+UpperplumbingMX(Nm),FirstStage.Avionics+UpperplumbingMY(Nm),FirstStage.Avionics+UpperplumbingMZ(Nm),FirstStage.AvionicsTube+UpperPlumbingFX(N),FirstStage.AvionicsTube+UpperPlumbingFY(N),FirstStage.AvionicsTube+UpperPlumbingFZ(N),FirstStage.AvionicsTube+UpperPlumbingMX(Nm),FirstStage.AvionicsTube+UpperPlumbingMY(Nm),FirstStage.AvionicsTube+UpperPlumbingMZ(Nm),FirstStage.BallastFX(N),FirstStage.BallastFY(N),FirstStage.BallastFZ(N),FirstStage.BallastMX(Nm),FirstStage.BallastMY(Nm),FirstStage.BallastMZ(Nm),FirstStage.CameraAssemblyFX(N),FirstStage.CameraAssemblyFY(N),FirstStage.CameraAssemblyFZ(N),FirstStage.CameraAssemblyMX(Nm),FirstStage.CameraAssemblyMY(Nm),FirstStage.CameraAssemblyMZ(Nm),FirstStage.CameraTubeFX(N),FirstStage.CameraTubeFY(N),FirstStage.CameraTubeFZ(N),FirstStage.CameraTubeMX(Nm),FirstStage.CameraTubeMY(Nm),FirstStage.CameraTubeMZ(Nm),FirstStage.ChutesFX(N),FirstStage.ChutesFY(N),FirstStage.ChutesFZ(N),FirstStage.ChutesMX(Nm),FirstStage.ChutesMY(Nm),FirstStage.ChutesMZ(Nm),FirstStage.DiskplateFX(N),FirstStage.DiskplateFY(N),FirstStage.DiskplateFZ(N),FirstStage.DiskplateMX(Nm),FirstStage.DiskplateMY(Nm),FirstStage.DiskplateMZ(Nm),FirstStage.FinCanFX(N),FirstStage.FinCanFY(N),FirstStage.FinCanFZ(N),FirstStage.FinCanMX(Nm),FirstStage.FinCanMY(Nm),FirstStage.FinCanMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.LowerInjectorBulkheadMassFX(N),FirstStage.LowerInjectorBulkheadMassFY(N),FirstStage.LowerInjectorBulkheadMassFZ(N),FirstStage.LowerInjectorBulkheadMassMX(Nm),FirstStage.LowerInjectorBulkheadMassMY(Nm),FirstStage.LowerInjectorBulkheadMassMZ(Nm),FirstStage.LowerPVBulkheadTubeFX(N),FirstStage.LowerPVBulkheadTubeFY(N),FirstStage.LowerPVBulkheadTubeFZ(N),FirstStage.LowerPVBulkheadTubeMX(Nm),FirstStage.LowerPVBulkheadTubeMY(Nm),FirstStage.LowerPVBulkheadTubeMZ(Nm),FirstStage.MotorCasingFX(N),FirstStage.MotorCasingFY(N),FirstStage.MotorCasingFZ(N),FirstStage.MotorCasingMX(Nm),FirstStage.MotorCasingMY(Nm),FirstStage.MotorCasingMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.NozzleFX(N),FirstStage.NozzleFY(N),FirstStage.NozzleFZ(N),FirstStage.NozzleHousingMassFX(N),FirstStage.NozzleHousingMassFY(N),FirstStage.NozzleHousingMassFZ(N),FirstStage.NozzleHousingMassMX(Nm),FirstStage.NozzleHousingMassMY(Nm),FirstStage.NozzleHousingMassMZ(Nm),FirstStage.NozzleMX(Nm),FirstStage.NozzleMY(Nm),FirstStage.NozzleMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.PlumbingFX(N),FirstStage.PlumbingFY(N),FirstStage.PlumbingFZ(N),FirstStage.PlumbingMX(Nm),FirstStage.PlumbingMY(Nm),FirstStage.PlumbingMZ(Nm),FirstStage.PressureVesselFX(N),FirstStage.PressureVesselFY(N),FirstStage.PressureVesselFZ(N),FirstStage.PressureVesselMX(Nm),FirstStage.PressureVesselMY(Nm),FirstStage.PressureVesselMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperPVBulkheadTubeFX(N),FirstStage.UpperPVBulkheadTubeFY(N),FirstStage.UpperPVBulkheadTubeFZ(N),FirstStage.UpperPVBulkheadTubeMX(Nm),FirstStage.UpperPVBulkheadTubeMY(Nm),FirstStage.UpperPVBulkheadTubeMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0,93.21616883593049,4.400454684090162,0.016907759572991857,-0.007755665823535009,-0.0004699282355453598,0.22191578275246382,-0.00015604358301069682,1.1254110087281046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4554546353579596,-2.405024775686987,0.19024753310561512,0.000718983747069625,-4.269842437778743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48608244708484655,0.0018370034737628918,-8.432255709844294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16741782913294131,0.0006327056974212699,-3.9022717544940884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8456502846544593,0.003195882755724483,-0.00012781433927223592,0.0,0.0,0.0,0.725739503701189,0.0030202707489293238,-0.007087576249109299,0.00035432258940335773,-0.08311963032991858,-0.00015604358301069682,0.0,0.0,0.0,0.0,0.0,0.0,0.05448023481778948,0.00020589178072959318,-1.83282948775561e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2312861980112776,0.0008740771277140285,-5.1185387117674524e-05,0.0,0.0,-0.0,0.0755282706429292,0.00028543654758664115,-2.267403776450156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7733562220743255,0.0029226689318380254,-0.0001194406198458844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260344290370258,0.001987990060647513,-8.94241644190424e-05,0.0,0.0,0.0,0.05448023481778948,0.00020589178072959318,-1.83282948775561e-05,0.0,0.0,0.0,0.2701514970099735,0.0010209569208388676,-5.485073723008835e-05,0.0,0.0,0.0,28.692018410989967,0.0,-547.476325146914,82.17973081389829,82.17973081389829,0.5942616464470215,0.00893884280323212,55.841559551765044,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,180.21653126038177,-28.523192800360917,-0.0,-544.2549405941119,192493.55715497138,0.0,0.0,0.0,3.0113627021464726,0.011362702146472793,0.011362702146472793
0.002,93.61622716662184,4.408247935260011,0.019387170828627967,13.554311939928466,-0.000540158930830122,0.22225561406171657,-0.00017856028905766097,1.1254110058221887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.455428207633018,-2.4050105146807406,0.19057559736208868,0.0008244292487200474,-5.395425195601902e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48692065126013645,0.002106416730479721,-0.00010655584202658681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16770652567863803,0.0007254977388736416,-4.9309230993134104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471085302744841,0.003664588010560611,-0.0001615186237618749,0.0,0.0,0.0,0.7270994600516388,0.0034625376969429243,-0.007111166809451144,0.0004062026363777349,-0.08327598941319689,-0.00017856028905766097,0.0,0.0,0.0,0.0,0.0,0.0,0.05457418093859452,0.00023608768180971636,-2.3157910627504885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.562267341688083,0.0,0.0,0.0,0.23178161836585487,0.0010026863257493405,-6.468110046948894e-05,0.0,0.0,-0.0,0.0756585121527492,0.00032729841174185877,-2.864951063642987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746898032768905,0.0033513048960469925,-0.0001509362735776165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269415267061752,0.002279546872710931,-0.00011300296260221937,0.0,0.0,0.0,0.05457418093859452,0.00023608768180971636,-2.3157910627504885e-05,0.0,0.0,0.0,0.2706173482541659,0.0011706895331824669,-6.931133288683661e-05,0.0,0.0,0.0,28.689229725681642,0.0,-547.4231138613668,82.178954882945,82.178954882945,0.5942473776152936,0.008950286303275549,55.83613210078465,0.9996573249755574,0.0,0.026176948307873156,1.3821360551493134e-06,0.0,874.603058372727,180.2478597598644,-27.81158700285919,-0.0,-530.6766931042016,192739.98680176938,-0.002040351522026151,0.0,-0.01941264799528456,3.0130179120203207,0.013017912020320732,0.013017912020320732
0.003,93.80557678457156,4.412067248884941,0.020628251296501893,-7.882923080160093,-0.0005754619960353057,0.2224221097267436,-0.0001897912819603248,1.1254110091773524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4554149795798987,-2.405003250630222,0.19073613825411406,0.0008772115634902646,-5.977923096996608e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4873308332392615,0.002241275544717626,-0.00011806242221461717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16784780166362037,0.0007719461758714328,-5.463253258099437e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478221345395371,0.003899205399714226,-0.00017896238752408778,0.0,0.0,0.0,0.7277680463579271,0.0036838489750663766,-0.007123057060978613,0.0004321630706579368,-0.08335287032633298,-0.0001897912819603248,0.0,0.0,0.0,0.0,0.0,0.0,0.054620154231139376,0.00025120268937888965,-2.56570000581232e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.87486462747451,0.0,0.0,0.0,0.23202659888487728,0.0010671098693838712,-7.166560736496003e-05,0.0,0.0,-0.0,0.0757222468868833,0.0003482529907056351,-3.174162760417653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7753424020029736,0.003565865005587925,-0.00016723688203716203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5273854222726254,0.0024254899730505814,-0.00012520595057962676,0.0,0.0,0.0,0.054620154231139376,0.00025120268937888965,-2.56570000581232e-05,0.0,0.0,0.0,0.27084531632084197,0.0012456404201561756,-7.679498361200106e-05,0.0,0.0,0.0,28.687835383420428,0.0,-547.396508226091,82.17856641599094,82.17856641599094,0.5942402431994296,0.008955980245247325,55.83341837529446,0.9996573249755574,0.0,0.026176948307873156,-2.5153748003358216e-06,0.0,874.6030279228407,180.26350625754273,-28.93059045432963,-0.0,-552.0285509157486,192862.60356169342,-0.003003478571335963,0.0,-0.02857618975813811,3.013845516957245,0.0138455169572447,0.0138455169572447
0.008,95.07350819471559,4.434184716859349,0.026856648554464103,-2.633837081759491,-0.0007577055288195732,0.2235005103945682,-0.0002450326975966949,1.1254110291684403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.455348697352611,-2.404945542064107,0.19165530968853833,0.001142130936246859,-0.00010717011397735554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48967931625421535,0.002918144542110725,-0.00021168906830005277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1686566725259137,0.0010050752238972358,-9.794103571814394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851907851565553,0.00507677201161729,-0.00032090701409695553,0.0,0.0,0.0,0.7317296697431761,0.004792618832319678,-0.007206560925606837,0.0005622140091290846,-0.08380901236895817,-0.0002450326975966949,0.0,0.0,0.0,0.0,0.0,0.0,0.05488337275895828,0.0003270663255583318,-4.5984515977444824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6249533920476464,0.0,0.0,0.0,0.23354568868724565,0.0013917681514290618,-0.00012849635172450954,0.0,0.0,-0.0,0.07608715794634971,0.000453425981690003,-5.689452435237858e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790788338839083,0.004642762255843483,-0.0002998781556050429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299269312888084,0.003157992038722565,-0.00022450000590336412,0.0,0.0,0.0,0.05488337275895828,0.0003270663255583318,-4.5984515977444824e-05,0.0,0.0,0.0,0.2721505397577244,0.00162182592947054,-0.00013768348460514338,0.0,0.0,0.0,28.680863672376613,0.0,-547.2634800547166,82.17661905967228,82.17661905967228,0.5942045711201097,0.008993004832964824,55.81984974784348,0.9996573249755574,0.0,0.026176948307873156,-2.5072662188895568e-05,0.0,874.6028464931304,180.34143853237285,-28.649256907660217,-0.0,-546.6603870569062,193659.91295298273,-0.009631443876984096,0.0,-0.09163706726601731,3.0179835416418643,0.01798354164186455,0.01798354164186455
0.008888888888888889,95.76778310389575,4.442420470722058,0.027978577461644276,2.0321991129580006,-0.0007960502383743797,0.22403348383130384,-0.00025385118071245827,1.1254110276661125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.455336889066972,-2.4049072611998494,0.19198637913517366,0.0011898790807424436,-0.00013943101201185042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49052519869036876,0.003040141051296943,-0.0002754323976629867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16894801363895284,0.0010470935910533502,-0.00012742231710940511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8533794552558471,0.005289012513900162,-0.000417552197930653,0.0,0.0,0.0,0.7333005632108748,0.004990466504014746,-0.0072531542474770574,0.0005854099652183617,-0.0839905220993367,-0.00025385118071245827,0.0,0.0,0.0,0.0,0.0,0.0,0.05497817946104402,0.0003407397229568099,-5.981911114407014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.041634370826709,0.0,0.0,0.0,0.23421828148690557,0.0014516208635431014,-0.00016718761639914772,0.0,0.0,-0.0,0.07621859251666395,0.00047238199505475015,-7.401438443643082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780424631184481,0.004836858463218034,-0.0003901881855070956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5308423383087553,0.0032900156582528566,-0.0002921024590536867,0.0,0.0,0.0,0.05497817946104402,0.0003407397229568099,-5.981911114407014e-05,0.0,0.0,0.0,0.2726206583719466,0.0016896282946542696,-0.0001791348288322885,0.0,0.0,0.0,28.679624256666777,0.0,-547.2398305941445,82.17627198578741,82.17627198578741,0.5941982294171195,0.009011130855273913,55.81743754740775,0.9996573249755574,0.0,0.026176948307873156,-2.4261434399768337e-05,0.0,874.6028601275506,180.35509902773074,-28.404134926946107,-0.0,-541.9831810377336,194050.2476400009,-0.013440203435931065,0.0,-0.12787499382834297,3.0187191904746857,0.018719190474685857,0.018719190474685857
0.01,95.93127579109247,4.446352168387557,0.029365313022442874,-2.1970421448410664,-0.0008369248034945549,0.2242073042510624,-0.0002660575747452862,1.125411034047578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4553221181871403,-2.404898075304533,0.19214988579565048,0.0012488633322278104,-0.00014775951583371734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49094295820788697,0.0031908458138420553,-0.0002918919601106269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16909189950017242,0.001098999732360473,-0.0001350329749878701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8541062423616665,0.0055511975117526185,-0.00044251014192220534,0.0,0.0,0.0,0.7340048211985528,0.005237198351960574,-0.007267754225968633,0.0006143487708794924,-0.08407158902770713,-0.0002660575747452862,0.0,0.0,0.0,0.0,0.0,0.0,0.05502500204587146,0.000357630748133417,-6.338924322306949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1874619011871537,0.0,0.0,0.0,0.2344862947568953,0.0015240255502586282,-0.00017717810184708472,0.0,0.0,-0.0,0.07628350466087326,0.0004957987428944408,-7.84328373004167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7810892857593192,0.005076629445506049,-0.00041350975187015555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5312944342249737,0.003453107113609896,-0.00030955878384114627,0.0,0.0,0.0,0.05502500204587146,0.000357630748133417,-6.338924322306949e-05,0.0,0.0,0.0,0.27285283782982367,0.0017733859317634905,-0.00018983687378530128,0.0,0.0,0.0,28.67807498770421,0.0,-547.2102687813035,82.17583777059318,82.17583777059318,0.5941903022883819,0.009017611654151063,55.814422296863086,0.9996573249755574,0.0,0.026176948307873156,-3.11258234629502e-05,0.0,874.6028022123719,180.37238424736128,-28.62362142064836,-0.0,-546.1712328251765,194189.80946796786,-0.014264659350629354,0.0,-0.13571916787722194,3.0196387515157124,0.01963875151571249,0.01963875151571249
0.01,95.22640244674733,4.4399363699799235,0.02934701382346848,-2.196467669137029,-0.0008287319927555098,0.22370547137863483,-0.0002674417032461629,1.1254110481884483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4553221181871403,-2.4049382484320687,0.19189862506876715,0.0012480465653855867,-0.00011396703243567839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4903009870507,0.003188758974560174,-0.00022512173893983296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16887079006051506,0.0010982809775393163,-0.00010415212000179701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529893884306701,0.005547566983138933,-0.0003412752019431513,0.0,0.0,0.0,0.7327246363746927,0.0052365082394647215,-0.007222231077985244,0.0006142815249909143,-0.08392330561771731,-0.0002674417032461629,0.0,0.0,0.0,0.0,0.0,0.0,0.054953049767817515,0.0003573968546966436,-4.889812371997663e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1874619011871537,0.0,0.0,0.0,0.23389843248931372,0.0015211997230972964,-0.0001366496020966251,0.0,0.0,-0.0,0.07618375415230057,0.000495474486458078,-6.0500447929304833e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7800679109045384,0.005073309288292409,-0.0003189108983561543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305996983151412,0.0034508487532911476,-0.00023874613317102062,0.0,0.0,0.0,0.054953049767817515,0.0003573968546966436,-4.889812371997663e-05,0.0,0.0,0.0,0.27249604759764934,0.0017722261228475332,-0.00014641744957691102,0.0,0.0,0.0,28.67807498885943,0.0,-547.2102688033465,82.17583777059318,82.17583777059318,0.5941903022883819,0.009000891196576887,55.814422296863086,0.9996573249755574,0.0,0.026176948307873156,-4.461391248633497e-05,0.0,874.6026738764929,180.37262795720724,-28.623608970473473,-0.0,-546.1709952616877,193829.7449538848,-0.010317511748148647,0.0,-0.09816456703260944,3.0196387515157124,0.01963875151571249,0.01963875151571249
0.012019277428831012,93.77662310420955,4.4314774688312095,0.03181943133185181,8.674307056996383,-0.0008835845460150749,0.22285096351493672,-0.00029280509089436163,1.1254110276144673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4552952443953555,-2.4050082193030127,0.1915755232119693,0.0013531113601214634,-5.9095962195669104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4894754618065817,0.003457199525110339,-0.00011672194207317828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168586460426533,0.0011907379969068876,-5.400743517320666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515532006772037,0.006014579995739906,-0.0001769370280475615,0.0,0.0,0.0,0.7309723342344332,0.005682503963158282,-0.0071503814677454204,0.000666623524874146,-0.0837198420043958,-0.00029280509089436163,0.0,0.0,0.0,0.0,0.0,0.0,0.0548605247045956,0.0003874837346411829,-2.5360130955013226e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.682382196066985,0.0,0.0,0.0,0.23303988985139912,0.0016459770905622741,-7.085133889170465e-05,0.0,0.0,-0.0,0.0760554827151518,0.000537185209968221,-3.137570547081224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7787545018566552,0.005500397678893748,-0.00016534328667791573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5297063216810952,0.003741352910735846,-0.000123785059112655,0.0,0.0,0.0,0.0548605247045956,0.0003874837346411829,-2.5360130955013226e-05,0.0,0.0,0.0,0.2720372429609964,0.001921418131372478,-7.59195833023871e-05,0.0,0.0,0.0,28.675259422768697,0.0,-547.1565446019158,82.17504758848838,82.17504758848838,0.5941758959234598,0.008975429029073183,55.80894253223269,0.9996573249755574,0.0,0.026176948307873156,-1.9428459377530086e-05,0.0,874.6028605962649,180.40467738090967,-28.052679309395373,-0.0,-535.2770083595782,193281.42645635936,-0.0020682753173626167,0.0,-0.019678325161060817,3.021309915484832,0.021309915484832177,0.021309915484832177
