Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AirbrakesAssemblyFX(N),FirstStage.AirbrakesAssemblyFY(N),FirstStage.AirbrakesAssemblyFZ(N),FirstStage.AirbrakesAssemblyMX(Nm),FirstStage.AirbrakesAssemblyMY(Nm),FirstStage.AirbrakesAssemblyMZ(Nm),FirstStage.AirbrakesFX(N),FirstStage.AirbrakesFY(N),FirstStage.AirbrakesFZ(N),FirstStage.AirbrakesMX(Nm),FirstStage.AirbrakesMY(Nm),FirstStage.AirbrakesMZ(Nm),FirstStage.Avionics+UpperplumbingFX(N),FirstStage.Avionics+UpperplumbingFY(N),FirstStage.Avionics+UpperplumbingFZ(N),FirstStage.Avionics+UpperplumbingMX(Nm),FirstStage.Avionics+UpperplumbingMY(Nm),FirstStage.Avionics+UpperplumbingMZ(Nm),FirstStage.AvionicsTube+UpperPlumbingFX(N),FirstStage.AvionicsTube+UpperPlumbingFY(N),FirstStage.AvionicsTube+UpperPlumbingFZ(N),FirstStage.AvionicsTube+UpperPlumbingMX(Nm),FirstStage.AvionicsTube+UpperPlumbingMY(Nm),FirstStage.AvionicsTube+UpperPlumbingMZ(Nm),FirstStage.BallastFX(N),FirstStage.BallastFY(N),FirstStage.BallastFZ(N),FirstStage.BallastMX(Nm),FirstStage.BallastMY(Nm),FirstStage.BallastMZ(Nm),FirstStage.CameraAssemblyFX(N),FirstStage.CameraAssemblyFY(N),FirstStage.CameraAssemblyFZ(N),FirstStage.CameraAssemblyMX(Nm),FirstStage.CameraAssemblyMY(Nm),FirstStage.CameraAssemblyMZ(Nm),FirstStage.ChutesFX(N),FirstStage.ChutesFY(N),FirstStage.ChutesFZ(N),FirstStage.ChutesMX(Nm),FirstStage.ChutesMY(Nm),FirstStage.ChutesMZ(Nm),FirstStage.DiskplateFX(N),FirstStage.DiskplateFY(N),FirstStage.DiskplateFZ(N),FirstStage.DiskplateMX(Nm),FirstStage.DiskplateMY(Nm),FirstStage.DiskplateMZ(Nm),FirstStage.FinCanFX(N),FirstStage.FinCanFY(N),FirstStage.FinCanFZ(N),FirstStage.FinCanMX(Nm),FirstStage.FinCanMY(Nm),FirstStage.FinCanMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.LowerInjectorBulkheadMassFX(N),FirstStage.LowerInjectorBulkheadMassFY(N),FirstStage.LowerInjectorBulkheadMassFZ(N),FirstStage.LowerInjectorBulkheadMassMX(Nm),FirstStage.LowerInjectorBulkheadMassMY(Nm),FirstStage.LowerInjectorBulkheadMassMZ(Nm),FirstStage.LowerPVBulkheadTubeFX(N),FirstStage.LowerPVBulkheadTubeFY(N),FirstStage.LowerPVBulkheadTubeFZ(N),FirstStage.LowerPVBulkheadTubeMX(Nm),FirstStage.LowerPVBulkheadTubeMY(Nm),FirstStage.LowerPVBulkheadTubeMZ(Nm),FirstStage.MotorCasingFX(N),FirstStage.MotorCasingFY(N),FirstStage.MotorCasingFZ(N),FirstStage.MotorCasingMX(Nm),FirstStage.MotorCasingMY(Nm),FirstStage.MotorCasingMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.NozzleFX(N),FirstStage.NozzleFY(N),FirstStage.NozzleFZ(N),FirstStage.NozzleHousingMassFX(N),FirstStage.NozzleHousingMassFY(N),FirstStage.NozzleHousingMassFZ(N),FirstStage.NozzleHousingMassMX(Nm),FirstStage.NozzleHousingMassMY(Nm),FirstStage.NozzleHousingMassMZ(Nm),FirstStage.NozzleMX(Nm),FirstStage.NozzleMY(Nm),FirstStage.NozzleMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.PlumbingFX(N),FirstStage.PlumbingFY(N),FirstStage.PlumbingFZ(N),FirstStage.PlumbingMX(Nm),FirstStage.PlumbingMY(Nm),FirstStage.PlumbingMZ(Nm),FirstStage.PressureVesselFX(N),FirstStage.PressureVesselFY(N),FirstStage.PressureVesselFZ(N),FirstStage.PressureVesselMX(Nm),FirstStage.PressureVesselMY(Nm),FirstStage.PressureVesselMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperBulkheadCasingFX(N),FirstStage.UpperBulkheadCasingFY(N),FirstStage.UpperBulkheadCasingFZ(N),FirstStage.UpperBulkheadCasingMX(Nm),FirstStage.UpperBulkheadCasingMY(Nm),FirstStage.UpperBulkheadCasingMZ(Nm),FirstStage.UpperPVBulkheadFX(N),FirstStage.UpperPVBulkheadFY(N),FirstStage.UpperPVBulkheadFZ(N),FirstStage.UpperPVBulkheadMX(Nm),FirstStage.UpperPVBulkheadMY(Nm),FirstStage.UpperPVBulkheadMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0,93.21616883593049,4.121222672325057,0.015852485557905357,-0.007679618779400444,-0.002266505493052528,0.6918414220290784,-0.00015604358301069682,1.1254110087281046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5297952731612074,-2.361922785106202,0.19024753310561512,0.000718983747069625,-4.269842437778743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4832287340882625,0.0018262187175568476,-8.395482026393099e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8456502846544593,0.003195882755724483,-0.00012781433927223592,0.0,0.0,0.0,0.725739503701189,0.0030202707489293238,-0.007087576249109299,0.00035432258940335773,-0.08311963032991858,-0.00015604358301069682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2312861980112776,0.0008740771277140285,-5.1185387117674524e-05,0.0,0.0,-0.0,0.0755282706429292,0.00028543654758664115,-2.267403776450156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7733562220743255,0.0029226689318380254,-0.0001194406198458844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5260344290370258,0.001987990060647513,-8.94241644190424e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701514970099735,0.0010209569208388676,-5.485073723008835e-05,0.0,0.0,0.0,30.417657385198105,0.0,-580.4034782874505,76.15759755052669,76.15759755052669,0.8534249426730001,0.00893884280323212,59.20006748811089,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,874.603032,180.21653126038177,-30.24013940025991,-0.0,-577.0162333523148,192493.55715497138,0.0,0.0,0.0,3.0113627021464726,0.011362702146472793,0.011362702146472793
0.002,93.61624497277668,4.128534561866058,0.01817713158664432,-1.0934812817932194,-0.0026003704751364357,0.6930454966951712,-0.00017856027478918568,1.125411006654027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5297764110793457,-2.3619097017663915,0.19057560375629848,0.0008244292628552684,-5.395478252643028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48406203354099814,0.002094050327652382,-0.00010609216107920136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471085586967467,0.003664588073391669,-0.00016152021240006456,0.0,0.0,0.0,0.7270994894963155,0.003462537724201082,-0.007111167619806387,0.00040620263941771874,-0.08327599281301148,-0.00017856027478918568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0856219616418628,0.0,0.0,0.0,0.23178163069498622,0.00100268636263441,-6.46817365996071e-05,0.0,0.0,-0.0,0.0756585146912505,0.00032729841735354155,-2.8649792319229543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746898292693531,0.003351304953506666,-0.0001509377581172297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5269415443861653,0.002279546911794817,-0.00011300407399781145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2706173573339438,0.0011706895532544812,-6.931201451067646e-05,0.0,0.0,0.0,30.414752504736292,0.0,-580.3480498662971,76.15707404215681,76.15707404215681,0.8534031957898301,0.008950286625130257,59.19441389333965,0.9996573249755574,0.0,0.026176948307873156,9.864903242503572e-07,0.0,874.6030508233567,180.2478597557979,-30.293978995013372,-0.0,-578.0435540190175,192739.99386580687,-0.0020404501293016133,0.0,-0.019413586180841148,3.0130179120203207,0.013017912020320732,0.013017912020320732
0.003,93.81667117996867,4.132208953818767,0.019340930892304247,2.9775037186185145,-0.002767741223393511,0.693652765995113,-0.00018978114219785763,1.1254110104268042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5297669702414907,-2.361902631291551,0.19074004045405596,0.0008772205371095172,-6.0129028564270374e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48447970275330204,0.0022281401642581735,-0.00011823542364926791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478394798182788,0.003899245287451805,-0.00018000980293131802,0.0,0.0,0.0,0.7277862621877988,0.0036838643687197776,-0.007123580434599375,0.00043216476820976063,-0.0833549745836349,-0.00018978114219785763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9854610843867437,0.0,0.0,0.0,0.23203433879911006,0.001067134550378978,-7.208501071293805e-05,0.0,0.0,-0.0,0.07572379606026022,0.0003482565532324784,-3.192732957825077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7753582644457373,0.003565901483350187,-0.0001682156612740156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5273962118554646,0.002425514785107815,-0.00012593870263189884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27085085744475945,0.0012456531626955144,-7.724437428806078e-05,0.0,0.0,0.0,30.413300064922108,0.0,-580.320335663672,76.15681200181993,76.15681200181993,0.8533923223482451,0.008956187375416154,59.191587095954034,0.9996573249755574,0.0,0.026176948307873156,-3.109760774920176e-06,0.0,874.6030165834032,180.26350356225146,-30.07975754442533,-0.0,-573.9559652389036,192867.0642073865,-0.0030649817490605445,0.0,-0.029161353406102625,3.013845516957245,0.0138455169572447,0.0138455169572447
0.008,94.76367945705827,4.150274118565896,0.025173442558603397,-5.165198061963444,-0.0036086713806554377,0.6966469236609477,-0.00024552082116058305,1.125411034794763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.52971966804551,-2.361864928213126,0.1915454126480661,0.0011418034434034835,-9.426122021072342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48652534812608794,0.002900180746244847,-0.00018537350736645813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8514193592206539,0.005075316305928484,-0.00028224186357364583,0.0,0.0,0.0,0.7311876388659413,0.00479224594394713,-0.007188579266704089,0.0005621751746589374,-0.0837462882010305,-0.00024552082116058305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.156702249038592,0.0,0.0,0.0,0.23330317653731986,0.0013907217439695343,-0.00011301597610537016,0.0,0.0,-0.0,0.07604352882128225,0.00045329596703118293,-5.0043167857917346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7786321024143887,0.00464143099743516,-0.0002637472283837704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5296230659719028,0.0031570865210106317,-0.00019745281368548594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27199448596025383,0.0016213608896329462,-0.00012109788096479957,0.0,0.0,0.0,30.406037866327402,0.0,-580.1817646596329,76.1554989351345,76.1554989351345,0.8533379551403203,0.00898624334959374,59.177453109025926,0.9996573249755574,0.0,0.026176948307873156,-2.884324796998115e-05,0.0,874.6027954312722,180.34153646687312,-30.49805769946855,-0.0,-581.9376076737811,193514.30865501732,-0.007903126482396626,0.0,-0.07519322568133952,3.0179835416418643,0.01798354164186455,0.01798354164186455
0.008888888888888889,94.84887043840415,4.152809974927211,0.02621093303578688,0.14222963341105882,-0.003757952767305099,0.697052515114311,-0.00025548417813901075,1.1254110429664492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5297112416598395,-2.3618614074224116,0.19165953768594146,0.0011888658398918931,-9.775841652600379e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48681522572229147,0.003019719233325409,-0.00019225393429714278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85192664501401,0.005284508658319466,-0.0002927198587117242,0.0,0.0,0.0,0.7316571761614327,0.004989491386647802,-0.007196284459698644,0.000585311835452773,-0.0838002408514189,-0.00025548417813901075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15078167111816576,0.0,0.0,0.0,0.2334713679732002,0.0014482250000571082,-0.00011721056363573945,0.0,0.0,-0.0,0.07608883646131875,0.00047197973843708164,-5.18988184396767e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790960206933519,0.0048327396391605465,-0.0002735383232878629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5299386217016282,0.0032872140473010846,-0.00020478182462246308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721565435140369,0.0016881894926464884,-0.00012559150788768214,0.0,0.0,0.0,30.404746809131904,0.0,-580.157129820814,76.15526500063228,76.15526500063228,0.8533282898589114,0.00899005044146012,59.17494040023871,0.9996573249755574,0.0,0.026176948307873156,-3.708192363168046e-05,0.0,874.6027212689002,180.35540167853117,-30.219378138525382,-0.0,-576.6200848793485,193596.293809421,-0.00830305006244548,0.0,-0.07899824437576176,3.0187191904746857,0.018719190474685857,0.018719190474685857
0.01,95.08965815059263,4.15712010427973,0.02751190619036702,1.0769107365984987,-0.003946562561903368,0.6977778634399698,-0.0002676892504071271,1.125411053640968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.529700701413179,-2.361850506289679,0.19185000618886408,0.00124788846100565,-0.00010795862645530012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48729901571971485,0.003169636690954351,-0.0002123203414299207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8527732775095009,0.005546864209170115,-0.00032327717847063943,0.0,0.0,0.0,0.732482001243714,0.005236345939970836,-0.007213966914769704,0.0006142649574452653,-0.08389521789499538,-0.0002676892504071271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0856219618590843,0.0,0.0,0.0,0.23378880010282851,0.0015206793669502127,-0.00012944395930106694,0.0,0.0,-0.0,0.07616445245697905,0.0004954117190192431,-5.731172790418048e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7798702751577324,0.005072666593987967,-0.0003020925833454485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304652671122092,0.003450411594680622,-0.0002261563677471657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272427008788187,0.001772001614628023,-0.00013869756116221844,0.0,0.0,0.0,30.403132987677278,0.0,-580.1263362730487,76.15497236983423,76.15497236983423,0.8533162082571504,0.00899781221680992,59.17179951425469,0.9996573249755574,0.0,0.026176948307873156,-4.781871948941309e-05,0.0,874.6026243919873,180.37267517071865,-30.168910962403,-0.0,-575.6571137935138,193763.44152257964,-0.009553434196987995,0.0,-0.09089485473957666,3.0196387515157124,0.01963875151571249,0.01963875151571249
0.01,95.21184745145466,4.158157260506388,0.027514865903133706,1.0768290004214998,-0.003948233141448964,0.6979768049455003,-0.00026746838063207434,1.1254110517512648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.529700701413179,-2.3618445272134334,0.19189344872898415,0.001248029734984076,-0.00011331913111239166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4874093597716196,0.003169995526859553,-0.00022286514473526475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529663796003346,0.005547492172004219,-0.0003393344029718005,0.0,0.0,0.0,0.7326987252481639,0.005236491439214119,-0.007221342722395719,0.0006142798201178147,-0.08392030585017826,-0.00026746838063207434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0856219618590843,0.0,0.0,0.0,0.23388669599775996,0.0015211439116644345,-0.0001358725931408095,0.0,0.0,-0.0,0.0761816991454067,0.0004954678047886783,-6.015660458128054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7800468690833204,0.00507324087271027,-0.00031709731334895753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5305853857356412,0.003450802217230971,-0.00023738853364896147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27248869719515745,0.001772202223677388,-0.00014558499164940805,0.0,0.0,0.0,30.40313298751362,0.0,-580.1263362699259,76.15497236983423,76.15497236983423,0.8533162082571504,0.009000560930232271,59.17179951425469,0.9996573249755574,0.0,0.026176948307873156,-4.601554926159481e-05,0.0,874.6026415420487,180.37263298356092,-30.168912393293564,-0.0,-575.6571410965321,193822.63340441068,-0.01023615879028332,0.0,-0.0973905453420497,3.0196387515157124,0.01963875151571249,0.01963875151571249
0.012019356777066208,93.77447362108583,4.150278825610805,0.029833465154879155,8.587696735647603,-0.004266324107404418,0.6963105740300962,-0.0002928089977920073,1.1254110282893757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.529681524677083,-2.3619083962592295,0.19157477159369063,0.001353112876090868,-5.9028614400669716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4865999198479742,0.003436906705270805,-0.00011608035812805404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515498597339549,0.006014586734223909,-0.00017673534333953909,0.0,0.0,0.0,0.7309688258446713,0.005682516940035004,-0.007150280671337934,0.0006666250792293284,-0.08371943671832137,-0.0002928089977920073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.595665603019844,0.0,0.0,0.0,0.23303839861987125,0.0016459748597008337,-7.077058433745372e-05,0.0,0.0,-0.0,0.07605518432269517,0.0005371858118080747,-3.133995500656414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7787514465283523,0.005500403841309378,-0.0001651548192071861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5297042434565545,0.0037413571023912503,-0.00012364396856719479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27203617566304067,0.0019214202840490326,-7.583305791631086e-05,0.0,0.0,0.0,30.40019999063936,0.0,-580.0703713556635,76.15443993109749,76.15443993109749,0.8532942508991959,0.008975389199575598,59.16609120179663,0.9996573249755574,0.0,0.026176948307873156,-1.9667510044258053e-05,0.0,874.602854471103,180.40467942192538,-29.773467312043522,-0.0,-568.1115994487103,193280.56885607832,-0.0020563277436584904,0.0,-0.019564651590496068,3.0213099811538235,0.02130998115382336,0.02130998115382336
0.013029035165599313,93.9696201414246,4.153952971274466,0.031016387759929865,4.047253396112423,-0.004436914047404303,0.6969163749573243,-0.0003040755740758433,1.1254110185854356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.529671926307209,-2.361901454446721,0.19173906184821743,0.0014067758380053234,-6.533879430576869e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4870172170944724,0.003573210628533521,-0.00012849237290537744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8522801299153266,0.006253118599933663,-0.0001956351943219371,0.0,0.0,0.0,0.731656873963924,0.0059072450855617445,-0.007162889320450651,0.0006929842595622569,-0.08379856034933594,-0.0003040755740758433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.055322399934741,0.0,0.0,0.0,0.23329202065098917,0.001711646936663582,-7.833761960076663e-05,0.0,0.0,-0.0,0.07612040755374233,0.0005584900076881134,-3.4689158342448114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.779419286413004,0.005718543781491639,-0.0001828159489058429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5301585060103213,0.0038897351920847193,-0.00013686498219721968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722694678244688,0.001997621689967559,-8.394043128824001e-05,0.0,0.0,0.0,30.3987334923779,0.0,-580.0423889018842,76.15417341867739,76.15417341867739,0.8532832722202184,0.008981316001615981,59.16323704556761,0.9996573249755574,0.0,0.026176948307873156,-1.0916955262376545e-05,0.0,874.6029425395029,180.42036750999054,-30.009301566153525,-0.0,-572.6115850870317,193408.19805016374,-0.0030543889372784813,0.0,-0.02906056953421309,3.0221455959728787,0.0221455959728788,0.0221455959728788
