Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AvionicsBayFX(N),FirstStage.AvionicsBayFY(N),FirstStage.AvionicsBayFZ(N),FirstStage.AvionicsBayMX(Nm),FirstStage.AvionicsBayMY(Nm),FirstStage.AvionicsBayMZ(Nm),FirstStage.AvionicsTubeFX(N),FirstStage.AvionicsTubeFY(N),FirstStage.AvionicsTubeFZ(N),FirstStage.AvionicsTubeMX(Nm),FirstStage.AvionicsTubeMY(Nm),FirstStage.AvionicsTubeMZ(Nm),FirstStage.BallastFX(N),FirstStage.BallastFY(N),FirstStage.BallastFZ(N),FirstStage.BallastMX(Nm),FirstStage.BallastMY(Nm),FirstStage.BallastMZ(Nm),FirstStage.FinCanFX(N),FirstStage.FinCanFY(N),FirstStage.FinCanFZ(N),FirstStage.FinCanMX(Nm),FirstStage.FinCanMY(Nm),FirstStage.FinCanMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.MotorAssemblyFX(N),FirstStage.MotorAssemblyFY(N),FirstStage.MotorAssemblyFZ(N),FirstStage.MotorAssemblyMX(Nm),FirstStage.MotorAssemblyMY(Nm),FirstStage.MotorAssemblyMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.PVTubeFX(N),FirstStage.PVTubeFY(N),FirstStage.PVTubeFZ(N),FirstStage.PVTubeMX(Nm),FirstStage.PVTubeMY(Nm),FirstStage.PVTubeMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperCasingFX(N),FirstStage.UpperCasingFY(N),FirstStage.UpperCasingFZ(N),FirstStage.UpperCasingMX(Nm),FirstStage.UpperCasingMY(Nm),FirstStage.UpperCasingMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0.16049134894090467,28.892211715786992,4.7416324826083835,0.05460992102024835,4031.627428875061,0.009325370505252164,-0.8066861556419811,-8.888100898309104e-05,1.123364187132731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3194739215519546,-2.4896023652672516,0.0,0.0,0.0,0.0,0.0,0.0,0.4872807514973003,0.005609552920010283,-0.04454870943568411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7292408487925116,0.008394986094084355,-0.060806010414803234,0.0,0.0,0.0,1.1424957454628888,0.013176829457872838,-0.040851630301590114,0.0015228326211113347,-0.13201969823680926,-8.888100898309104e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.0267255963868,0.0,0.0,0.0,0.41715142290678736,0.0048022274125600825,-0.0727679121107902,0.0,0.0,-0.0,0.19995313595923703,0.0023018510257973228,-0.0227740451852086,0.0,0.0,0.0,0.8905475803226524,0.010251941543467067,-0.07105225630551767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5121488726081972,0.005895833551790119,-0.046282344931744095,0.0,0.0,0.0,0.048013956807018476,0.0005527343954803237,-0.008254217607454602,0.0,0.0,0.0,0.3148001682517904,0.003623964619185953,-0.03195959503292734,0.0,0.0,0.0,13.519972679098656,0.0,-387.1613620167682,58.17968253486317,58.296623014863165,0.39678932172242876,0.01748254563139233,39.45988231993356,0.9998476951563913,0.0,0.01745240643728351,0.013298632629857922,0.0,893.1920131576848,180.6595571637064,127.13479292825248,0.0,3640.664131364466,375838.43725400034,0.36952094653614054,0.0,5.284395731277636,3.0327502005617237,0.032750200561723855,0.032750200561723855
0.16049134894090467,28.86352588526301,4.742310765976161,0.0546214993275345,4031.6267088555173,0.009330765883877677,-0.8071116250514931,-8.876888452220844e-05,1.123364210551298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3194739215519546,-2.4896677495238304,0.0,0.0,0.0,0.0,0.0,0.0,0.48721206231847486,0.005609157617459083,-0.04463006542177298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291380518835107,0.0083943945033698,-0.06091759202810379,0.0,0.0,0.0,1.1433025796929677,0.013186966513787955,-0.04091741550337262,0.001523982788395732,-0.1321139334414329,-8.876888452220844e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.0267255963868,0.0,0.0,0.0,0.41747141830369777,0.004806250023668264,-0.07290038646157972,0.0,0.0,-0.0,0.19992494970999483,0.002301688815440106,-0.022815117223685833,0.0,0.0,0.0,0.8904220449268678,0.010251219093976945,-0.07118293029924963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5120766779126591,0.005895418075177684,-0.046366919376150124,0.0,0.0,0.0,0.0480071885543118,0.000552695444547908,-0.008268691049150038,0.0,0.0,0.0,0.3147557926736767,0.0036237092401067554,-0.03201762350643651,0.0,0.0,0.0,13.519972680001844,0.0,-387.1613620426321,58.17968253486317,58.296623014863165,0.39678932172242876,0.01749718957028926,39.45988231993356,0.9998476951563913,0.0,0.01745240643728351,0.013283750281237976,0.0,893.1918003243596,180.65960366146925,127.13476864047139,0.0,3640.6634358534147,376153.2588630845,0.36992182958649555,0.0,5.2901286259887375,3.0327502005617237,0.032750200561723855,0.032750200561723855
0.16280096177666653,27.793433163153153,4.759666844569396,0.04987582864008633,4090.0419976437793,0.008645177883850334,-0.8224854316121462,-7.664606080051706e-05,1.1233628575360168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3193954784849837,-2.4921986884352467,0.0,0.0,0.0,0.0,0.0,0.0,0.4836519884474341,0.005066130647885393,-0.04772539343638924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7238102171937463,0.007581726555800899,-0.06516368189652728,0.0,0.0,0.0,1.1723455755146293,0.01229955756279973,-0.04341712408989637,0.0014206824666433567,-0.13550874735151536,-7.664606080051706e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4090.469405119989,0.0,0.0,0.0,0.4290320903560865,0.00449400121119431,-0.0779400045659052,0.0,0.0,-0.0,0.19846409181118846,0.00207886050723573,-0.02437704114013723,0.0,0.0,0.0,0.883915703024621,0.009258790494411235,-0.07615597735924509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5083349175130272,0.00532467800508782,-0.049584774624911586,0.0,0.0,0.0,0.04765639851684631,0.0004991885629769833,-0.008818543236546275,0.0,0.0,0.0,0.3124558621918165,0.003272895092694236,-0.034224935860176456,0.0,0.0,0.0,13.518630465190196,0.0,-387.1229260393256,58.17720589471244,58.29414637471244,0.3967790231358943,0.01804769319736395,39.455965035418004,0.9998476951563913,0.0,0.01745240643728351,0.014140863272266534,0.0,893.2040968446108,180.6001366605079,129.17355100428975,0.0,3699.0465240124586,387987.50778862444,0.38479532659323673,0.0,5.502829542752346,3.0296884806074473,0.029688480607447342,0.029688480607447342
0.16395576819454744,27.265029122491548,4.768952334832456,0.04748444807599242,4119.984221747131,0.008292865285101654,-0.8305640775266161,-7.093033467557575e-05,1.1233621202120374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3193562389443305,-2.493516986967887,0.0,0.0,0.0,0.0,0.0,0.0,0.48183100169963783,0.004795831865988319,-0.04935695995253975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7210850163366992,0.007177210447720449,-0.06740250046413757,0.0,0.0,0.0,1.1875073333875266,0.01183707793246377,-0.044738930886179015,0.0013669067901482743,-0.13728075317097607,-7.093033467557575e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4120.426070852138,0.0,0.0,0.0,0.4350470231909752,0.004330174624843377,-0.08059589712380708,0.0,0.0,-0.0,0.19771685931812719,0.0019679448001814134,-0.0251996994825912,0.0,0.0,0.0,0.880587692761407,0.008764796168875204,-0.078778464265828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506420997648447,0.0050405846646663435,-0.05128099200588313,0.0,0.0,0.0,0.0474769685295419,0.0004725548123124697,-0.009107657490918413,0.0,0.0,0.0,0.3112794419600935,0.0030982727589410736,-0.03538800333381236,0.0,0.0,0.0,13.517959355443073,0.0,-387.10370797062643,58.175966528410996,58.29290700841099,0.3967738738426271,0.01833522577897157,39.45400639316023,0.9998476951563913,0.0,0.01745240643728351,0.014608067678490837,0.0,893.2107978226841,180.5702660282168,130.21856377349414,0.0,3728.9717743552765,394168.61291524494,0.39250209479894255,0.0,5.613041462779984,3.028157620630309,0.02815762063030912,0.02815762063030912
0.16972980028395207,24.835872415686243,4.817186659297931,0.0352570471059903,4213.163957027186,0.0063935350987515335,-0.8721994962118664,-4.5899725696491034e-05,1.1233583485781016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3191598610978597,-2.500219809637961,0.0,0.0,0.0,0.0,0.0,0.0,0.4727198408833027,0.003458924439253076,-0.05787740714930302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074496929081151,0.005176459333227017,-0.07910109060617929,0.0,0.0,0.0,1.264761453601617,0.009263701153678194,-0.05168335715639695,0.0010684480282251952,-0.14630800226767907,-4.5899725696491034e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4213.681261646734,0.0,0.0,0.0,0.4655238930179266,0.0034062711808482,-0.09446031995385626,0.0,0.0,-0.0,0.193978141603838,0.001419351752659021,-0.029489303995014895,0.0,0.0,0.0,0.8639362609246569,0.0063214825958763125,-0.09248561667702482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4968448534525196,0.0036354488589115095,-0.060139735015172065,0.0,0.0,0.0,0.04657920501117371,0.000340823330522954,-0.010610238913607491,0.0,0.0,0.0,0.30539331789478197,0.0022345844610140134,-0.04145755008081419,0.0,0.0,0.0,13.514603803472152,0.0,-387.0076175344832,58.16975922735763,58.28669970735763,0.396748127376291,0.019807672592613353,39.44421318187133,0.9998476951563913,0.0,0.01745240643728351,0.016998118751390547,0.0,893.2450753939722,180.4192297808248,133.47191477847804,0.0,3822.1355577522236,425821.7729577654,0.4313895717461549,0.0,6.169158292167646,3.0205033207446177,0.02050332074461787,0.02050332074461787
0.170756294877624,24.41176121724086,4.8269083642855195,0.0330425441115031,4221.171555519901,0.006034582412919136,-0.8803447911195534,-4.1940614519814234e-05,1.123357625474682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3191249180375624,-2.501507673366562,0.0,0.0,0.0,0.0,0.0,0.0,0.4710166694815138,0.0032235332823713422,-0.05956543104403558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7049008088102655,0.004824184291548837,-0.08142002784245894,0.0,0.0,0.0,1.2797301516779636,0.008766445689275773,-0.05306704761536514,0.0010108805869795995,-0.14805674511852324,-4.1940614519814234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4221.703816165261,0.0,0.0,0.0,0.47139875600797104,0.0032261481975422563,-0.09720608402630826,0.0,0.0,-0.0,0.19327925402862114,0.0013227602089730679,-0.030337936359395277,0.0,0.0,0.0,0.8608235683627667,0.005891284964333833,-0.09520339348856414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4950547615791911,0.0033880446360923626,-0.06189490429364445,0.0,0.0,0.0,0.04641138389804916,0.00031762918463365905,-0.010906594360403706,0.0,0.0,0.0,0.30429301043917795,0.0020825136567319685,-0.042659226329641094,0.0,0.0,0.0,13.514007258879685,0.0,-386.99053473243873,58.16865387929032,58.285594359290315,0.39674355022672014,0.020093848642232664,39.44247216653109,0.9998476951563913,0.0,0.01745240643728351,0.017456438430626484,0.0,893.2516471524025,180.39211344462328,133.75181262771548,0.0,3830.1507834563304,431973.67436388973,0.4388538850472766,0.0,6.275902945522521,3.019142556320495,0.019142556320494983,0.019142556320494983
0.17203941311971394,23.933054323929333,4.837930407132259,0.030239323374099597,4235.832800685013,0.005568194443533837,-0.8898199644374565,-3.728085627693889e-05,1.1233567301166896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.319081225859044,-2.5030069812097113,0.0,0.0,0.0,0.0,0.0,0.0,0.4690040648695101,0.0029308103277195696,-0.06154800724083467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7018888419081633,0.004386109249069976,-0.08414410296969395,0.0,0.0,0.0,1.297089316447824,0.008112577755638735,-0.05469491199403703,0.0009352559581223569,-0.1500847820646661,-3.728085627693889e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4236.382629574148,0.0,0.0,0.0,0.47820411570163146,0.002988301522389339,-0.10043059298345776,0.0,0.0,-0.0,0.19245339213610932,0.0012026428586159612,-0.031334188076034025,0.0,0.0,0.0,0.8571453599339321,0.005356308529970248,-0.09839625790709261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49293944473181617,0.0030803827168583613,-0.06395639040471221,0.0,0.0,0.0,0.046213072943607755,0.00028878587970547134,-0.011254152702114188,0.0,0.0,0.0,0.30299279845966454,0.0018934045341319355,-0.044070284856166375,0.0,0.0,0.0,13.513261578471013,0.0,-386.9691812393879,58.16727141774679,58.284211897746786,0.3967378287897566,0.020427593528534585,39.44029589735578,0.9998476951563913,0.0,0.01745240643728351,0.018023922445467577,0.0,893.2597844112394,180.35803714542467,134.26392829796356,0.0,3844.815857499704,439148.13052404433,0.44751879767971753,0.0,6.399816969222625,3.0174416007903413,0.017441600790341353,0.017441600790341353
0.17203941311971394,23.969029690571887,4.836698921146936,0.030227933883240292,4235.83418760133,0.005562720523236506,-0.8890401698267256,-3.73492382251539e-05,1.1233567530727295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.319081225859044,-2.5028925866315017,0.0,0.0,0.0,0.0,0.0,0.0,0.4691197931812773,0.0029311719219017804,-0.06139153825779606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7020620353126701,0.004386650393466803,-0.0839290905871478,0.0,0.0,0.0,1.2956597518516528,0.008102679868682149,-0.05456603056825193,0.0009341318477502128,-0.14991789977516937,-3.73492382251539e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4236.382629574148,0.0,0.0,0.0,0.4776464784600614,0.002984448677304867,-0.10017612557737565,0.0,0.0,-0.0,0.19250088065024823,0.0012027912369183171,-0.03125558326300997,0.0,0.0,0.0,0.8573568634002653,0.005356969374510152,-0.09814423140383637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49306107917811487,0.0030807627648126302,-0.06379369147578899,0.0,0.0,0.0,0.04622447617294827,0.0002888215092011841,-0.011226746392557092,0.0,0.0,0.0,0.3030675629396975,0.001893638136442409,-0.04395893529292976,0.0,0.0,0.0,13.513261579355927,0.0,-386.9691812647285,58.16727141774679,58.284211897746786,0.3967378287897566,0.02040125557537759,39.44029589735578,0.9998476951563913,0.0,0.01745240643728351,0.018009333501893453,0.0,893.2595757803879,180.35799298411538,134.26397517035764,0.0,3844.8171997494533,438581.93108971365,0.4468305903068783,0.0,6.389975145268247,3.0174416007903413,0.017441600790341353,0.017441600790341353
0.17437148773980984,23.130022436770005,4.85706452684599,0.0250722060643839,4260.3362458892725,0.0046831611821819465,-0.9064933519797205,-2.9397767070102332e-05,1.1233551046561114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3190017770828613,-2.5056357752038005,0.0,0.0,0.0,0.0,0.0,0.0,0.46545283460682785,0.002402173163074929,-0.06507769406272812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6965742421357355,0.003594976388877652,-0.08899519208304892,0.0,0.0,0.0,1.3275095747813264,0.006856392230937376,-0.05760057799079595,0.000790116494271219,-0.1536386103295895,-2.9397767070102332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4260.91735928245,0.0,0.0,0.0,0.4901078168377152,0.0025294159946738703,-0.10617038660787531,0.0,0.0,-0.0,0.19099616316625007,0.0009857193324341949,-0.0331066782085234,0.0,0.0,0.0,0.8506551804883408,0.0043901785394128015,-0.10408286951025798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48920697926952117,0.0025247668279490976,-0.06762668822739307,0.0,0.0,0.0,0.04586315430651762,0.00023669689012022796,-0.011871621861289748,0.0,0.0,0.0,0.30069858125375587,0.0015518866969037514,-0.046581684625655165,0.0,0.0,0.0,13.511906300216522,0.0,-386.9303711480234,58.164756576390815,58.28169705639081,0.3967274300459031,0.021015756655179522,39.43634051589228,0.9998476951563913,0.0,0.01745240643728351,0.01905414765085467,0.0,893.2745570552136,180.29569733324925,135.11994054572105,0.0,3869.3288410397663,451791.7277776656,0.46269877087793077,0.0,6.616900699716108,3.0143501045496506,0.01435010454965036,0.01435010454965036
0.17553752504985778,22.723174211280575,4.867505646981627,0.022463902542153198,4271.233611424812,0.00422740176955536,-0.915395064503264,-2.5661057846917967e-05,1.1233542149341629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3189620343082344,-2.5070244925252183,0.0,0.0,0.0,0.0,0.0,0.0,0.4636056066670412,0.0021391574340462243,-0.06697624490715871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6938097699775719,0.0032013597461243493,-0.09160514894523754,0.0,0.0,0.0,1.3436934951006572,0.006204416348552566,-0.05916760509826639,0.0007148368733296277,-0.15552909827966488,-2.5661057846917967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4271.831555937176,0.0,0.0,0.0,0.4964275743446165,0.0022906037391551607,-0.10925721542173934,0.0,0.0,-0.0,0.19023816273578587,0.0008777921884534507,-0.03405946006230284,0.0,0.0,0.0,0.8472792121845925,0.0039094946208431,-0.10714270334948456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4872654790072901,0.0022483282272320318,-0.06960093400549947,0.0,0.0,0.0,0.045681138656933455,0.00021078077130300298,-0.012203081656859318,0.0,0.0,0.0,0.2995052083071384,0.0013819694664433107,-0.047932118917693126,0.0,0.0,0.0,13.511228658126523,0.0,-386.91096601749905,58.16349808624632,58.28043856624632,0.3967222306739764,0.021329095096295936,39.434362825160534,0.9998476951563913,0.0,0.01745240643728351,0.01961818815651857,0.0,893.2826431060607,180.26437088142953,135.5007101505609,0.0,3880.2326558863956,458527.4637279131,0.4707484719994825,0.0,6.732016788921699,3.0128043564293048,0.012804356429304886,0.012804356429304886
0.18136771160009754,20.855733546817884,4.920069935490236,0.009090780757907703,4303.501916074106,0.0017742157687927083,-0.9602474925844513,-9.153203640963059e-06,1.1233496859973855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3187631364959724,-2.51393261683356,0.0,0.0,0.0,0.0,0.0,0.0,0.4544217688293511,0.0008395105224992245,-0.07676314604179275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6800656816273737,0.0012563709198781497,-0.10506590083588671,0.0,0.0,0.0,1.4247003651669075,0.002633344658687767,-0.06728581341656915,0.0003031110067918327,-0.16499087413717387,-9.153203640963059e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4304.186660777152,0.0,0.0,0.0,0.5279562455772505,0.0009753600157032324,-0.12516457059179806,0.0,0.0,-0.0,0.18646962238169923,0.0003444888006117508,-0.03896483473181811,0.0,0.0,0.0,0.8304949568260556,0.0015342778514641,-0.1229272783742924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4776129487558145,0.000882354507785392,-0.07977867737743613,0.0,0.0,0.0,0.04477621394585761,8.27207351048805e-05,-0.013905020833336673,0.0,0.0,0.0,0.29357213237992724,0.0005423527461732059,-0.05488946084307937,0.0,0.0,0.0,13.507840444632569,0.0,-386.8139402777096,58.15719493334489,58.27413541334489,0.39669623381434266,0.022911756323484953,39.424474371501795,0.9998476951563913,0.0,0.01745240643728351,0.022489443046024415,0.0,893.3238034719328,180.10584958374267,136.6296157055375,0.0,3912.560281291196,492549.2577994044,0.5110263575630603,0.0,7.308017387892457,3.0050756158275775,0.005075615827577421,0.005075615827577421
0.18240418920902907,20.54681741119939,4.929606657192767,0.006654655108214117,4314.176817884463,0.0013070761320543433,-0.9683643780959137,-6.554553604667945e-06,1.123348834655377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.318727744779083,-2.5151662124355085,0.0,0.0,0.0,0.0,0.0,0.0,0.45278386595420433,0.0006111453488276727,-0.07857529867465082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776144752556025,0.0009146106254869308,-0.10755943786839299,0.0,0.0,0.0,1.4392762688572316,0.0019435791554351517,-0.06879595129772262,0.00022368039904004187,-0.16669323079330875,-6.554553604667945e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4314.87764099475,0.0,0.0,0.0,0.5336127105626877,0.0007202441399903983,-0.12810913081618522,0.0,0.0,-0.0,0.18579751740879422,0.00025078033279480363,-0.03987206792619582,0.0,0.0,0.0,0.8275015481232012,0.0011169208099264364,-0.12585190882812095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4758914563546259,0.0006423348355954298,-0.08166330829611769,0.0,0.0,0.0,0.04461482403324618,6.021889083707155e-05,-0.01421901071371863,0.0,0.0,0.0,0.292513990643173,0.0003948209693202223,-0.056176995865650454,0.0,0.0,0.0,13.507238093796039,0.0,-386.79669120658957,58.15607250432355,58.27301298432354,0.39669161215040777,0.023199078718785397,39.422716424184685,0.9998476951563913,0.0,0.01745240643728351,0.02302924781144973,0.0,893.3315407433317,180.07733497265568,137.0025499584927,0.0,3923.239721016696,498725.66534765833,0.5182788313681393,0.0,7.411732595314437,3.0037016174983813,0.0037016174983814107,0.0037016174983814107
0.18369978622019345,20.17669725345822,4.941276138178565,0.0035834038559628446,4311.214989791433,0.0007093353565294096,-0.9783589285533991,-3.4361061536231086e-06,1.1233477651216193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3186834914983545,-2.516680709438039,0.0,0.0,0.0,0.0,0.0,0.0,0.4507636195763554,0.0003268507045687454,-0.08082700849517668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674591072055649,0.0004891489854580535,-0.11065826747713678,0.0,0.0,0.0,1.4571914768956022,0.0010570785784531841,-0.07067517512841327,0.00012163291060529862,-0.16878557582086284,-3.4361061536231086e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4311.946697849302,0.0,0.0,0.0,0.5405593665166397,0.00039196199989087623,-0.13176757688415394,0.0,0.0,-0.0,0.18496851975719408,0.00013412149601269209,-0.040998935271340645,0.0,0.0,0.0,0.8238093737085116,0.000597347839384259,-0.14039071609013087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4737681077478384,0.00034353136121570215,-0.08400512117127672,0.0,0.0,0.0,0.04441576010135985,3.220606511397207e-05,-0.014608701677314324,0.0,0.0,0.0,0.29120884181941437,0.00021115682586536017,-0.057776555673641546,0.0,0.0,0.0,13.506485155048093,0.0,-386.77512986189674,58.154668674326004,58.271609154326,0.39668583507048916,0.023553699343459432,39.4205189900383,0.9998476951563913,0.0,0.01745240643728351,0.02370740743522816,0.0,893.3412610182771,180.04154541717045,136.90001193445127,0.0,3920.303416189116,506348.7250279052,0.5272060025883787,0.0,7.539397091551601,3.0019841195868864,0.0019841195868864334,0.0019841195868864334
