Time(s),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),EstimatedIntegrationError,EulerAngleX(rad),EulerAngleY(rad),EulerAngleZ(rad),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),TimeStep(s),VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s)
0,0.0,0.0,0.0,2.8090294081978994e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,893.0,0.01,0.0,0.0,0.0
0.01,0.0,0.0,0.0,3.903025380567608e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,893.0,0.010097239566077098,0.0,0.0,0.0
0.020097239566077098,0.0,0.0,0.0,6.621980458191425e-06,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,893.0,0.01019441858416795,0.0,0.0,0.0
0.030291658150245048,0.0,0.0,0.0,1.1133020360122583e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,893.0,0.01029593827275788,0.0,0.0,0.0
0.04058759642300293,0.0,0.0,0.0,4.431188462714649e-06,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,893.0,0.010398109542327116,0.0,0.0,0.0
0.050985705965330044,0.0,0.0,0.0,3.114929871963982e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,893.0,0.010502098846885043,0.0,0.0,0.0
0.06148780481221509,0.0,0.0,0.0,0.0001376447727557419,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0,0.0,893.0,0.010604430496158813,0.0004071304271842262,0.0,0.0038735872646340607
0.0720922353083739,0.0,0.0,0.0,1.6941028869696224e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,3.874044000939228e-05,0.0,893.0003991021337,0.010696568981850271,0.007418791412380653,0.0,0.07058508530724623
0.08278880429022417,0.0,0.0,0.0,7.306929072067334e-06,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.00019393710385389953,0.0,893.0019068216874,0.010802524761434215,0.022276604122476965,0.0,0.2119477304236831
0.09359132905165839,0.0,0.0,0.0,2.050411223605288e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0005512716662356694,0.0,893.0053384152346,0.010910686100816969,0.044502518027111956,0.0,0.4234131756405538
0.10450201515247536,0.0,0.0,0.0,0.00010860404181754603,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.0011969731204484473,0.0,893.0115143148428,0.01101860790071188,0.07445904965497373,0.0,0.7084305353324765
0.11552062305318724,0.0,0.0,0.0,1.3797510787642856e-06,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.002220486943930465,0.0,893.0212855476019,0.011118003383135941,0.11179925130993913,0.0,1.0636988226719826
0.12663862643632318,0.0,0.0,0.0,3.360422313685388e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.003707062146965474,0.0,893.0354631889982,0.011230333494444827,0.15595909694542853,0.0,1.4838516882902393
0.137868959930768,0.0,0.0,0.0,1.9003781253834728e-05,-3.141592653589793,-0.05235987755982997,1.5707963267948966,0.9996573249755574,0.0,0.026176948307873156,0.005739601132601963,0.0,893.0548360532192,0.011340303525224,0.20619143859617578,0.0,1.9617804941444734
