Time(s),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),EulerAngleX(rad),EulerAngleY(rad),EulerAngleZ(rad),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),TimeStep(s),VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s)
0,0.0,0.0,0.0,-3.141592653589793,-8.659560562354932e-17,1.5707963267948963,1.0,0.0,0.0,0.0,0.0,12.35,0.01,0.0,0.0,50.0
0.01,-0.005656468757790269,-0.003811768026185776,5.921108624576176e-18,3.1415643791761187,1.9053202876855427e-05,1.57079632652553,0.9999999998546917,-1.4137206834924466e-05,-9.526601439278961e-06,8.166567338297792e-05,-0.00012074907375541358,12.850819215807705,0.01,0.016327932566571342,-0.02414201141132634,50.29717056205524
0.02,-0.011348621497096863,-0.007648118339596233,1.628290511676848e-17,3.1414793938659336,7.632506013787568e-05,1.57079632247251,0.99999999766834,-5.662986177588387e-05,-3.816253012091353e-05,0.000326545615556766,-0.00048281746323178303,13.357276494063047,0.009999999999999998,0.032647185065655296,-0.04827017531535281,50.9942704513277
0.03,-0.017087777391199967,-0.011516775625201151,2.5164113088865293e-17,3.141337250052391,0.0001721232673208809,1.5707963048136928,0.9999999881428269,-0.0001277017669353111,-8.606163425603018e-05,0.000734527323829601,-0.0010860268680805217,13.87070433487956,0.010000000000000002,0.04894179221473168,-0.07236058174171299,51.691283355701785
0.04,-0.02287152711288165,-0.015416123292425261,2.6643661778059786e-17,3.141137489643678,0.0003067628732410526,1.5707962569780674,0.9999999623402913,-0.00022758196306181397,-0.00015338143999160515,0.0013051686777003863,-0.0019297094714149491,14.391101876882974,0.010000000000000002,0.065172535981881,-0.09635505831192409,52.38821097251458
0.05,-0.028697340763251967,-0.019344462941456666,3.4044307513381776e-17,3.1408796792302156,0.00048054234415291887,1.570796155478217,0.9999999075933336,-0.00035648714136709333,-0.0002402711850335783,0.002037632865529285,-0.003012612055992696,14.918468275712085,0.010000000000000002,0.08129969907433587,-0.12019470167837637,53.08505500379007
0.060000000000000005,-0.03456256566301032,-0.02330001280950794,3.404328765376714e-17,3.14056341129211,0.0006937427309045012,1.5707959697565945,0.9999998074226919,-0.0005146210332439379,-0.00034687140443427275,0.0029306834812489638,-0.00433288882816736,15.452802703966684,0.010000000000000002,0.09728308302751489,-0.14381990458538557,53.781817136316704
0.07,-0.04046442421722133,-0.027280906266216133,4.588442072474119e-17,3.1401883054253874,0.0009466268186116407,1.570795662046904,0.9999996414630825,-0.0007021737885325365,-0.0004733135083346026,0.003982679808779955,-0.005888094522512866,15.994104350952274,0.009999999999999995,0.11308202766284987,-0.1671703849513868,54.47849902093005
0.08,-0.046400011861890064,-0.03128519036398446,5.624506977404963e-17,3.1397540095861314,0.0012394382593022143,1.5707951872518782,0.999999385397908,-0.0009193213427043697,-0.0006197193519082982,0.005191572308017106,-0.0076751778075899255,16.54237242221376,0.009999999999999995,0.12865543194999238,-0.19018521702352975,55.17510225103574
0.09,-0.052366295101042806,-0.035310824449370136,6.808556258955427e-17,3.1392602013515996,0.0015724006880538492,1.5707944928387918,0.9999990109035526,-0.0011662247733793035,-0.0007862007977877573,0.00655489831660295,-0.009690475013825993,17.09760613885076,0.009999999999999995,0.1439617763075497,-0.21280286465376402,55.8716283404135
