Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),FirstStage.AvionicsBayFX(N),FirstStage.AvionicsBayFY(N),FirstStage.AvionicsBayFZ(N),FirstStage.AvionicsBayMX(Nm),FirstStage.AvionicsBayMY(Nm),FirstStage.AvionicsBayMZ(Nm),FirstStage.AvionicsTubeFX(N),FirstStage.AvionicsTubeFY(N),FirstStage.AvionicsTubeFZ(N),FirstStage.AvionicsTubeMX(Nm),FirstStage.AvionicsTubeMY(Nm),FirstStage.AvionicsTubeMZ(Nm),FirstStage.FinCanFX(N),FirstStage.FinCanFY(N),FirstStage.FinCanFZ(N),FirstStage.FinCanMX(Nm),FirstStage.FinCanMY(Nm),FirstStage.FinCanMZ(Nm),FirstStage.FinsFX(N),FirstStage.FinsFY(N),FirstStage.FinsFZ(N),FirstStage.FinsMX(Nm),FirstStage.FinsMY(Nm),FirstStage.FinsMZ(Nm),FirstStage.LowerTransitionFX(N),FirstStage.LowerTransitionFY(N),FirstStage.LowerTransitionFZ(N),FirstStage.LowerTransitionMX(Nm),FirstStage.LowerTransitionMY(Nm),FirstStage.LowerTransitionMZ(Nm),FirstStage.MotorAssemblyFX(N),FirstStage.MotorAssemblyFY(N),FirstStage.MotorAssemblyFZ(N),FirstStage.MotorAssemblyMX(Nm),FirstStage.MotorAssemblyMY(Nm),FirstStage.MotorAssemblyMZ(Nm),FirstStage.MotorFX(N),FirstStage.MotorFY(N),FirstStage.MotorFZ(N),FirstStage.MotorMX(Nm),FirstStage.MotorMY(Nm),FirstStage.MotorMZ(Nm),FirstStage.NoseConeShellFX(N),FirstStage.NoseConeShellFY(N),FirstStage.NoseConeShellFZ(N),FirstStage.NoseConeShellMX(Nm),FirstStage.NoseConeShellMY(Nm),FirstStage.NoseConeShellMZ(Nm),FirstStage.NoseConeTubeFX(N),FirstStage.NoseConeTubeFY(N),FirstStage.NoseConeTubeFZ(N),FirstStage.NoseConeTubeMX(Nm),FirstStage.NoseConeTubeMY(Nm),FirstStage.NoseConeTubeMZ(Nm),FirstStage.PVTubeFX(N),FirstStage.PVTubeFY(N),FirstStage.PVTubeFZ(N),FirstStage.PVTubeMX(Nm),FirstStage.PVTubeMY(Nm),FirstStage.PVTubeMZ(Nm),FirstStage.PayloadFX(N),FirstStage.PayloadFY(N),FirstStage.PayloadFZ(N),FirstStage.PayloadMX(Nm),FirstStage.PayloadMY(Nm),FirstStage.PayloadMZ(Nm),FirstStage.RecoverySystemFX(N),FirstStage.RecoverySystemFY(N),FirstStage.RecoverySystemFZ(N),FirstStage.RecoverySystemMX(Nm),FirstStage.RecoverySystemMY(Nm),FirstStage.RecoverySystemMZ(Nm),FirstStage.RecoveryTubeFX(N),FirstStage.RecoveryTubeFY(N),FirstStage.RecoveryTubeFZ(N),FirstStage.RecoveryTubeMX(Nm),FirstStage.RecoveryTubeMY(Nm),FirstStage.RecoveryTubeMZ(Nm),FirstStage.UpperCasingFX(N),FirstStage.UpperCasingFY(N),FirstStage.UpperCasingFZ(N),FirstStage.UpperCasingMX(Nm),FirstStage.UpperCasingMY(Nm),FirstStage.UpperCasingMZ(Nm),FirstStage.UpperTransitionFX(N),FirstStage.UpperTransitionFY(N),FirstStage.UpperTransitionFZ(N),FirstStage.UpperTransitionMX(Nm),FirstStage.UpperTransitionMY(Nm),FirstStage.UpperTransitionMZ(Nm),FirstStage.intermediateTubeFX(N),FirstStage.intermediateTubeFY(N),FirstStage.intermediateTubeFZ(N),FirstStage.intermediateTubeMX(Nm),FirstStage.intermediateTubeMY(Nm),FirstStage.intermediateTubeMZ(Nm),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
0.766716822370357,5.626132192688364,-0.3596904132375258,4.819273930354739,2419.2872199150424,1.5030206966285755,0.11319084941510749,0.00019762828827780965,1.1225659423319196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9539754453327847,-3.2658680266208147,0.0,0.0,0.0,0.0,0.0,0.0,-0.014649359587886896,0.19627764279627627,-0.29938183311850963,0.0,0.0,0.0,-0.0241676646364379,0.32380748238668877,-0.455454145101313,0.0,0.0,0.0,-0.18111690103931954,2.4266786889151217,-0.3005089066293709,0.279334917199971,0.021860660970989793,0.00019762828827780965,-0.018855392939146842,0.25263166337683785,-0.06971822217754614,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2422.5552435564437,0.0,0.0,0.0,-0.05606781770892306,0.751217760108661,-0.535260336036156,0.0,0.0,-0.0,-0.006011288934339797,0.08054151549226511,-0.14879858111975683,0.0,0.0,0.0,-0.039307010101118936,0.5266501406925949,-0.8456316117658182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01539698207719975,0.20629457077346558,-0.3114720045969818,0.0,0.0,0.0,-0.0014434670697374764,0.019340116010012398,-0.0507646335358522,0.0,0.0,0.0,0.0067894623006899005,-0.09096777563815817,-0.03904796503879862,0.0,0.0,-0.0,-0.009463991444105552,0.12680212544097366,-0.2119854022817752,0.0,0.0,0.0,74.95798371307684,0.0,-713.1775757998936,18.95016864466073,19.064650504660733,0.8204615869730001,0.05751708158933664,73.04381623399999,0.9986295347545739,0.0,0.05233595624294384,1.5837904130346923,0.0,900.4486268999948,274.2684083720425,178.17514625911556,0.0,1695.223278193639,1235677.2303876735,4.049475436699095,0.0,19.051284067087963,1.8938192548298451,1.8938192548298451,-0.10618074517015484
0.7702928583780323,5.580807199544983,-0.4002165305170107,4.81009027772658,2403.8860562422574,1.5067807171115626,0.12637055597387814,0.00019349828918638345,1.122558450146405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9539754453327847,-3.2672467874340656,0.0,0.0,0.0,0.0,0.0,0.0,-0.016209104335896472,0.19481244060496475,-0.301594073047128,0.0,0.0,0.0,-0.026740841147137383,0.3213902767080548,-0.45883703428873185,0.0,0.0,0.0,-0.20201965266998012,2.428020504250189,-0.30286285421142,0.2795075775561783,0.02425772114935793,0.00019349828918638345,-0.02103185949129637,0.25277571129494075,-0.07021687886874627,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407.1791235194964,0.0,0.0,0.0,-0.06253969184537421,0.7516460965766207,-0.539202439186377,0.0,0.0,-0.0,-0.006651322124040277,0.07994027735169243,-0.14988373517516254,0.0,0.0,0.0,-0.04349210107368773,0.5227187253301318,-0.852693186828177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01703632759165947,0.20475459274618366,-0.3137751029973926,0.0,0.0,0.0,-0.0015971557117180752,0.01919574306995472,-0.05112454928289715,0.0,0.0,0.0,0.0075731658094007805,-0.09101964450732514,-0.03933513843281904,0.0,0.0,-0.0,-0.010471640335621393,0.12585555430117293,-0.2135422849199841,0.0,0.0,0.0,74.95798211018197,0.0,-713.1775605493679,18.95016864466073,19.064650504660733,0.8204615869730001,0.05778554053876162,73.04381623399999,0.9986295347545739,0.0,0.05233595624294384,1.598271483008525,0.0,900.5167549778112,274.7562620251957,176.57366404065067,0.0,1679.986192700207,1241436.9719948748,4.066825852878655,0.0,19.132911357458305,1.8861098721322118,1.8861098721322118,-0.1138901278677882
0.77208087638187,5.558669732757262,-0.4203096857984217,4.805359244559471,2399.586072643859,1.5085432852402407,0.13294315138565116,0.0001914405917814721,1.1225546679545237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9539754453327847,-3.2679227757778464,0.0,0.0,0.0,0.0,0.0,0.0,-0.016976148726995214,0.194086401738633,-0.30268274006136536,0.0,0.0,0.0,-0.02800626653956637,0.32019249985444864,-0.4605018264696139,0.0,0.0,0.0,-0.2124177840900503,2.4285544814734226,-0.30402143262084463,0.2795779946707987,0.025450068001970978,0.0001914405917814721,-0.02211457169303524,0.25283341439315665,-0.07046224133173166,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2402.891466347222,0.0,0.0,0.0,-0.06575921161641475,0.7518176807383748,-0.5411423636304694,0.0,0.0,-0.0,-0.006966074822456657,0.07964235105826664,-0.15041772232434045,0.0,0.0,0.0,-0.0455502266489419,0.5207706253547374,-0.8561703608316805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01784251769651083,0.20399150086184603,-0.31490848557125484,0.0,0.0,0.0,-0.0016727360340478906,0.019124203205798065,-0.05130163888876704,0.0,0.0,0.0,0.00796302953167522,-0.09104042227691253,-0.03947646747381384,0.0,0.0,-0.0,-0.010967177462077768,0.12538650815769964,-0.21430842415916637,0.0,0.0,0.0,74.95798130100832,0.0,-713.1775528505946,18.95016864466073,19.064650504660733,0.8204615869730001,0.05791731642889949,73.04381623399999,0.9986295347545739,0.0,0.05233595624294384,1.6055818194225735,0.0,900.5511474066151,274.9987662716798,176.12643686010028,0.0,1675.7311103106163,1244264.0669891513,4.0753256174145776,0.0,19.17289960561748,1.8822551807833952,1.8822551807833952,-0.11774481921660489
0.7810209664010583,5.4504744355704,-0.5220233024692518,4.782156029176361,2395.1583355155517,1.517158424584716,0.1665805175501705,0.000181070306958811,1.1225357227868844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9539754453327847,-3.2712513094415,0.0,0.0,0.0,0.0,0.0,0.0,-0.020798493678198724,0.1905308290597128,-0.3082214356140493,0.0,0.0,0.0,-0.03431214976615136,0.31432672206538553,-0.46897185252715173,0.0,0.0,0.0,-0.265385115382497,2.4311450708550812,-0.3099094129295813,0.2799206619777763,0.03152356244154735,0.000181070306958811,-0.02763004093985349,0.25311326332936723,-0.0717103429203649,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398.5264494829394,0.0,0.0,0.0,-0.0821598416805989,0.752649830945593,-0.551011734622661,0.0,0.0,-0.0,-0.00853455430243327,0.07818334020036491,-0.15313424438594408,0.0,0.0,0.0,-0.05580630308051167,0.5112303495244449,-0.8738761465033075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021859934045224037,0.20025447137034644,-0.32067469641645746,0.0,0.0,0.0,-0.002049368816739754,0.01877385669096998,-0.0522024172628408,0.0,0.0,0.0,0.009949043328510019,-0.09114119046606786,-0.0401955822345555,0.0,0.0,-0.0,-0.013436544105553554,0.12308948560116273,-0.21820610197051737,0.0,0.0,0.0,74.95797724779005,0.0,-713.1775142867988,18.95016864466073,19.064650504660733,0.8204615869730001,0.058582373272329034,73.04381623399999,0.9986295347545739,0.0,0.05233595624294384,1.6421999049902352,0.0,900.7234219545281,276.22978519032813,175.66504032504338,0.0,1671.3412155181695,1258531.948532277,4.118241496264553,0.0,19.37480294142981,1.8629817240393116,1.8629817240393116,-0.1370182759606885
0.7826103157378029,5.431396698922271,-0.5406661473752956,4.778316349038109,2395.0376296407517,1.518762067717378,0.17280879193111742,0.0001791940274923215,1.122532341214709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9539754453327847,-3.271842517422672,0.0,0.0,0.0,0.0,0.0,0.0,-0.021488690298742792,0.18991322055756318,-0.3092536131819678,0.0,0.0,0.0,-0.03545079615942472,0.31330782734394624,-0.4705503365435608,0.0,0.0,0.0,-0.2751502031618097,2.4317336874640088,-0.3110046570450095,0.2799964052311085,0.03264329391848304,0.0001791940274923215,-0.028646910783109217,0.25317629926304774,-0.07194291112082454,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2398.417432116914,0.0,0.0,0.0,-0.08518357463537561,0.752837272663202,-0.5528509435492481,0.0,0.0,-0.0,-0.00881777291569101,0.07792990774603455,-0.15364046501454615,0.0,0.0,0.0,-0.057658231512790474,0.5095731887805306,-0.8771779523948475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022585354493299327,0.19960534353774229,-0.32174927582835755,0.0,0.0,0.0,-0.0021173769837468117,0.018713000956663343,-0.052370262097008916,0.0,0.0,0.0,0.010315198491002514,-0.09116388848655961,-0.040329612079923,0.0,0.0,-0.0,-0.013882434922308493,0.12269048921192917,-0.2189324473069466,0.0,0.0,0.0,74.9579765243151,0.0,-713.1775074033944,18.95016864466073,19.064650504660733,0.8204615869730001,0.05870513038577435,73.04381623399999,0.9986295347545739,0.0,0.05233595624294384,1.6487360121209758,0.0,900.7541719209343,276.4555636678844,175.65228925600283,0.0,1671.2198972001365,1261165.6056676558,4.1261872792472065,0.0,19.41218491129338,1.8595553317292521,1.8595553317292521,-0.1404446682707478
0.7845970024087336,5.408223913491201,-0.5634796887572697,4.773190548251646,2394.298127395348,1.5205649201655502,0.18045813127186472,0.000176875913337593,1.122528095611056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9539754453327847,-3.27256234792444,0.0,0.0,0.0,0.0,0.0,0.0,-0.02232870039880989,0.1891444026085344,-0.31049768193933136,0.0,0.0,0.0,-0.036836596150738234,0.31203947603840765,-0.4724529015718579,0.0,0.0,0.0,-0.2871250188613029,2.4322151214714394,-0.3123257311300023,0.28006154824737156,0.03401628793537932,0.000176875913337593,-0.029893902481938052,0.2532285455756004,-0.072223185175368,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.692020982264,0.0,0.0,0.0,-0.088891590876677,0.7529926306945953,-0.5550676849655866,0.0,0.0,-0.0,-0.009162466715373716,0.07761442727729517,-0.15425057236511958,0.0,0.0,0.0,-0.05991213792353085,0.5075103044129856,-0.8811598057440144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023468234074335365,0.19879728936234925,-0.3230444544807558,0.0,0.0,0.0,-0.00220014694446894,0.018637245877720244,-0.0525725293551954,0.0,0.0,0.0,0.0107642160827226,-0.09118270137317361,-0.04049116150557189,0.0,0.0,-0.0,-0.014425110412817353,0.12219380630589281,-0.21980787868274554,0.0,0.0,0.0,74.95797561598144,0.0,-713.177498761177,18.95016864466073,19.064650504660733,0.8204615869730001,0.058853045457926516,73.04381623399999,0.9986295347545739,0.0,0.05233595624294384,1.6569421929431654,0.0,900.7927789663141,276.7326682402859,175.575165298077,0.0,1670.4861117562782,1264338.8073798527,4.1357273032984505,0.0,19.457067195690012,1.855272341341678,1.855272341341678,-0.14472765865832188
0.7845970024087336,5.408805971553816,-0.5627642752457698,4.772754546301297,2394.298859759513,1.5203395924785608,0.18022012402805437,0.0001769161153556964,1.122528084501094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9539754453327847,-3.2725442158120437,0.0,0.0,0.0,0.0,0.0,0.0,-0.02230202706983405,0.18914133903815766,-0.3104327542116713,0.0,0.0,0.0,-0.03679259203809712,0.31203442193750913,-0.47235363456992224,0.0,0.0,0.0,-0.2867513081052022,2.4319152121281435,-0.31225862659212356,0.2800267404186583,0.033973312491937774,0.0001769161153556964,-0.029854988362365404,0.25319727476541104,-0.0722085315507365,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.692020982264,0.0,0.0,0.0,-0.08877587704511994,0.7528996447732218,-0.5549519728239687,0.0,0.0,-0.0,-0.009151521452793973,0.07761317015703714,-0.15421870819806402,0.0,0.0,0.0,-0.05984056832315386,0.507502084272643,-0.8809532810387732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02344019948581179,0.198794069444243,-0.3229768617448687,0.0,0.0,0.0,-0.0021975187017948556,0.018636944010397782,-0.05256194897293465,0.0,0.0,0.0,0.010750203860932487,-0.09117144135925728,-0.04048272811052446,0.0,0.0,-0.0,-0.014407878522528998,0.12219182713378912,-0.21976217493705522,0.0,0.0,0.0,74.9579756136045,0.0,-713.177498738562,18.95016864466073,19.064650504660733,0.8204615869730001,0.058845778435170394,73.04381623399999,0.9986295347545739,0.0,0.05233595624294384,1.6569636670389174,0.0,900.7928799939916,276.7248071810213,175.5752492506888,0.0,1670.4869105120238,1264182.6783887853,4.135213952799191,0.0,19.45465207147448,1.855272341341678,1.855272341341678,-0.14472765865832188
0.7882115299871972,5.367335389637466,-0.6043103734271176,4.76338424919491,2383.3623780102275,1.523506646799817,0.19422187143435887,0.00017269684362920812,1.1225203515349338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9539754453327847,-3.2738371364571814,0.0,0.0,0.0,0.0,0.0,0.0,-0.023819979050437194,0.1877571573176805,-0.3126955518440437,0.0,0.0,0.0,-0.039296821262681615,0.309750879137178,-0.4758142079844405,0.0,0.0,0.0,-0.30862338830403363,2.4326791018481684,-0.31466073547752405,0.28013220901278907,0.036481009011111426,0.00017269684362920812,-0.03213266541416373,0.2532805718438614,-0.07271826355279466,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2386.781171763825,0.0,0.0,0.0,-0.0955487076168388,0.7531473344090363,-0.5589838916547982,0.0,0.0,-0.0,-0.009774405196558712,0.07704517834759995,-0.1553283678466489,0.0,0.0,0.0,-0.06391352137455669,0.5037880621993798,-0.8881992849354293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02503561936059744,0.1973392467256173,-0.3253326265417941,0.0,0.0,0.0,-0.00234708931505601,0.018500554380526623,-0.05292980186645691,0.0,0.0,0.0,0.01157035131297657,-0.09120143502609421,-0.040776583065081404,0.0,0.0,-0.0,-0.015388527845170372,0.1212975980119567,-0.22135443882861572,0.0,0.0,0.0,74.95797395915376,0.0,-713.1774829975146,18.95016864466073,19.064650504660733,0.8204615869730001,0.05911387604854444,73.04381623399999,0.9986295347545739,0.0,0.05233595624294384,1.6719105119141573,0.0,900.8631993704333,277.2302550071788,174.43788572197735,0.0,1659.6656193829224,1269934.0434610373,4.152495225592242,0.0,19.53595406778678,1.847479976747553,1.847479976747553,-0.152520023252447
0.7900187937764289,5.347034545281067,-0.6249793055592237,4.758601408960766,2375.999293958187,1.52499611656605,0.2012224185862576,0.00017059357154211585,1.12251644871137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9539754453327847,-3.27447229326924,0.0,0.0,0.0,0.0,0.0,0.0,-0.02456940190785216,0.1870715929467459,-0.31381536762037715,0.0,0.0,0.0,-0.040533175669864176,0.30861987476090913,-0.4775268136337585,0.0,0.0,0.0,-0.31953605832788123,2.432954450654768,-0.31584944123004494,0.2801725470559406,0.03773211388156703,0.00017059357154211585,-0.033269088833362284,0.25331106826637245,-0.07297049114325634,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.430774607886,0.0,0.0,0.0,-0.098927941415541,0.7532380176349781,-0.5609791873798735,0.0,0.0,-0.0,-0.01008192698977382,0.07676386055400955,-0.1558774909678065,0.0,0.0,0.0,-0.06592436503292229,0.5019485629713333,-0.8917871688011788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025823288625908068,0.19661869493161432,-0.3264984528938257,0.0,0.0,0.0,-0.0024209333086788816,0.018433002649838846,-0.05311181900643753,0.0,0.0,0.0,0.011979555405788163,-0.0912124161979856,-0.04092201475299058,0.0,0.0,-0.0,-0.015872680853227936,0.12085469978818222,-0.22214240226953277,0.0,0.0,0.0,74.9579731241501,0.0,-713.1774750529855,18.95016864466073,19.064650504660733,0.8204615869730001,0.05924616866428011,73.04381623399999,0.9986295347545739,0.0,0.05233595624294384,1.6794542059435165,0.0,900.8986896605006,277.4822245787787,173.672225078409,0.0,1652.3808449717585,1272771.9318702915,4.161009921825365,0.0,19.576012564058193,1.8435837944504907,1.8435837944504907,-0.15641620554950936
0.7990551127225878,5.248911912628816,-0.7283573175413592,4.734367393018229,2330.87022012633,1.5318484039585494,0.23656612073336813,0.00016008700366487716,1.1224968985418915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9539754453327847,-3.2775632534913,0.0,0.0,0.0,0.0,0.0,0.0,-0.02826324302212122,0.18371265450862517,-0.31939575728265235,0.0,0.0,0.0,-0.04662706071203055,0.30307849274895643,-0.486061542903489,0.0,0.0,0.0,-0.37441500805623745,2.4337226592369006,-0.32176984579137013,0.28030335534672185,0.044023383420012704,0.00016008700366487716,-0.03898424097679112,0.2533997386019964,-0.07422717415917057,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334.364936909352,0.0,0.0,0.0,-0.11592234241215194,0.753501685023401,-0.5709221555187644,0.0,0.0,-0.0,-0.011597675584939397,0.0753855375397462,-0.15861371769238394,0.0,0.0,0.0,-0.07583564129857957,0.4929358941018067,-0.9096840429050572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029705643010836367,0.19308833480768606,-0.33230815207910697,0.0,0.0,0.0,-0.0027849040322659095,0.018102031388220568,-0.05401864612750232,0.0,0.0,0.0,0.014037471151471522,-0.09124434467080243,-0.041646831547792765,0.0,0.0,-0.0,-0.018259029586877272,0.11868470973169282,-0.2260689170144354,0.0,0.0,0.0,74.95796894138533,0.0,-713.177435256637,18.95016864466073,19.064650504660733,0.8204615869730001,0.05990102741791973,73.04381623399999,0.9986295347545739,0.0,0.05233595624294384,1.717242662939909,0.0,901.0764703730765,278.7460884459315,168.97966861826328,0.0,1607.7341525879153,1286819.181544724,4.20309879464818,0.0,19.77402514241442,1.824102882965178,1.824102882965178,-0.175897117034822
0.8006615694241271,5.23985031907782,-0.7400869461744514,4.738442300625671,2325.733111753434,1.5345279195622967,0.24057135008948377,0.00015926402868796097,1.122493405102077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9539754453327847,-3.2778507938297285,0.0,0.0,0.0,0.0,0.0,0.0,-0.028683446531293507,0.1836469843183327,-0.3203229116303952,0.0,0.0,0.0,-0.047320288114075314,0.3029701538740672,-0.48747927787622425,0.0,0.0,0.0,-0.3806358585548475,2.437041449815566,-0.3227324970871958,0.28068990428219903,0.04473796704229652,0.00015926402868796097,-0.03963206764391822,0.25374599587135205,-0.0744362238396797,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329.2383026471102,0.0,0.0,0.0,-0.11784869990555912,0.7545313050117661,-0.5725743341697127,0.0,0.0,-0.0,-0.01177010392146182,0.07535859011683309,-0.1590685515529272,0.0,0.0,0.0,-0.0769631270074578,0.4927596885265609,-0.9126454405521814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03014729138875262,0.19301931317319931,-0.3332733815689129,0.0,0.0,0.0,-0.002826308567695559,0.01809556060998744,-0.05416954903596109,0.0,0.0,0.0,0.01427074100418879,-0.09136902521626852,-0.041767290121959316,0.0,0.0,-0.0,-0.018530495543578756,0.1186422845242746,-0.22672143624064925,0.0,0.0,0.0,74.95796819395696,0.0,-713.1774281453311,18.95016864466073,19.064650504660733,0.8204615869730001,0.060004358700642975,73.04381623399999,0.9986295347545739,0.0,0.05233595624294384,1.7239951742843214,0.0,901.1082384412621,278.87718880342857,168.44550874523307,0.0,1602.6519608790848,1289035.2410773123,4.210254568091425,0.0,19.807690409612118,1.8234562519602076,1.8234562519602076,-0.17654374803979242
0.8026696403010514,5.241904130770535,-0.7437376850973743,4.759134622164259,2316.7633072854874,1.5409239723038057,0.24170956166595003,0.00016004836154456803,1.1224890253353972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9539754453327847,-3.2777866947653735,0.0,0.0,0.0,0.0,0.0,0.0,-0.028832885276292717,0.18449980878386538,-0.3214499366868485,0.0,0.0,0.0,-0.047566823496810906,0.3043770942630372,-0.48920205658369137,0.0,0.0,0.0,-0.3824701280956799,2.4474063803350736,-0.3238631942557848,0.28188386022237766,0.04495287188847898,0.00016004836154456803,-0.03982298248686719,0.254824745550922,-0.0746908932685768,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320.28116505253,0.0,0.0,0.0,-0.11841639842273861,0.7577390419485083,-0.5745831209780062,0.0,0.0,-0.0,-0.01183142533751322,0.0757085422251034,-0.15962191834073516,0.0,0.0,0.0,-0.07736409950212163,0.4950479783101562,-0.9162178138509055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030304356662806974,0.19391566109421443,-0.33444663875211667,0.0,0.0,0.0,-0.0028410334371381536,0.018179593227582603,-0.054353492510402675,0.0,0.0,0.0,0.014339485746503495,-0.09175746211095212,-0.04191375917729937,0.0,0.0,-0.0,-0.018627038125908414,0.11919323853674892,-0.22751494263803812,0.0,0.0,0.0,74.95796725689466,0.0,-713.1774192297788,18.95016864466073,19.064650504660733,0.8204615869730001,0.06012057165050685,73.04381623399999,0.9986295347545739,0.0,0.05233595624294384,1.7324609001700297,0.0,901.1480665501625,278.88211125852524,167.51300616649826,0.0,1593.7797914904993,1291527.0630782994,4.2193565417524495,0.0,19.850511828953447,1.8276765536163995,1.8276765536163995,-0.1723234463836006
