Time(s),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),EulerAngleX(rad),EulerAngleY(rad),EulerAngleZ(rad),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),TimeStep(s),VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s)
0,0.0,0.0,0.0,-3.141592653589793,-8.659560562354932e-17,1.5707963267948963,1.0,0.0,0.0,0.0,0.0,12.35,0.01,0.0,0.0,50.0
0.01,-0.002032222891829459,0.004489523161289761,7.401419905137137e-18,3.141582498559065,-2.2434902996416145e-05,1.5707963269088032,0.9999999999241939,-5.077515363295748e-06,1.1217451498074108e-05,-9.874948239459374e-05,-4.503080951369089e-05,12.85082635121575,0.01,-0.01974729689336479,-0.00900505720851166,50.298598347709934
0.02,-0.004083469075365767,0.00901968348737301,7.401251221139655e-18,3.1415519406987276,-8.993679890680409e-05,1.5707963286255895,0.9999999987817292,-2.035644546971545e-05,4.496839944751931e-05,-0.00039504272860859725,-0.00018014791973453508,13.357305083413994,0.009999999999999998,-0.03951675331677082,-0.018020981834263785,50.99713540129287
0.03,-0.006159116548953569,0.013602105957950625,1.6282795861871623e-17,3.1415007478338692,-0.00020300279009446618,1.5707963361227533,0.9999999937928999,-4.595287723578282e-05,0.00010150139498005526,-0.0008891202862069248,-0.000405470037145011,13.87076880640032,0.010000000000000002,-0.05929688563727737,-0.027042762655146158,51.69559660379792
0.04,-0.008258503872836265,0.01823533037520271,2.0723237367357972e-17,3.141428679222946,-0.00036214826701561406,1.5707963564835035,0.9999999802451301,-8.198717929973187e-05,0.00018107413312672043,-0.0015808695236531455,-0.0007209562963410739,14.3912167646497,0.010000000000000002,-0.07904369832966651,-0.03605045990046496,52.3939825551574
0.05,-0.010380930543587059,0.022917810481992026,2.5163567688002166e-17,3.141335500927189,-0.0005678735882159123,1.5707963998012002,0.9999999514240133,-0.00012857631540036968,0.00028393679263918144,-0.002469734350215771,-0.0011263648135829796,14.918648208705347,0.010000000000000002,-0.09871249704110469,-0.04502381054793454,53.09229386760906
0.060000000000000005,-0.012525655992975804,0.027647911872718194,2.960378432769415e-17,3.1412209862014175,-0.0008206632081840898,1.570796479279979,0.999999898546912,-0.0001858336461889513,0.0004103315996604764,-0.0035547082885257243,-0.001621249481414818,15.45306239525652,0.010000000000000002,-0.11825790096119937,-0.05394223384316808,53.79053115655594
0.07,-0.014691898594705108,0.032423909921770994,3.1083325608438694e-17,3.1410849158932375,-0.0011209847840366518,1.5707966113310423,0.9999998106994626,-0.0002538687259340625,0.000560492380727399,-0.004834327677009729,-0.0022049568212861147,15.994458587122296,0.009999999999999995,-0.13763385643465487,-0.06278483738411217,54.4886950309067
0.08,-0.016878834681431726,0.03724398773487101,3.9964234586894105e-17,3.1409270788504413,-0.0014692882612156166,1.5707968156640804,0.9999996747753416,-0.00033278709415813227,0.0007346441051910102,-0.006306665014851101,-0.0028766228999301704,16.542836053136195,0.009999999999999995,-0.1567936518615823,-0.07153042379145502,55.186786082903794
0.09,-0.019085597574601834,0.04210623412879848,4.44040929193001e-17,3.1407472723364105,-0.0018660049384365714,1.5707971153732714,0.9999994754196629,-0.0004226900622570347,0.0009330024171697943,-0.007969322462578407,-0.003635170315463506,17.098194067926563,0.009999999999999995,-0.1756899339301749,-0.08015749798590877,55.88480487744922
0.09999999999999999,-0.021311276629746977,0.04700864164523692,4.736352907241109e-17,3.1405453024533134,-0.0023115465121821433,1.5707975370172962,0.9999991949763921,-0.00052367449516774,0.0011557731571792934,-0.009819425511827188,-0.004479305259378865,17.66053191158774,0.009999999999999995,-0.1942747252259657,-0.08864427509306678,56.58275194093944
0.10999999999999999,-0.023554916300010872,0.05194910460469626,5.032287573705229e-17,3.140320984572848,-0.0028063041010964176,1.5707981106927793,0.9999988134401658,-0.000635832588163178,0.0014031518736127427,-0.011853616838259005,-0.005407514660809923,18.22984886923719,0.009999999999999995,-0.2124994432612302,-0.0969686889962652,57.28062774962368
0.11999999999999998,-0.025815515220805805,0.05692541720673005,5.180183349923683e-17,3.140074143774296,-0.003350647250698958,1.570798870100562,0.9999983084129234,-0.0007592516388684046,0.0016753233242793517,-0.014068050352053716,-0.006418063419648453,18.806144230453903,0.009999999999999995,-0.2303149209672703,-0.10510840155752477,57.97843271750226
0.12999999999999998,-0.02809202531863073,0.061935271682923086,5.624129240923252e-17,3.1398046152895986,-0.00394492291890314,1.570799852604195,0.9999976550657648,-0.0008940138146078497,0.001972460968240499,-0.016458385460813314,-0.007508991735293353,19.38941728859353,0.010000000000000009,-0.247671428691303,-0.11304081252621173,58.676167183783996
0.13999999999999999,-0.030383350947221152,0.06697625650939798,6.068061718059263e-17,3.1395122449551796,-0.004589454442892452,1.5708010992800292,0.9999968261064562,-0.0010401959152098932,0.0022947264482192998,-0.019019781560127073,-0.00867811253800475,19.97966733997603,0.010000000000000009,-0.26451869773847114,-0.12074307015452838,59.37383139992493
0.15,-0.03268834805434293,0.07204585468587159,6.363950748928051e-17,3.139196889670199,-0.005284540487980529,1.5708026549582732,0.9999957917530145,-0.0011978691314122884,0.002642269063895805,-0.02174689276744599,-0.009923009030024483,20.57689368294165,0.010000000000000009,-0.2808059454980777,-0.12819208253831885,60.071425516273024
0.16,-0.03500582338268829,0.07714144208858467,6.363778353968959e-17,3.1388584178609134,-0.00603045397915598,1.5708045682543732,0.9999945197138068,-0.0013670987990300639,0.003015225236438586,-0.024633862915297542,-0.011241032343805534,21.181095616771568,0.010000000000000009,-0.29648190219151105,-0.13536452970094967,60.76894956834685
0.17,-0.03733453370848186,0.08226028590472886,6.511633742869964e-17,3.1384967099508017,-0.0068274410160915865,1.5708068915900752,0.9999929751746105,-0.0015479441490664776,0.003413717964663643,-0.02767432082023736,-0.01262929932486656,21.79227244046955,0.010000000000000009,-0.3114948392774612,-0.14223687643719007,61.46640346277925
0.18000000000000002,-0.03967318512155732,0.08739954315630409,7.103564085455358e-17,3.1381116588360864,-0.007675719772479404,1.5708096812035055,0.9999911207930741,-0.0017404580539674217,0.0038378562732535467,-0.030861375844279997,-0.014084690446952226,22.410423451401552,0.010000000000000009,-0.3257925995479197,-0.14878538593307017,62.16378696296017
0.19000000000000003,-0.04202043235082045,0.09255625932165606,7.695479898847929e-17,3.1377031703662785,-0.008575479380638733,1.5708129971476357,0.9999889167010337,-0.0019446867702403695,0.0042877346535134895,-0.03418761376587441,-0.01560384786733462,23.035547943790405,0.010000000000000009,-0.3393226289460914,-0.15498613417662924,62.861099674416195
0.20000000000000004,-0.04437487813917208,0.0977273670632658,7.991317244602228e-17,3.1372711638293347,-0.009526878802432751,1.5708169032764585,0.9999863205151303,-0.0021606696776805337,0.004763432497186508,-0.03764509297778802,-0.017183173630234326,23.667645207063117,0.010000000000000009,-0.3520320101347178,-0.16081502517327748,63.55834102996778
