Time(s),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),EulerAngleX(rad),EulerAngleY(rad),EulerAngleZ(rad),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),TimeStep(s),VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s)
0,0.0,0.0,0.0,-3.141592653589793,-8.659560562354932e-17,1.5707963267948963,1.0,0.0,0.0,0.0,0.0,12.35,0.01,0.0,0.0,50.0
0.01,-0.0042235542457306095,-0.0003852764808831642,4.810896941333642e-18,3.1415715449157795,1.925514338731165e-06,1.5707963267745733,0.9999999999438396,-1.0554337006598633e-05,-9.627571694623566e-07,7.11362900032439e-06,-7.763602709100309e-05,12.850824158440716,0.01,0.0014225985325259745,-0.015525709332238211,50.29815948495739
0.02,-0.008479067450288069,-0.0007735400889368591,7.863832432648626e-18,3.1415080668582607,7.716329049793164e-06,1.5707963264685358,0.9999999990981929,-4.22933657528698e-05,-3.858164528381142e-06,2.8460142457015113e-05,-0.00031059991436290164,13.357296294216416,0.009999999999999998,0.0028471268217932152,-0.031071479210695,50.99625425054502
0.03,-0.012775827312837312,-0.0011656515204997646,1.3137114716715095e-17,3.141401826067104,1.7409143085852834e-05,1.570796325133749,0.9999999954102223,-9.541376118885734e-05,-8.704571582485693e-06,6.405841551061187e-05,-0.0006990858527011353,13.870748975040632,0.010000000000000002,0.0042723266858915344,-0.046623284441256053,51.69426849363476
0.04,-0.017112147945359237,-0.0015614576896080092,1.7947671246171628e-17,3.1412524184317037,3.1041675674041257e-05,1.5707963215138478,0.9999999854095565,-0.0001701175781627367,-1.5520838061053917e-05,0.0001138963593433323,-0.0012429481534891955,14.391181395679359,0.010000000000000002,0.0056944281647815995,-0.062139818931694006,52.39220221429784
0.05,-0.02148625448525588,-0.001960797348368447,2.0167620067792207e-17,3.141059457143656,4.865007400478403e-05,1.5707963138239214,0.9999999641668403,-0.0002665982196740199,-2.4325037864609616e-05,0.0001779239162497746,-0.0019416251607795205,14.918592750944152,0.010000000000000002,0.007109607660711768,-0.07757919774857544,53.09005542041543
0.060000000000000005,-0.02589628137437275,-0.00236350092183256,2.4885461575722458e-17,3.140822573595085,7.026883038531262e-05,1.5707962997362201,0.9999999252548878,-0.00038503998712709436,-3.513441779036699e-05,0.00025605253004090314,-0.0027941335381639013,15.452982235734872,0.010000000000000002,0.008513989313572506,-0.09289897238268523,53.78782812055149
0.07,-0.03034027069454319,-0.0027693903479388375,3.080591588390314e-17,3.1405414182938745,9.593069763928327e-05,1.5707962763669092,0.9999998607127104,-0.0005256176219429543,-4.7965355428425074e-05,0.0003481546307812219,-0.0037990627146261995,15.994349045009498,0.009999999999999995,0.009903646492740817,-0.10805614728602024,54.48552031649626
0.08,-0.03481617056557753,-0.003178278923082761,3.765135921946726e-17,3.1402156617952115,0.00012566660280060143,1.5707962402639537,0.9999997610126986,-0.0006884958388191495,-6.283331625476895e-05,0.00045406313504074003,-0.004954569502270195,16.54269237367777,0.009999999999999995,0.01127460340874124,-0.1230071977156129,55.18313199548958
0.09,-0.03932183361185475,-0.0035899711538973137,4.505170276192107e-17,3.1398449956487875,0.00015950555915599359,1.570796187396245,0.9999996150312402,-0.0008738288509591916,-7.975280995008258e-05,0.0005735709628761458,-0.00625837289916278,17.098011416415506,0.009999999999999995,0.012622836847956604,-0.13770808891837674,55.880663122134706
